"","Player","Season","Season.Type","Position","Team","GP","TOI","G","A1","A2","A","P","P1","G60","A160","A260","A60","P60","P160","iCF","iCF60","iCSh%","iFF","iFF60","iFSh%","iSF","iSF60","iSh%","ixG","ixG60","ixFSh%","iSCF","iSCF60","iHF","iHA","iGVA","iTKA","iBLK","iFOW","iFOL","iFO%","iPENT","iPEND","iPENDIFF","iRB","iRS","Avg.DIST"
"91","BRENDAN.MIKKELSON","2009-2010","Regular","D","ANA",28,419.84,0,1,1,2,2,1,0,0.14,0.14,0.29,0.29,0.14,47,6.72,0,32,4.57,0,21,3,0,0.88,0.13,2.76,1,0.14,28,35,12,2,14,0,0,NA,7,4,-3,1,1,47.81
"92","BRENDAN.MORRISON","2009-2010","Regular","C","WSH",74,1159.46,12,19,11,30,42,31,0.62,0.98,0.57,1.55,2.17,1.6,195,10.09,6.15,146,7.56,8.22,105,5.43,11.43,10.81,0.56,7.4,48,2.48,33,38,32,45,31,501,477,51.23,19,12,-7,9,14,28.06
"93","BRENDAN.WITT","2009-2010","Regular","D","NYI",41,627.09,2,2,1,3,5,4,0.19,0.19,0.1,0.29,0.48,0.38,55,5.26,3.64,33,3.16,6.06,25,2.39,8,0.68,0.07,2.06,0,0,79,61,21,10,73,0,1,0,17,8,-9,1,0,51.02
"94","BRENDEN.MORROW","2009-2010","Regular","L","DAL",75,1428.64,19,13,13,26,45,32,0.8,0.55,0.55,1.09,1.89,1.34,265,11.13,7.17,213,8.95,8.92,153,6.43,12.42,21.66,0.91,10.17,102,4.28,226,111,48,33,47,9,22,29.03,30,23,-7,10,16,24.62
"95","BRENT.BURNS","2009-2010","Regular","D","MIN",47,1046.34,3,7,10,17,20,10,0.17,0.4,0.57,0.97,1.15,0.57,212,12.16,1.42,151,8.66,1.99,104,5.96,2.88,6.62,0.38,4.39,19,1.09,97,51,32,17,44,0,0,NA,15,14,-1,5,3,46.82
"96","BRENT.SEABROOK","2009-2010","Regular","D","CHI",78,1806.76,4,13,13,26,30,17,0.13,0.43,0.43,0.86,1,0.56,285,9.46,1.4,183,6.08,2.19,129,4.28,3.1,6.27,0.21,3.43,7,0.23,208,140,43,24,153,0,0,NA,20,10,-10,1,9,49.38
"97","BRENT.SOPEL","2009-2010","Regular","D","CHI",73,1081.83,1,3,4,7,8,4,0.06,0.17,0.22,0.39,0.44,0.22,105,5.82,0.95,76,4.22,1.32,48,2.66,2.08,2.05,0.11,2.7,3,0.17,50,105,41,16,120,0,0,NA,17,15,-2,2,5,49.57
"98","BRETT.CARSON","2009-2010","Regular","D","CAR",54,934.63,2,3,7,10,12,5,0.13,0.19,0.45,0.64,0.77,0.32,108,6.93,1.85,66,4.24,3.03,42,2.7,4.76,1.39,0.09,2.1,1,0.06,77,84,16,6,89,0,0,NA,6,5,-1,1,6,54.49
"99","BRETT.CLARK","2009-2010","Regular","D","COL",64,1221.86,3,7,10,17,20,10,0.15,0.34,0.49,0.83,0.98,0.49,161,7.91,1.86,107,5.25,2.8,75,3.68,4,4.52,0.22,4.23,10,0.49,55,66,28,20,160,0,0,NA,14,4,-10,4,5,47.61
"100","BRETT.FESTERLING","2009-2010","Regular","D","ANA",42,523.5,0,0,3,3,3,0,0,0,0.34,0.34,0.34,0,60,6.88,0,43,4.93,0,25,2.87,0,0.92,0.11,2.14,1,0.11,127,61,7,5,27,0,0,NA,6,7,1,1,1,49.99
"101","BRETT.LEBDA","2009-2010","Regular","D","DET",63,944.55,1,5,2,7,8,6,0.06,0.32,0.13,0.44,0.51,0.38,137,8.7,0.73,96,6.1,1.04,61,3.87,1.64,3.14,0.2,3.27,8,0.51,39,83,18,5,41,0,0,NA,12,4,-8,3,5,45.05
"102","BRETT.SUTTER","2009-2010","Regular","L","CGY",10,96.65,0,0,0,0,0,0,0,0,0,0,0,0,14,8.69,0,11,6.83,0,9,5.59,0,0.65,0.4,5.88,2,1.24,9,13,2,1,3,1,4,20,1,1,0,0,0,38.12
"103","BRIAN.BOYLE","2009-2010","Regular","C","NYR",71,597.49,4,2,0,2,6,6,0.4,0.2,0,0.2,0.6,0.6,126,12.65,3.17,106,10.64,3.77,73,7.33,5.48,7.89,0.79,7.45,29,2.91,143,53,5,20,41,125,198,38.7,15,13,-2,5,7,28.1
"104","BRIAN.CAMPBELL","2009-2010","Regular","D","CHI",68,1575.44,7,11,20,31,38,18,0.27,0.42,0.76,1.18,1.45,0.69,267,10.17,2.62,176,6.7,3.98,131,4.99,5.34,6.47,0.25,3.68,10,0.38,37,135,38,23,79,0,0,NA,9,10,1,1,6,45.21
"105","BRIAN.GIONTA","2009-2010","Regular","R","MTL",61,1257.91,28,7,11,18,46,35,1.34,0.33,0.52,0.86,2.19,1.67,409,19.51,6.85,325,15.5,8.62,237,11.3,11.81,29.82,1.42,9.18,109,5.2,36,72,27,36,33,7,6,53.85,12,13,1,30,25,28.95
"106","BRIAN.LEE","2009-2010","Regular","D","OTT",23,356.48,2,0,1,1,3,2,0.34,0,0.17,0.17,0.5,0.34,59,9.93,3.39,34,5.72,5.88,22,3.7,9.09,0.7,0.12,2.07,0,0,33,46,8,2,27,0,0,NA,7,0,-7,0,3,53.08
"107","BRIAN.MCGRATTAN","2009-2010","Regular","R","CGY",34,116.91,1,1,2,3,4,2,0.51,0.51,1.03,1.54,2.05,1.03,31,15.91,3.23,24,12.32,4.17,19,9.75,5.26,1.16,0.59,4.82,3,1.54,16,12,3,2,2,0,0,NA,16,7,-9,0,3,34.46
"108","BRIAN.POTHIER","2009-2010","Regular","D","CAR/WSH",61,1159.94,5,3,7,10,15,8,0.26,0.16,0.36,0.52,0.78,0.41,174,9,2.87,108,5.59,4.63,81,4.19,6.17,3.99,0.21,3.69,9,0.47,86,76,25,20,107,0,0,NA,9,4,-5,1,9,47.06
"109","BRIAN.RAFALSKI","2009-2010","Regular","D","DET",78,1879.61,8,17,17,34,42,25,0.26,0.54,0.54,1.09,1.34,0.8,309,9.86,2.59,203,6.48,3.94,134,4.28,5.97,7.67,0.24,3.78,12,0.38,39,170,72,24,101,0,0,NA,13,8,-5,4,7,47.03
"110","BRIAN.ROLSTON","2009-2010","Regular","R","N.J",80,1350.6,20,10,7,17,37,30,0.89,0.44,0.31,0.76,1.64,1.33,401,17.81,4.99,301,13.37,6.64,232,10.31,8.62,18.03,0.8,5.99,55,2.44,91,48,22,34,19,32,31,50.79,10,11,1,7,18,37.39
"111","BRIAN.SUTHERBY","2009-2010","Regular","C","DAL",45,389.2,5,3,1,4,9,8,0.77,0.46,0.15,0.62,1.39,1.23,71,10.95,7.04,54,8.32,9.26,49,7.55,10.2,3.16,0.49,5.85,12,1.85,86,55,5,9,11,18,23,43.9,20,10,-10,0,5,31.31
"112","BROOKS.LAICH","2009-2010","Regular","L","WSH",78,1419.09,25,19,15,34,59,44,1.06,0.8,0.63,1.44,2.49,1.86,353,14.93,7.08,297,12.56,8.42,222,9.39,11.26,32,1.35,10.78,140,5.92,93,147,38,44,39,152,185,45.1,16,21,5,25,18,24.41
"113","BROOKS.ORPIK","2009-2010","Regular","D","PIT",72,1443.29,2,12,11,23,25,14,0.08,0.5,0.46,0.96,1.04,0.58,124,5.15,1.61,88,3.66,2.27,61,2.54,3.28,2.63,0.11,2.99,3,0.12,253,100,32,11,112,0,0,NA,26,12,-14,2,3,48.65
"114","BRUNO.GERVAIS","2009-2010","Regular","D","NYI",70,1399.98,3,7,7,14,17,10,0.13,0.3,0.3,0.6,0.73,0.43,194,8.31,1.55,126,5.4,2.38,83,3.56,3.61,5.04,0.22,4,10,0.43,63,95,68,41,103,0,0,NA,13,3,-10,3,7,44.96
"115","BRYAN.ALLEN","2009-2010","Regular","D","FLA",74,1414.3,4,6,3,9,13,10,0.17,0.25,0.13,0.38,0.55,0.42,165,7,2.42,112,4.75,3.57,78,3.31,5.13,3,0.13,2.68,4,0.17,120,147,29,13,137,0,0,NA,36,17,-19,5,5,51.18
"116","BRYAN.BICKELL","2009-2010","Regular","L","CHI",16,153.42,3,1,0,1,4,4,1.17,0.39,0,0.39,1.56,1.56,32,12.51,9.38,27,10.56,11.11,20,7.82,15,1.66,0.65,6.13,7,2.74,22,21,0,4,2,0,2,0,1,2,1,0,2,31.68
"117","BRYAN.LITTLE","2009-2010","Regular","C","ATL",79,1243.88,13,17,4,21,34,30,0.63,0.82,0.19,1.01,1.64,1.45,273,13.17,4.76,214,10.32,6.07,165,7.96,7.88,20.8,1,9.72,83,4,45,79,15,51,18,68,86,44.16,10,24,14,18,17,24.66
"118","BRYAN.MCCABE","2009-2010","Regular","D","FLA",82,1897.49,8,15,20,35,43,23,0.25,0.47,0.63,1.11,1.36,0.73,358,11.32,2.23,236,7.46,3.39,169,5.34,4.73,8.53,0.27,3.61,15,0.47,113,44,46,18,106,0,0,NA,35,8,-27,1,10,49.4
"119","BRYAN.RODNEY","2009-2010","Regular","D","CAR",22,367.52,1,4,6,10,11,5,0.16,0.65,0.98,1.63,1.8,0.82,56,9.14,1.79,32,5.22,3.12,24,3.92,4.17,1.83,0.3,5.71,6,0.98,24,15,7,7,17,0,0,NA,4,0,-4,3,0,43.1
"120","BRYCE.SALVADOR","2009-2010","Regular","D","N.J",79,1488.09,4,2,8,10,14,6,0.16,0.08,0.32,0.4,0.56,0.24,106,4.27,3.77,68,2.74,5.88,47,1.9,8.51,1.47,0.06,2.16,3,0.12,95,167,33,17,109,0,0,NA,23,6,-17,3,0,55.91
"121","BYRON.BITZ","2009-2010","Regular","R","BOS/FLA",52,573.58,5,5,1,6,11,10,0.52,0.52,0.1,0.63,1.15,1.05,93,9.73,5.38,80,8.37,6.25,58,6.07,8.62,5.49,0.57,6.86,19,1.99,83,77,4,3,20,7,11,38.89,9,13,4,2,3,25.83
"122","CAL.CLUTTERBUCK","2009-2010","Regular","R","MIN",74,1054.97,13,5,3,8,21,18,0.74,0.28,0.17,0.45,1.19,1.02,246,13.99,5.28,195,11.09,6.67,136,7.73,9.56,9.8,0.56,5.03,27,1.54,318,114,16,14,29,3,7,30,19,26,7,8,10,35.33
"123","CAL.O'REILLY","2009-2010","Regular","C","NSH",31,422.43,2,3,6,9,11,5,0.28,0.43,0.85,1.28,1.56,0.71,38,5.4,5.26,30,4.26,6.67,23,3.27,8.7,3.27,0.46,10.91,14,1.99,2,12,12,17,7,133,148,47.33,1,0,-1,3,0,21.32
"124","CAM.BARKER","2009-2010","Regular","D","CHI/MIN",70,1084.14,5,7,9,16,21,12,0.28,0.39,0.5,0.89,1.16,0.66,220,12.18,2.27,144,7.97,3.47,105,5.81,4.76,5.2,0.29,3.61,7,0.39,75,55,20,3,53,0,0,NA,19,4,-15,3,5,50.65
"125","CAM.JANSSEN","2009-2010","Regular","R","STL",43,203.14,0,0,0,0,0,0,0,0,0,0,0,0,29,8.57,0,23,6.79,0,11,3.25,0,1.19,0.35,5.18,4,1.18,73,21,1,2,2,0,1,0,32,11,-21,2,1,30.55
"126","CARL.GUNNARSSON","2009-2010","Regular","D","TOR",43,916.45,3,3,9,12,15,6,0.2,0.2,0.59,0.79,0.98,0.39,108,7.07,2.78,64,4.19,4.69,45,2.95,6.67,2.04,0.13,3.18,3,0.2,46,76,36,8,77,0,1,0,5,1,-4,1,3,48.48
"127","CARLO.COLAIACOVO","2009-2010","Regular","D","STL",67,1153.58,7,13,12,25,32,20,0.36,0.68,0.62,1.3,1.66,1.04,172,8.95,4.07,118,6.14,5.93,74,3.85,9.46,5.65,0.29,4.79,14,0.73,52,100,29,12,52,1,0,100,20,4,-16,4,5,42.86
"128","CASEY.WELLMAN","2009-2010","Regular","C","MIN",12,143.94,1,3,0,3,4,4,0.42,1.25,0,1.25,1.67,1.67,32,13.34,3.12,24,10,4.17,18,7.5,5.56,1.37,0.57,5.71,6,2.5,5,14,3,3,7,17,15,53.12,0,2,2,2,2,30.28
"129","CHAD.LAROSE","2009-2010","Regular","C","CAR",55,861,11,9,8,17,28,20,0.77,0.63,0.56,1.18,1.95,1.39,217,15.12,5.07,180,12.54,6.11,136,9.48,8.09,12.58,0.88,6.99,47,3.28,115,75,16,27,14,2,10,16.67,11,9,-2,10,7,29.62
"130","CHARLES.LINGLET","2009-2010","Regular","L","EDM",5,51.02,0,0,0,0,0,0,0,0,0,0,0,0,10,11.76,0,9,10.58,0,7,8.23,0,0.45,0.53,5.02,1,1.18,3,2,3,1,1,0,1,0,1,0,-1,0,1,32.99
"131","CHRIS.BOURQUE","2009-2010","Regular","L","PIT/WSH",20,191.68,0,2,1,3,3,2,0,0.63,0.31,0.94,0.94,0.63,36,11.27,0,28,8.76,0,20,6.26,0,2.08,0.65,7.42,7,2.19,25,18,3,4,5,0,0,NA,5,1,-4,3,2,34.08
"132","CHRIS.BUTLER","2009-2010","Regular","D","BUF",59,1173.91,1,8,12,20,21,9,0.05,0.41,0.61,1.02,1.07,0.46,161,8.23,0.62,97,4.96,1.03,61,3.12,1.64,3.02,0.15,3.11,4,0.2,50,67,38,10,66,0,0,NA,11,9,-2,1,2,48.18
"133","CHRIS.CAMPOLI","2009-2010","Regular","D","OTT",67,1192.57,4,5,9,14,18,9,0.2,0.25,0.45,0.7,0.91,0.45,148,7.45,2.7,99,4.98,4.04,71,3.57,5.63,4.92,0.25,4.97,11,0.55,101,108,26,18,78,0,1,0,8,7,-1,5,5,45.12
"134","CHRIS.CHELIOS","2009-2010","Regular","D","ATL",7,78.06,0,0,0,0,0,0,0,0,0,0,0,0,12,9.22,0,8,6.15,0,5,3.84,0,0.11,0.09,1.41,0,0,8,1,5,2,7,0,0,NA,0,1,1,0,0,60.39
"135","CHRIS.CLARK","2009-2010","Regular","R","CBJ/WSH",73,864.2,7,7,6,13,20,14,0.49,0.49,0.42,0.9,1.39,0.97,166,11.53,4.22,132,9.16,5.3,104,7.22,6.73,10.96,0.76,8.3,41,2.85,86,70,6,13,17,7,13,35,19,12,-7,9,5,25.6
"136","CHRIS.CONNER","2009-2010","Regular","R","PIT",8,75.87,2,1,0,1,3,3,1.58,0.79,0,0.79,2.37,2.37,20,15.82,10,14,11.07,14.29,11,8.7,18.18,0.95,0.75,6.75,4,3.16,6,10,0,2,4,0,1,0,0,2,2,1,0,26.93
"137","CHRIS.DRURY","2009-2010","Regular","C","NYR",77,1366.5,14,12,6,18,32,26,0.61,0.53,0.26,0.79,1.41,1.14,267,11.72,5.24,215,9.44,6.51,148,6.5,9.46,17.8,0.78,8.28,74,3.25,67,43,17,58,97,638,568,52.9,14,16,2,3,16,28.35
"138","CHRIS.DURNO","2009-2010","Regular","L","COL",41,306.04,4,2,2,4,8,6,0.78,0.39,0.39,0.78,1.57,1.18,46,9.02,8.7,34,6.67,11.76,27,5.29,14.81,2.48,0.49,7.29,9,1.76,56,40,7,9,10,21,19,52.5,17,9,-8,2,3,25.77
"139","CHRIS.HIGGINS","2009-2010","Regular","L","CGY/NYR",67,1174.36,8,5,4,9,17,13,0.41,0.26,0.2,0.46,0.87,0.66,277,14.15,2.89,220,11.24,3.64,165,8.43,4.85,16.86,0.86,7.66,66,3.37,130,93,14,44,45,28,42,40,15,12,-3,6,13,23.42
"140","CHRIS.KELLY","2009-2010","Regular","C","OTT",81,1210.57,15,10,7,17,32,25,0.74,0.5,0.35,0.84,1.59,1.24,194,9.62,7.73,148,7.34,10.14,112,5.55,13.39,13.32,0.66,9,58,2.87,65,98,33,40,44,408,486,45.64,19,16,-3,14,15,26.95
"141","CHRIS.KUNITZ","2009-2010","Regular","L","PIT",49,801.47,13,13,5,18,31,26,0.97,0.97,0.37,1.35,2.32,1.95,209,15.65,6.22,171,12.8,7.6,128,9.58,10.16,13.7,1.03,8.01,46,3.44,106,68,22,13,15,6,9,40,11,10,-1,11,7,29.94
"142","CHRIS.NEIL","2009-2010","Regular","R","OTT",68,813.24,10,10,2,12,22,20,0.74,0.74,0.15,0.89,1.62,1.48,171,12.62,5.85,144,10.62,6.94,101,7.45,9.9,12.41,0.92,8.62,49,3.62,245,81,15,34,8,2,2,50,39,17,-22,9,12,24.75
"143","CHRIS.PHILLIPS","2009-2010","Regular","D","OTT",82,1821.45,8,7,9,16,24,15,0.26,0.23,0.3,0.53,0.79,0.49,172,5.67,4.65,114,3.76,7.02,82,2.7,9.76,3.9,0.13,3.42,9,0.3,97,129,76,30,142,0,0,NA,20,8,-12,5,11,46.41
"144","CHRIS.PRONGER","2009-2010","Regular","D","PHI",82,2107.35,10,16,29,45,55,26,0.28,0.46,0.83,1.28,1.57,0.74,343,9.77,2.92,223,6.35,4.48,175,4.98,5.71,7.86,0.22,3.52,9,0.26,104,70,58,40,189,0,0,NA,33,10,-23,1,7,52.11
"145","CHRIS.STEWART","2009-2010","Regular","R","COL",77,1278.5,28,23,13,36,64,51,1.31,1.08,0.61,1.69,3,2.39,343,16.1,8.16,285,13.38,9.82,221,10.37,12.67,22.33,1.05,7.84,78,3.66,100,88,43,26,11,3,5,37.5,22,22,0,15,16,27.79
"146","CHRIS.THORBURN","2009-2010","Regular","R","ATL",76,759.61,4,7,2,9,13,11,0.32,0.55,0.16,0.71,1.03,0.87,98,7.74,4.08,80,6.32,5,63,4.98,6.35,5.97,0.47,7.47,20,1.58,103,69,8,32,37,16,13,55.17,24,14,-10,6,6,29.77
"147","CHRISTIAN.EHRHOFF","2009-2010","Regular","D","VAN",80,1816.43,14,16,14,30,44,30,0.46,0.53,0.46,0.99,1.45,0.99,393,12.98,3.56,276,9.12,5.07,181,5.98,7.73,9.52,0.31,3.45,18,0.59,54,114,54,30,82,0,0,NA,21,15,-6,1,12,50.09
"148","CHRISTIAN.HANSON","2009-2010","Regular","C","TOR",31,414.56,2,4,1,5,7,6,0.29,0.58,0.14,0.72,1.01,0.87,90,13.03,2.22,68,9.84,2.94,45,6.51,4.44,4.71,0.68,6.92,18,2.61,46,47,3,11,10,98,79,55.37,8,6,-2,0,5,27.26
"149","CHRISTOPH.SCHUBERT","2009-2010","Regular","L","ATL",47,738.95,2,1,4,5,7,3,0.16,0.08,0.32,0.41,0.57,0.24,139,11.29,1.44,100,8.12,2,73,5.93,2.74,3.01,0.24,3.01,4,0.32,150,73,26,25,51,0,0,NA,28,8,-20,3,6,51.13
"150","CHUCK.KOBASEW","2009-2010","Regular","R","BOS/MIN",49,680.41,9,3,3,6,15,12,0.79,0.26,0.26,0.53,1.32,1.06,122,10.76,7.38,104,9.17,8.65,71,6.26,12.68,7.06,0.62,6.79,28,2.47,57,59,10,10,34,2,6,25,9,7,-2,3,8,30.01
"151","CLARKE.MACARTHUR","2009-2010","Regular","L","ATL/BUF",81,1188.4,16,12,7,19,35,28,0.81,0.61,0.35,0.96,1.77,1.41,212,10.7,7.55,161,8.13,9.94,129,6.51,12.4,15.46,0.78,9.6,68,3.43,62,89,33,37,32,67,86,43.79,11,18,7,12,12,25.5
"152","CLAUDE.GIROUX","2009-2010","Regular","R","PHI",82,1361.75,16,22,9,31,47,38,0.7,0.97,0.4,1.37,2.07,1.67,260,11.46,6.15,209,9.21,7.66,145,6.39,11.03,19.16,0.84,9.17,76,3.35,76,94,39,49,48,297,303,49.5,10,18,8,10,10,25.6
"153","CLAYTON.STONER","2009-2010","Regular","D","MIN",8,106.51,0,1,1,2,2,1,0,0.56,0.56,1.13,1.13,0.56,9,5.07,0,7,3.94,0,5,2.82,0,0.15,0.09,2.17,0,0,5,12,10,3,9,0,0,NA,3,2,-1,0,1,54.72
"154","CODY.ALMOND","2009-2010","Regular","C","MIN",7,54.13,1,0,0,0,1,1,1.11,0,0,0,1.11,1.11,8,8.87,12.5,6,6.65,16.67,6,6.65,16.67,0.45,0.5,7.47,3,3.33,7,3,0,0,5,18,12,60,3,0,-3,0,0,33.22
"155","CODY.FRANSON","2009-2010","Regular","D","NSH",61,863.23,6,9,6,15,21,15,0.42,0.63,0.42,1.04,1.46,1.04,220,15.29,2.73,148,10.29,4.05,90,6.26,6.67,4.37,0.3,2.95,1,0.07,55,44,22,19,53,0,0,NA,8,3,-5,1,8,51.72
"156","CODY.MCLEOD","2009-2010","Regular","L","COL",74,955.87,7,8,3,11,18,15,0.44,0.5,0.19,0.69,1.13,0.94,179,11.24,3.91,150,9.42,4.67,117,7.34,5.98,11.53,0.72,7.69,49,3.08,197,90,9,18,28,4,9,30.77,38,20,-18,13,8,26.82
"157","COLBY.ARMSTRONG","2009-2010","Regular","R","ATL",79,1167.2,15,9,5,14,29,24,0.77,0.46,0.26,0.72,1.49,1.23,175,9,8.57,137,7.04,10.95,101,5.19,14.85,11.27,0.58,8.23,44,2.26,74,93,22,61,29,10,10,50,21,17,-4,11,14,26
"158","COLIN.FRASER","2009-2010","Regular","C","CHI",70,671.44,7,6,6,12,19,13,0.63,0.54,0.54,1.07,1.7,1.16,133,11.88,5.26,111,9.92,6.31,92,8.22,7.61,6.31,0.56,5.69,22,1.97,62,71,6,14,27,217,228,48.76,12,14,2,1,8,28.39
"159","COLIN (JOHN).WHITE","2009-2010","Regular","D","N.J",19,385.53,1,0,2,2,3,1,0.16,0,0.31,0.31,0.47,0.16,27,4.2,3.7,17,2.65,5.88,11,1.71,9.09,0.27,0.04,1.56,0,0,31,35,7,2,28,0,0,NA,2,2,0,1,0,59.95
"160","COLIN.WHITE","2009-2010","Regular","D","N.J",62,1236.48,1,3,5,8,9,4,0.05,0.15,0.24,0.39,0.44,0.19,91,4.42,1.1,57,2.77,1.75,36,1.75,2.78,1.25,0.06,2.19,1,0.05,112,111,33,18,98,0,0,NA,8,8,0,1,2,55.8
"161","COLIN.WILSON","2009-2010","Regular","C","NSH",35,526.61,8,5,2,7,15,13,0.91,0.57,0.23,0.8,1.71,1.48,94,10.71,8.51,78,8.89,10.26,58,6.61,13.79,7.12,0.81,9.13,24,2.73,21,36,15,11,11,62,62,50,2,9,7,5,6,29.93
"162","COLTON.ORR","2009-2010","Regular","R","TOR",82,562.97,4,1,1,2,6,5,0.43,0.11,0.11,0.21,0.64,0.53,79,8.42,5.06,70,7.46,5.71,43,4.58,9.3,5.56,0.59,7.94,19,2.02,119,63,7,9,26,1,1,50,47,18,-29,6,3,27.44
"163","COREY.PERRY","2009-2010","Regular","R","ANA",82,1717.11,27,28,21,49,76,55,0.94,0.98,0.73,1.71,2.66,1.92,450,15.72,6,376,13.14,7.18,270,9.43,10,37.12,1.3,9.87,157,5.49,93,128,54,38,34,6,22,21.43,34,25,-9,18,28,23.08
"164","CORY.MURPHY","2009-2010","Regular","D","N.J",12,148.4,2,1,0,1,3,3,0.81,0.4,0,0.4,1.21,1.21,19,7.68,10.53,12,4.85,16.67,9,3.64,22.22,0.42,0.17,3.54,1,0.4,3,5,0,0,16,0,0,NA,1,2,1,0,0,48.02
"165","CORY.SARICH","2009-2010","Regular","D","CGY",57,908.67,1,3,2,5,6,4,0.07,0.2,0.13,0.33,0.4,0.26,98,6.47,1.02,70,4.62,1.43,46,3.04,2.17,2.27,0.15,3.25,6,0.4,116,95,36,6,57,0,0,NA,23,2,-21,3,2,52.48
"166","CORY.STILLMAN","2009-2010","Regular","L","FLA",58,1011.7,15,16,6,22,37,31,0.89,0.95,0.36,1.3,2.19,1.84,249,14.77,6.02,200,11.86,7.5,126,7.47,11.9,12.31,0.73,6.15,40,2.37,66,55,23,25,22,18,11,62.07,10,7,-3,6,7,34.38
"167","CRAIG.ADAMS","2009-2010","Regular","R","PIT",81,897.87,0,5,5,10,10,5,0,0.33,0.33,0.67,0.67,0.33,144,9.62,0,114,7.62,0,81,5.41,0,5.7,0.38,5,16,1.07,193,93,12,22,58,243,311,43.86,19,15,-4,7,6,35.02
"168","CRAIG.CONROY","2009-2010","Regular","C","CGY",63,854.69,3,9,3,12,15,12,0.21,0.63,0.21,0.84,1.05,0.84,100,7.02,3,73,5.12,4.11,52,3.65,5.77,4.59,0.32,6.28,18,1.26,43,54,32,26,41,453,426,51.54,11,9,-2,2,7,27.56
"169","CRAIG.RIVET","2009-2010","Regular","D","BUF",78,1416.54,1,8,6,14,15,9,0.04,0.34,0.25,0.59,0.64,0.38,151,6.4,0.66,90,3.81,1.11,63,2.67,1.59,3.46,0.15,3.85,6,0.25,61,84,40,17,56,0,0,NA,28,14,-14,2,3,45.77
"170","CURTIS.GLENCROSS","2009-2010","Regular","L","CGY",67,1051.02,15,10,8,18,33,25,0.86,0.57,0.46,1.03,1.88,1.43,210,11.99,7.14,165,9.42,9.09,117,6.68,12.82,11.08,0.63,6.72,38,2.17,78,56,37,50,28,9,15,37.5,21,15,-6,3,12,32.98
"171","DAINIUS.ZUBRUS","2009-2010","Regular","C","N.J",51,840.03,10,11,6,17,27,21,0.71,0.79,0.43,1.21,1.93,1.5,131,9.36,7.63,104,7.43,9.62,86,6.14,11.63,9.86,0.7,9.48,38,2.71,61,69,21,18,24,194,206,48.5,14,17,3,6,3,25.87
"172","DAN.BOYLE","2009-2010","Regular","D","S.J",75,1949.58,15,24,19,43,58,39,0.46,0.74,0.58,1.32,1.78,1.2,405,12.46,3.7,263,8.09,5.7,179,5.51,8.38,13.69,0.42,5.2,37,1.14,51,80,63,42,130,0,3,0,28,17,-11,14,9,43.06
"173","DAN.CARCILLO","2009-2010","Regular","L","PHI",76,855.31,12,6,4,10,22,18,0.84,0.42,0.28,0.7,1.54,1.26,165,11.57,7.27,135,9.47,8.89,105,7.37,11.43,10.04,0.7,7.44,35,2.46,194,101,27,24,17,1,2,33.33,49,50,1,9,10,27.82
"174","DAN.CLEARY","2009-2010","Regular","R","DET",64,1100.66,15,12,7,19,34,27,0.82,0.65,0.38,1.04,1.85,1.47,225,12.27,6.67,179,9.76,8.38,140,7.63,10.71,15.46,0.84,8.64,67,3.65,119,139,27,20,25,59,60,49.58,13,9,-4,9,13,25.54
"175","DAN.GIRARDI","2009-2010","Regular","D","NYR",82,1752.58,6,8,10,18,24,14,0.21,0.27,0.34,0.62,0.82,0.48,227,7.77,2.64,146,5,4.11,108,3.7,5.56,4.48,0.15,3.07,6,0.21,178,177,47,37,180,0,0,NA,20,11,-9,4,9,47.39
"176","DAN.HAMHUIS","2009-2010","Regular","D","NSH",78,1650.78,5,4,15,19,24,9,0.18,0.15,0.55,0.69,0.87,0.33,254,9.23,1.97,171,6.22,2.92,115,4.18,4.35,4.55,0.17,2.66,7,0.25,148,79,51,48,95,0,0,NA,23,17,-6,2,11,50.82
"177","DANIEL.ALFREDSSON","2009-2010","Regular","R","OTT",70,1371.98,20,25,26,51,71,45,0.87,1.09,1.14,2.23,3.11,1.97,317,13.86,6.31,236,10.32,8.47,169,7.39,11.83,17.31,0.76,7.33,58,2.54,42,61,45,76,36,14,26,35,11,8,-3,14,13,32.45
"178","DANIEL.BRIERE","2009-2010","Regular","C","PHI",13,222.01,7,2,1,3,10,9,1.89,0.54,0.27,0.81,2.7,2.43,59,15.95,11.86,47,12.7,14.89,36,9.73,19.44,5.7,1.54,12.12,25,6.76,4,6,3,9,2,5,5,50,4,8,4,5,4,21.93
"179","DANIEL.PAILLE","2009-2010","Regular","L","BOS/BUF",76,1042.07,10,3,7,10,20,13,0.58,0.17,0.4,0.58,1.15,0.75,182,10.48,5.49,151,8.69,6.62,120,6.91,8.33,12.44,0.72,8.24,55,3.17,80,104,13,25,24,4,9,30.77,6,10,4,9,14,25.23
"180","DANIEL.SEDIN","2009-2010","Regular","L","VAN",63,1201.59,29,35,21,56,85,64,1.45,1.75,1.05,2.8,4.24,3.2,396,19.77,7.32,324,16.18,8.95,225,11.24,12.89,26.18,1.31,8.08,103,5.14,8,47,28,25,3,11,22,33.33,13,5,-8,13,13,26.83
"181","DANIEL.WINNIK","2009-2010","Regular","C","ARI",74,971.15,4,7,8,15,19,11,0.25,0.43,0.49,0.93,1.17,0.68,137,8.46,2.92,111,6.86,3.6,83,5.13,4.82,7.04,0.44,6.34,28,1.73,104,105,7,30,54,50,60,45.45,6,15,9,2,9,30.41
