"","Player","Season","Season.Type","Position","Team","GP","TOI","G","A1","A2","A","P","P1","G60","A160","A260","A60","P60","P160","iCF","iCF60","iCSh%","iFF","iFF60","iFSh%","iSF","iSF60","iSh%","ixG","ixG60","ixFSh%","iSCF","iSCF60","iHF","iHA","iGVA","iTKA","iBLK","iFOW","iFOL","iFO%","iPENT","iPEND","iPENDIFF","iRB","iRS","Avg.DIST"
"90","BRANDON.PRUST","2014-2015","Regular","C/R","MTL",82,1058.4,4,11,3,14,18,15,0.23,0.62,0.17,0.79,1.02,0.85,130,7.37,3.08,106,6.01,3.77,78,4.42,5.13,8.42,0.48,7.94,29,1.64,122,102,27,15,34,16,15,51.61,32,19,-13,10,9,25.45
"91","BRANDON.SAAD","2014-2015","Regular","L","CHI",82,1413.56,23,16,13,29,52,39,0.98,0.68,0.55,1.23,2.21,1.66,323,13.71,7.12,261,11.08,8.81,203,8.62,11.33,19.64,0.83,7.53,81,3.44,53,99,29,46,29,38,50,43.18,6,18,12,5,20,23
"92","BRANDON.SUTTER","2014-2015","Regular","C","PIT",80,1384.21,21,6,6,12,33,27,0.91,0.26,0.26,0.52,1.43,1.17,277,12.01,7.58,232,10.06,9.05,180,7.8,11.67,18.36,0.8,7.91,65,2.82,86,NA,33,41,48,688,671,50.63,6,17,11,13,18,27.02
"93","BRAYDEN.MCNABB","2014-2015","Regular","D","L.A",71,1128.32,2,8,14,22,24,10,0.11,0.43,0.74,1.17,1.28,0.53,196,10.42,1.02,124,6.59,1.61,74,3.94,2.7,3.1,0.17,2.5,3,0.16,175,128,45,12,56,1,0,100,16,12,-4,2,5,50.69
"94","BRAYDEN.SCHENN","2014-2015","Regular","C","PHI",82,1394.28,18,21,8,29,47,39,0.77,0.9,0.34,1.25,2.02,1.68,299,12.87,6.02,232,9.98,7.76,156,6.71,11.54,24.26,1.04,10.46,100,4.3,197,149,31,28,38,86,98,46.74,14,18,4,22,7,23.29
"95","BRAYDON.COBURN","2014-2015","Regular","D","PHI/T.B",43,854.08,1,4,6,10,11,5,0.07,0.28,0.42,0.7,0.77,0.35,117,8.22,0.85,74,5.2,1.35,46,3.23,2.17,2.12,0.15,2.87,3,0.21,62,59,22,10,66,0,0,NA,11,4,-7,2,2,49.14
"96","BRENDAN.GALLAGHER","2014-2015","Regular","R","MTL",82,1357.18,24,16,7,23,47,40,1.06,0.71,0.31,1.02,2.08,1.77,462,20.42,5.19,333,14.72,7.21,254,11.23,9.45,32.11,1.42,9.64,108,4.77,48,151,18,43,49,43,56,43.43,14,18,4,40,38,24.29
"97","BRENDAN.SHINNIMIN","2014-2015","Regular","C","ARI",12,132.28,0,0,1,1,1,0,0,0,0.45,0.45,0.45,0,23,10.43,0,15,6.8,0,10,4.54,0,0.67,0.3,4.44,1,0.45,12,21,4,4,4,42,59,41.58,4,2,-2,1,2,36.4
"98","BRENDAN.SMITH","2014-2015","Regular","D","DET",76,1358.47,4,3,6,9,13,7,0.18,0.13,0.27,0.4,0.57,0.31,187,8.26,2.14,122,5.39,3.28,88,3.89,4.55,3.16,0.14,2.59,4,0.18,60,142,47,19,68,0,0,NA,30,18,-12,0,3,49.63
"99","BRENDEN.DILLON","2014-2015","Regular","D","DAL/S.J",80,1561.58,2,3,5,8,10,5,0.08,0.12,0.19,0.31,0.38,0.19,266,10.22,0.75,154,5.92,1.3,91,3.5,2.2,4.45,0.17,2.89,6,0.23,154,153,51,15,139,0,0,NA,29,16,-13,7,15,49.3
"100","BRENDEN.MORROW","2014-2015","Regular","L","T.B",70,653.25,3,4,1,5,8,7,0.28,0.37,0.09,0.46,0.73,0.64,60,5.51,5,47,4.32,6.38,28,2.57,10.71,4.29,0.39,9.12,18,1.65,112,68,20,11,16,0,0,NA,18,13,-5,4,0,25.58
"101","BRENT.BURNS","2014-2015","Regular","D","S.J",82,1957.4,17,24,19,43,60,41,0.52,0.74,0.58,1.32,1.84,1.26,593,18.18,2.87,385,11.8,4.42,245,7.51,6.94,15.17,0.46,3.94,30,0.92,148,93,101,46,124,0,0,NA,NA,12,NA,9,20,44.98
"102","BRENT.SEABROOK","2014-2015","Regular","D","CHI",82,1813.65,8,10,13,23,31,18,0.26,0.33,0.43,0.76,1.03,0.6,379,12.54,2.11,261,8.63,3.07,181,5.99,4.42,8.64,0.29,3.31,5,0.17,135,180,65,27,141,0,0,NA,10,6,-4,1,13,46.82
"103","BRETT.BELLEMORE","2014-2015","Regular","D","CAR",49,801.78,2,5,3,8,10,7,0.15,0.37,0.22,0.6,0.75,0.52,62,4.64,3.23,48,3.59,4.17,26,1.95,7.69,1.71,0.13,3.57,3,0.22,148,136,28,9,54,0,0,NA,12,3,-9,2,4,48.38
"104","BRETT.CONNOLLY","2014-2015","Regular","R","BOS/T.B",55,666.31,12,2,3,5,17,14,1.08,0.18,0.27,0.45,1.53,1.26,143,12.88,8.39,111,10,10.81,83,7.47,14.46,8.67,0.78,7.81,30,2.7,90,68,6,9,13,18,25,41.86,19,3,-16,4,5,25.09
"105","BRETT.RITCHIE","2014-2015","Regular","R","DAL",31,433.02,6,1,2,3,9,7,0.83,0.14,0.28,0.42,1.25,0.97,139,19.26,4.32,107,14.83,5.61,78,10.81,7.69,9.27,1.29,8.67,38,5.27,89,37,10,9,5,1,3,25,7,6,-1,8,8,24.5
"106","BRETT.SUTTER","2014-2015","Regular","L","MIN",6,55.83,0,3,0,3,3,3,0,3.22,0,3.22,3.22,3.22,10,10.75,0,8,8.6,0,6,6.45,0,0.34,0.36,4.21,0,0,16,10,0,0,1,0,0,NA,2,1,-1,0,0,19.93
"107","BRIAN.BOYLE","2014-2015","Regular","C","T.B",82,1063.77,15,7,2,9,24,22,0.85,0.39,0.11,0.51,1.35,1.24,224,12.63,6.7,178,10.04,8.43,140,7.9,10.71,11.98,0.68,6.73,47,2.65,136,77,14,33,68,460,445,50.83,19,13,-6,8,15,31.35
"108","BRIAN.CAMPBELL","2014-2015","Regular","D","FLA",82,1894.91,3,13,11,24,27,16,0.09,0.41,0.35,0.76,0.85,0.51,219,6.93,1.37,156,4.94,1.92,118,3.74,2.54,5.62,0.18,3.6,7,0.22,44,182,34,16,85,0,0,NA,11,5,-6,4,8,42.01
"109","BRIAN.DUMOULIN","2014-2015","Regular","D","PIT",8,124.38,1,0,0,0,1,1,0.48,0,0,0,0.48,0.48,5,2.41,20,4,1.93,25,4,1.93,25,0.09,0.04,2.25,0,0,11,24,3,0,9,0,0,NA,1,1,0,0,0,44.39
"110","BRIAN.FERLIN","2014-2015","Regular","R","BOS",7,61.6,0,1,0,1,1,1,0,0.97,0,0.97,0.97,0.97,15,14.61,0,9,8.77,0,6,5.84,0,0.69,0.67,7.64,3,2.92,20,9,0,1,0,0,1,0,0,0,0,0,0,21.71
"111","BRIAN.FLYNN","2014-2015","Regular","C","BUF/MTL",63,938.35,5,8,4,12,17,13,0.32,0.51,0.26,0.77,1.09,0.83,132,8.44,3.79,108,6.91,4.63,82,5.24,6.1,7.98,0.51,7.38,30,1.92,44,59,17,12,46,172,187,47.91,4,8,4,8,6,29.05
"112","BRIAN.GIBBONS","2014-2015","Regular","C","CBJ",25,345.33,0,3,2,5,5,3,0,0.52,0.35,0.87,0.87,0.52,38,6.6,0,31,5.39,0,21,3.65,0,2.42,0.42,7.81,10,1.74,14,21,5,7,17,4,5,44.44,4,2,-2,0,5,24.94
"113","BRIAN.GIONTA","2014-2015","Regular","R","BUF",69,1242.05,13,12,10,22,35,25,0.63,0.58,0.48,1.06,1.69,1.21,253,12.22,5.14,202,9.76,6.44,153,7.39,8.5,14.25,0.69,7.05,53,2.56,61,65,20,31,31,69,100,40.83,9,12,3,9,19,31.31
"114","BRIAN.LASHOFF","2014-2015","Regular","D","DET",11,145.08,0,0,2,2,2,0,0,0,0.83,0.83,0.83,0,12,4.96,0,10,4.14,0,7,2.89,0,0.24,0.1,2.43,0,0,7,11,2,3,14,0,0,NA,3,0,-3,0,2,45.04
"115","BRIAN.MCGRATTAN","2014-2015","Regular","R","CGY",8,53.11,0,0,0,0,0,0,0,0,0,0,0,0,15,16.95,0,14,15.82,0,10,11.3,0,0.48,0.55,3.46,0,0,11,6,0,3,1,0,0,NA,2,1,-1,0,0,35.59
"116","BRIAN.STRAIT","2014-2015","Regular","D","NYI",52,952.99,2,0,5,5,7,2,0.13,0,0.31,0.31,0.44,0.13,112,7.05,1.79,79,4.97,2.53,59,3.71,3.39,2.51,0.16,3.18,3,0.19,124,104,24,14,85,0,1,0,16,4,-12,1,3,44.43
"117","BROCK.NELSON","2014-2015","Regular","C","NYI",82,1300.17,20,10,12,22,42,30,0.92,0.46,0.55,1.02,1.94,1.38,319,14.72,6.27,251,11.58,7.97,190,8.77,10.53,25.65,1.18,10.22,108,4.98,99,128,37,53,52,354,445,44.31,11,22,11,21,10,21.35
"118","BROOKS.LAICH","2014-2015","Regular","L","WSH",66,967.93,7,7,6,13,20,14,0.43,0.43,0.37,0.81,1.24,0.87,171,10.6,4.09,135,8.37,5.19,106,6.57,6.6,10.3,0.64,7.63,42,2.6,107,112,25,25,53,87,111,43.94,12,10,-2,8,8,28.3
"119","BROOKS.ORPIK","2014-2015","Regular","D","WSH",78,1689.52,0,7,12,19,19,7,0,0.25,0.43,0.67,0.67,0.25,168,5.97,0,90,3.2,0,66,2.34,0,2,0.07,2.23,1,0.04,306,130,37,11,192,0,0,NA,32,12,-20,3,11,52.07
"120","BRYAN.ALLEN","2014-2015","Regular","D","ANA/MTL",11,172.69,0,1,1,2,2,1,0,0.35,0.35,0.69,0.69,0.35,30,10.42,0,15,5.21,0,6,2.08,0,0.29,0.1,1.91,0,0,20,26,8,0,15,0,0,NA,3,0,-3,0,0,52.03
"121","BRYAN.BICKELL","2014-2015","Regular","L","CHI",80,964.08,14,6,8,14,28,20,0.87,0.37,0.5,0.87,1.74,1.24,195,12.14,7.18,148,9.21,9.46,113,7.03,12.39,8.94,0.56,6.04,37,2.3,205,129,20,26,13,0,2,0,18,14,-4,1,16,32.9
"122","BRYAN.LITTLE","2014-2015","Regular","C","WPG",70,1393.1,24,15,13,28,52,39,1.03,0.65,0.56,1.21,2.24,1.68,272,11.71,8.82,202,8.7,11.88,147,6.33,16.33,18.99,0.82,9.4,82,3.53,56,54,22,25,32,762,789,49.13,11,19,8,19,13,25.74
"123","BRYAN.RUST","2014-2015","Regular","R","PIT",14,167.45,1,0,1,1,2,1,0.36,0,0.36,0.36,0.72,0.36,48,17.2,2.08,39,13.97,2.56,34,12.18,2.94,2.83,1.01,7.26,11,3.94,21,21,6,2,3,0,0,NA,2,3,1,2,4,28.82
"124","BRYCE.SALVADOR","2014-2015","Regular","D","N.J",15,274.95,0,2,0,2,2,2,0,0.44,0,0.44,0.44,0.44,27,5.89,0,17,3.71,0,13,2.84,0,0.44,0.1,2.58,1,0.22,22,22,7,1,19,0,0,NA,7,2,-5,1,1,50.53
"125","CAL.CLUTTERBUCK","2014-2015","Regular","R","NYI",76,967.37,7,8,1,9,16,15,0.43,0.5,0.06,0.56,0.99,0.93,219,13.58,3.2,176,10.92,3.98,124,7.69,5.65,11.49,0.71,6.53,35,2.17,343,115,24,25,31,6,3,66.67,24,19,-5,5,15,29.82
"126","CALLE.JARNKROK","2014-2015","Regular","C","NSH",74,950.57,7,5,6,11,18,12,0.44,0.32,0.38,0.69,1.14,0.76,178,11.24,3.93,135,8.52,5.19,95,6,7.37,9.92,0.63,7.35,34,2.15,32,80,10,18,21,296,345,46.18,9,15,6,9,13,28.61
"127","CALVIN.DE HAAN","2014-2015","Regular","D","NYI",65,1227.98,1,5,6,11,12,6,0.05,0.24,0.29,0.54,0.59,0.29,209,10.21,0.48,135,6.6,0.74,92,4.5,1.09,4.02,0.2,2.98,7,0.34,140,107,44,19,130,0,0,NA,12,9,-3,7,9,49.85
"128","CAM.ATKINSON","2014-2015","Regular","R","CBJ",78,1320.45,22,8,9,17,39,30,1,0.36,0.41,0.77,1.77,1.36,337,15.31,6.53,275,12.5,8,212,9.63,10.38,23.25,1.06,8.46,95,4.32,55,57,22,40,39,4,5,44.44,11,9,-2,20,14,26.36
"129","CAM.FOWLER","2014-2015","Regular","D","ANA",80,1688.28,7,11,16,27,34,18,0.25,0.39,0.57,0.96,1.21,0.64,188,6.68,3.72,121,4.3,5.79,87,3.09,8.05,5.7,0.2,4.71,15,0.53,47,123,52,23,107,0,0,NA,7,3,-4,3,8,40.45
"130","CARL.GUNNARSSON","2014-2015","Regular","D","STL",61,1101.55,2,4,6,10,12,6,0.11,0.22,0.33,0.54,0.65,0.33,113,6.15,1.77,76,4.14,2.63,54,2.94,3.7,2.53,0.14,3.33,5,0.27,42,127,13,11,114,0,0,NA,0,5,5,1,1,46.8
"131","CARL.HAGELIN","2014-2015","Regular","L","NYR",82,1248.71,17,10,8,18,35,27,0.82,0.48,0.38,0.86,1.68,1.3,317,15.23,5.36,255,12.25,6.67,185,8.89,9.19,16.79,0.81,6.58,61,2.93,85,97,43,51,36,6,11,35.29,23,19,-4,8,13,28.56
"132","CARLO.COLAIACOVO","2014-2015","Regular","D","PHI",33,542.68,2,4,2,6,8,6,0.22,0.44,0.22,0.66,0.88,0.66,108,11.94,1.85,72,7.96,2.78,42,4.64,4.76,2.57,0.28,3.56,7,0.77,46,41,18,10,33,0,0,NA,5,1,-4,2,2,46.74
"133","CARL.SODERBERG","2014-2015","Regular","C","BOS",82,1377.35,13,19,12,31,44,32,0.57,0.83,0.52,1.35,1.92,1.39,312,13.59,4.17,223,9.71,5.83,163,7.1,7.98,16.52,0.72,7.41,62,2.7,76,108,27,33,36,369,397,48.17,12,10,-2,10,11,25.6
"134","CASEY.BAILEY","2014-2015","Regular","C","TOR",6,54.22,1,0,0,0,1,1,1.11,0,0,0,1.11,1.11,11,12.17,9.09,10,11.07,10,9,9.96,11.11,0.57,0.63,5.66,2,2.21,3,7,1,1,4,0,0,NA,1,1,0,0,0,31.63
"135","CASEY.CIZIKAS","2014-2015","Regular","C","NYI",70,876.56,9,4,5,9,18,13,0.62,0.27,0.34,0.62,1.23,0.89,159,10.88,5.66,120,8.21,7.5,90,6.16,10,11.08,0.76,9.23,38,2.6,144,105,22,42,50,446,409,52.16,11,14,3,5,10,22.43
"136","CEDRIC.PAQUETTE","2014-2015","Regular","C","T.B",64,871.09,12,4,3,7,19,16,0.83,0.28,0.21,0.48,1.31,1.1,153,10.54,7.84,129,8.89,9.3,91,6.27,13.19,10.28,0.71,7.97,38,2.62,127,104,23,24,58,112,123,47.66,19,21,2,10,6,26.63
"137","CHARLIE.COYLE","2014-2015","Regular","C","MIN",82,1191.85,11,13,11,24,35,24,0.55,0.65,0.55,1.21,1.76,1.21,214,10.77,5.14,171,8.61,6.43,120,6.04,9.17,13.82,0.7,8.08,56,2.82,137,67,20,24,52,334,384,46.52,16,16,0,16,9,23.72
"138","CHRIS.BUTLER","2014-2015","Regular","D","STL",33,566.43,3,3,3,6,9,6,0.32,0.32,0.32,0.64,0.95,0.64,91,9.64,3.3,64,6.78,4.69,54,5.72,5.56,2.12,0.22,3.31,4,0.42,31,61,9,5,38,0,0,NA,10,7,-3,1,4,47.7
"139","CHRIS.HIGGINS","2014-2015","Regular","L","VAN",77,1213.29,12,16,8,24,36,28,0.59,0.79,0.4,1.19,1.78,1.38,283,14,4.24,233,11.52,5.15,171,8.46,7.02,17.54,0.87,7.53,58,2.87,73,53,19,28,34,3,6,33.33,8,12,4,13,17,24.17
"140","CHRIS.KELLY","2014-2015","Regular","C","BOS",80,1209.44,7,9,12,21,28,16,0.35,0.45,0.6,1.04,1.39,0.79,188,9.33,3.72,154,7.64,4.55,112,5.56,6.25,9.58,0.48,6.22,27,1.34,126,76,16,28,61,262,277,48.61,16,15,-1,7,9,29.03
"141","CHRIS.KREIDER","2014-2015","Regular","C","NYR",80,1252.58,21,16,9,25,46,37,1.01,0.77,0.43,1.2,2.2,1.77,297,14.23,7.07,254,12.17,8.27,180,8.62,11.67,21.78,1.04,8.57,98,4.69,162,85,46,25,17,9,12,42.86,26,17,-9,12,20,24.26
"142","CHRIS.KUNITZ","2014-2015","Regular","L","PIT",74,1317,17,16,7,23,40,33,0.77,0.73,0.32,1.05,1.82,1.5,304,13.85,5.59,234,10.66,7.26,170,7.74,10,19.11,0.87,8.17,59,2.69,211,111,24,31,29,7,6,53.85,17,8,-9,19,13,27.82
"143","CHRIS.MUELLER","2014-2015","Regular","C","NYR",7,73.4,1,0,1,1,2,1,0.82,0,0.82,0.82,1.63,0.82,17,13.9,5.88,13,10.63,7.69,10,8.17,10,1.39,1.13,10.67,7,5.72,3,10,2,1,1,38,26,59.38,0,1,1,0,0,25.34
"144","CHRIS.NEIL","2014-2015","Regular","R","OTT",38,369.85,4,2,1,3,7,6,0.65,0.32,0.16,0.49,1.14,0.97,47,7.62,8.51,35,5.68,11.43,23,3.73,17.39,2.98,0.48,8.53,9,1.46,136,28,2,4,11,3,2,60,16,10,-6,4,1,25.34
"145","CHRIS.PHILLIPS","2014-2015","Regular","D","OTT",36,749.12,0,2,1,3,3,2,0,0.16,0.08,0.24,0.24,0.16,69,5.53,0,41,3.28,0,29,2.32,0,1,0.08,2.44,0,0,70,66,26,7,54,0,0,NA,6,1,-5,3,3,46.18
"146","CHRIS.PORTER","2014-2015","Regular","L","STL",24,229.11,1,1,0,1,2,2,0.26,0.26,0,0.26,0.52,0.52,44,11.52,2.27,38,9.95,2.63,24,6.29,4.17,2.99,0.78,7.86,7,1.83,63,24,1,1,1,4,5,44.44,3,1,-2,5,1,26.58
"147","CHRIS.STEWART","2014-2015","Regular","R","BUF/MIN",81,1283.94,14,17,5,22,36,31,0.65,0.79,0.23,1.03,1.68,1.45,241,11.26,5.81,202,9.44,6.93,155,7.24,9.03,15.49,0.72,7.67,56,2.62,110,74,33,21,16,10,31,24.39,32,13,-19,7,15,26.44
"148","CHRIS.SUMMERS","2014-2015","Regular","D","ARI/NYR",20,283.89,0,2,1,3,3,2,0,0.42,0.21,0.63,0.63,0.42,33,6.97,0,19,4.02,0,15,3.17,0,0.49,0.1,2.57,1,0.21,49,45,6,1,26,0,0,NA,4,1,-3,0,0,51.88
"149","CHRIS.TANEV","2014-2015","Regular","D","VAN",70,1468.48,2,7,11,18,20,9,0.08,0.29,0.45,0.74,0.82,0.37,127,5.19,1.57,84,3.43,2.38,53,2.17,3.77,2.98,0.12,3.55,1,0.04,23,192,49,26,170,0,0,NA,7,7,0,1,2,40.41
"150","CHRIS.TERRY","2014-2015","Regular","L","CAR",57,724.93,11,7,2,9,20,18,0.91,0.58,0.17,0.74,1.66,1.49,133,11.01,8.27,104,8.61,10.58,71,5.88,15.49,8.29,0.69,7.97,29,2.4,44,79,20,21,17,6,5,54.55,7,7,0,6,6,28.34
"151","CHRIS.THORBURN","2014-2015","Regular","R","WPG",81,654.96,7,2,5,7,14,9,0.64,0.18,0.46,0.64,1.28,0.82,126,11.54,5.56,91,8.34,7.69,67,6.14,10.45,6.35,0.58,6.98,23,2.11,126,78,12,9,29,36,20,64.29,21,18,-3,7,11,26.95
"152","CHRISTIAN.EHRHOFF","2014-2015","Regular","D","PIT",49,1064.07,3,6,5,11,14,9,0.17,0.34,0.28,0.62,0.79,0.51,226,12.74,1.33,167,9.42,1.8,110,6.2,2.73,4.99,0.28,2.99,3,0.17,73,76,21,12,49,0,0,NA,14,9,-5,7,6,48.16
"153","CHRISTIAN.FOLIN","2014-2015","Regular","D","MIN",40,607.12,2,5,3,8,10,7,0.2,0.49,0.3,0.79,0.99,0.69,86,8.5,2.33,57,5.63,3.51,39,3.85,5.13,1.46,0.14,2.56,2,0.2,46,78,16,9,42,0,0,NA,4,2,-2,1,4,51.23
"154","CHRISTIAN.THOMAS","2014-2015","Regular","L","MTL",18,163.59,1,0,0,0,1,1,0.37,0,0,0,0.37,0.37,47,17.24,2.13,33,12.1,3.03,26,9.54,3.85,2.34,0.86,7.09,8,2.93,8,23,0,5,3,0,1,0,2,2,0,0,3,29.59
"155","CHRIS.TIERNEY","2014-2015","Regular","C","S.J",43,526.24,6,10,5,15,21,16,0.68,1.14,0.57,1.71,2.39,1.82,89,10.15,6.74,66,7.53,9.09,48,5.47,12.5,5.18,0.59,7.85,19,2.17,11,42,20,19,17,150,192,43.86,3,9,6,4,8,25.57
"156","CHRIS.VANDEVELDE","2014-2015","Regular","C","PHI",72,843.44,9,3,3,6,15,12,0.64,0.21,0.21,0.43,1.07,0.85,121,8.61,7.44,96,6.83,9.38,70,4.98,12.86,6.73,0.48,7.01,23,1.64,121,133,5,13,46,21,35,37.5,13,8,-5,3,5,29.15
"157","CHRIS.WAGNER","2014-2015","Regular","R","ANA",9,79.38,0,0,0,0,0,0,0,0,0,0,0,0,14,10.58,0,10,7.56,0,7,5.29,0,0.34,0.26,3.39,0,0,22,10,0,1,3,33,22,60,1,1,0,0,0,40.38
"158","CLARKE.MACARTHUR","2014-2015","Regular","L","OTT",62,1050.54,16,13,7,20,36,29,0.91,0.74,0.4,1.14,2.06,1.66,244,13.94,6.56,187,10.68,8.56,140,8,11.43,16.64,0.95,8.9,64,3.66,70,81,36,31,17,8,14,36.36,17,18,1,10,13,26.81
"159","CLAUDE.GIROUX","2014-2015","Regular","R","PHI",81,1664.49,25,20,28,48,73,45,0.9,0.72,1.01,1.73,2.63,1.62,512,18.46,4.88,360,12.98,6.94,279,10.06,8.96,20.79,0.75,5.78,56,2.02,110,84,36,40,28,1063,815,56.6,18,20,2,13,18,36.53
"160","CLAYTON.STONER","2014-2015","Regular","D","ANA",69,1214.18,1,7,0,7,8,8,0.05,0.35,0,0.35,0.4,0.4,157,7.76,0.64,100,4.94,1,68,3.36,1.47,2.38,0.12,2.38,2,0.1,128,169,40,10,84,0,0,NA,22,7,-15,2,7,49.7
"161","CODY.CECI","2014-2015","Regular","D","OTT",81,1559.83,5,9,7,16,21,14,0.19,0.35,0.27,0.62,0.81,0.54,245,9.42,2.04,173,6.65,2.89,130,5,3.85,5.33,0.21,3.08,6,0.23,89,98,41,14,113,0,0,NA,3,4,1,5,12,47.23
"162","CODY.EAKIN","2014-2015","Regular","C","DAL",78,1336.19,19,6,15,21,40,25,0.85,0.27,0.67,0.94,1.8,1.12,268,12.03,7.09,206,9.25,9.22,142,6.38,13.38,16.67,0.75,8.09,68,3.05,62,78,41,68,59,656,636,50.77,13,13,0,7,21,26.73
"163","CODY.FRANSON","2014-2015","Regular","D","NSH/TOR",78,1526.21,7,13,16,29,36,20,0.28,0.51,0.63,1.14,1.42,0.79,252,9.91,2.78,175,6.88,4,127,4.99,5.51,5.57,0.22,3.18,9,0.35,177,77,69,46,132,0,0,NA,10,0,-10,4,10,49.34
"164","CODY.GOLOUBEF","2014-2015","Regular","D","CBJ",36,559.14,0,5,4,9,9,5,0,0.54,0.43,0.97,0.97,0.54,67,7.19,0,47,5.04,0,23,2.47,0,1.35,0.15,2.88,3,0.32,44,41,14,3,32,0,0,NA,8,2,-6,1,3,52.28
"165","CODY.HODGSON","2014-2015","Regular","C","BUF",78,1001.16,6,5,2,7,13,11,0.36,0.3,0.12,0.42,0.78,0.66,229,13.72,2.62,167,10.01,3.59,127,7.61,4.72,10.64,0.64,6.37,36,2.16,40,62,16,24,21,173,204,45.89,7,10,3,5,13,30.88
"166","CODY.MCCORMICK","2014-2015","Regular","C","BUF",33,386.54,1,3,0,3,4,4,0.16,0.47,0,0.47,0.62,0.62,55,8.54,1.82,40,6.21,2.5,31,4.81,3.23,2.39,0.37,5.96,10,1.55,77,16,10,3,29,147,147,50,9,7,-2,0,2,38.41
"167","CODY.MCLEOD","2014-2015","Regular","L","COL",82,915.8,7,1,4,5,12,8,0.46,0.07,0.26,0.33,0.79,0.52,134,8.78,5.22,114,7.47,6.14,94,6.16,7.45,8.47,0.55,7.43,36,2.36,268,80,6,11,43,1,8,11.11,44,18,-26,6,3,27.88
"168","COLBY.ROBAK","2014-2015","Regular","D","ANA/FLA",12,166.98,0,0,1,1,1,0,0,0,0.36,0.36,0.36,0,16,5.75,0,12,4.31,0,8,2.87,0,0.6,0.21,4.98,3,1.08,16,24,8,2,10,0,0,NA,1,1,0,1,0,52.94
"169","COLIN.GREENING","2014-2015","Regular","C","OTT",26,255.62,1,0,0,0,1,1,0.23,0,0,0,0.23,0.23,63,14.79,1.59,49,11.5,2.04,40,9.39,2.5,2.95,0.69,6.02,10,2.35,85,33,6,8,14,6,3,66.67,7,3,-4,1,4,26.72
"170","COLIN.MCDONALD","2014-2015","Regular","R","NYI",18,189.12,2,4,2,6,8,6,0.63,1.27,0.63,1.9,2.54,1.9,48,15.23,4.17,39,12.37,5.13,29,9.2,6.9,3.57,1.13,9.16,14,4.44,72,28,5,2,6,2,2,50,0,2,2,2,3,23.35
"171","COLIN.WILSON","2014-2015","Regular","C","NSH",77,1246.88,20,17,5,22,42,37,0.96,0.82,0.24,1.06,2.02,1.78,284,13.67,7.04,221,10.63,9.05,172,8.28,11.63,21.59,1.04,9.77,86,4.14,52,107,32,29,33,71,107,39.89,10,13,3,23,17,22.89
"172","COLTON.SCEVIOUR","2014-2015","Regular","C","DAL",71,902.59,9,5,12,17,26,14,0.6,0.33,0.8,1.13,1.73,0.93,230,15.29,3.91,168,11.17,5.36,113,7.51,7.96,12.97,0.86,7.72,52,3.46,77,79,21,24,41,30,41,42.25,6,5,-1,6,12,25.98
"173","CONNOR.MURPHY","2014-2015","Regular","D","ARI",73,1225.09,4,1,2,3,7,5,0.2,0.05,0.1,0.15,0.34,0.24,160,7.84,2.5,109,5.34,3.67,72,3.53,5.56,2.4,0.12,2.21,1,0.05,137,157,25,8,142,0,1,0,18,11,-7,1,5,50.94
"174","COREY.PERRY","2014-2015","Regular","R","ANA",67,1209.09,33,15,7,22,55,48,1.64,0.74,0.35,1.09,2.73,2.38,349,17.32,9.46,269,13.35,12.27,193,9.58,17.1,23.77,1.18,8.84,98,4.86,64,97,46,25,27,3,9,25,26,26,0,9,15,23.38
"175","COREY.POTTER","2014-2015","Regular","D","CGY",6,57.96,0,0,0,0,0,0,0,0,0,0,0,0,5,5.18,0,4,4.14,0,2,2.07,0,0.1,0.1,2.49,0,0,6,11,4,1,5,0,0,NA,0,0,0,0,0,52.48
"176","COREY.TROPP","2014-2015","Regular","R","CBJ",61,533.88,1,4,3,7,8,5,0.11,0.45,0.34,0.79,0.9,0.56,46,5.17,2.17,36,4.05,2.78,22,2.47,4.55,3.54,0.4,9.83,18,2.02,80,95,10,12,28,1,1,50,19,8,-11,2,2,19.97
"177","CORY.CONACHER","2014-2015","Regular","C","NYI",15,201.9,1,0,2,2,3,1,0.3,0,0.59,0.59,0.89,0.3,32,9.51,3.12,29,8.62,3.45,23,6.84,4.35,2.47,0.73,8.52,11,3.27,19,23,3,6,7,1,2,33.33,2,5,3,2,0,29.09
"178","CRAIG.ADAMS","2014-2015","Regular","R","PIT",70,681.76,1,3,3,6,7,4,0.09,0.26,0.26,0.53,0.62,0.35,76,6.69,1.32,64,5.63,1.56,51,4.49,1.96,4.44,0.39,6.94,13,1.14,183,71,7,6,29,17,23,42.5,9,5,-4,6,4,30.02
"179","CRAIG.CUNNINGHAM","2014-2015","Regular","L","ARI/BOS",51,533.21,3,3,1,4,7,6,0.34,0.34,0.11,0.45,0.79,0.68,76,8.55,3.95,66,7.43,4.55,54,6.08,5.56,4.22,0.48,6.4,15,1.69,107,52,2,8,31,69,67,50.74,2,4,2,3,1,30.33
"180","CRAIG.SMITH","2014-2015","Regular","C","NSH",82,1289.89,23,9,12,21,44,32,1.07,0.42,0.56,0.98,2.05,1.49,421,19.58,5.46,338,15.72,6.8,251,11.68,9.16,25.02,1.16,7.4,88,4.09,77,71,53,41,17,12,18,40,21,16,-5,21,18,26.44
