"","Player","Season","Season.Type","Position","Team","GP","TOI","G","A1","A2","A","P","P1","G60","A160","A260","A60","P60","P160","iCF","iCF60","iCSh%","iFF","iFF60","iFSh%","iSF","iSF60","iSh%","ixG","ixG60","ixFSh%","iSCF","iSCF60","iHF","iHA","iGVA","iTKA","iBLK","iFOW","iFOL","iFO%","iPENT","iPEND","iPENDIFF","iRB","iRS","Avg.DIST"
"1","AARON.GAGNON","2012-2013","Regular","C","WPG",10,81.5,3,0,0,0,3,3,2.21,0,0,0,2.21,2.21,17,12.52,17.65,14,10.31,21.43,11,8.1,27.27,1.36,1,9.71,6,4.42,7,7,2,4,4,30,27,52.63,1,1,0,1,2,20.81
"2","AARON.JOHNSON","2012-2013","Regular","D","BOS",10,148.86,0,0,0,0,0,0,0,0,0,0,0,0,23,9.27,0,11,4.43,0,8,3.22,0,0.25,0.1,2.31,0,0,18,21,7,0,5,0,0,NA,5,1,-4,0,0,49.46
"3","AARON.PALUSHAJ","2012-2013","Regular","R","COL",25,282.02,2,3,4,7,9,5,0.43,0.64,0.85,1.49,1.91,1.06,49,10.42,4.08,37,7.87,5.41,29,6.17,6.9,2.13,0.45,5.76,8,1.7,32,33,5,8,13,2,6,25,4,8,4,0,0,26.81
"4","AARON.ROME","2012-2013","Regular","D","DAL",27,412.72,0,3,2,5,5,3,0,0.44,0.29,0.73,0.73,0.44,40,5.82,0,21,3.05,0,15,2.18,0,0.49,0.07,2.32,1,0.15,43,46,9,2,32,0,0,NA,8,4,-4,0,0,50.75
"5","AARON.VOLPATTI","2012-2013","Regular","L","VAN/WSH",33,275.1,1,1,0,1,2,2,0.22,0.22,0,0.22,0.44,0.44,42,9.16,2.38,32,6.98,3.12,21,4.58,4.76,2.13,0.46,6.66,10,2.18,80,58,5,4,10,1,3,25,10,4,-6,1,2,30.76
"6","ADAM.BURISH","2012-2013","Regular","R","S.J",46,485.82,1,1,1,2,3,2,0.12,0.12,0.12,0.25,0.37,0.25,74,9.14,1.35,57,7.04,1.75,39,4.82,2.56,3.53,0.44,6.2,10,1.24,65,48,10,4,33,122,106,53.51,8,13,5,0,6,31.33
"7","ADAM.CRACKNELL","2012-2013","Regular","R","STL",20,172.16,2,2,2,4,6,4,0.7,0.7,0.7,1.39,2.09,1.39,39,13.59,5.13,29,10.11,6.9,21,7.32,9.52,1.67,0.58,5.76,4,1.39,22,29,1,6,7,6,19,24,2,2,0,1,2,24.01
"8","ADAM.HALL","2012-2013","Regular","R","CAR/PHI/T.B",37,389.02,0,3,1,4,4,3,0,0.46,0.15,0.62,0.62,0.46,52,8.02,0,47,7.25,0,34,5.24,0,2.71,0.42,5.77,7,1.08,59,29,6,11,26,141,110,56.18,4,5,1,2,8,30.79
"9","ADAM.HENRIQUE","2012-2013","Regular","C","N.J",42,768.15,11,5,0,5,16,16,0.86,0.39,0,0.39,1.25,1.25,140,10.94,7.86,116,9.06,9.48,78,6.09,14.1,10.44,0.82,9,40,3.12,27,35,13,26,21,333,347,48.97,7,9,2,8,11,25.17
"10","ADAM.LARSSON","2012-2013","Regular","D","N.J",37,669.16,0,3,3,6,6,3,0,0.27,0.27,0.54,0.54,0.27,68,6.1,0,40,3.59,0,30,2.69,0,0.82,0.07,2.06,0,0,37,63,22,17,49,0,0,NA,6,7,1,0,1,51.96
"11","ADAM.MCQUAID","2012-2013","Regular","D","BOS",32,457.13,1,2,1,3,4,3,0.13,0.26,0.13,0.39,0.53,0.39,63,8.27,1.59,37,4.86,2.7,26,3.41,3.85,1.21,0.16,3.28,1,0.13,62,56,8,3,43,0,0,NA,19,6,-13,1,1,44.15
"12","ADAM.PARDY","2012-2013","Regular","D","BUF",17,280.86,0,1,3,4,4,1,0,0.21,0.64,0.85,0.85,0.21,17,3.63,0,11,2.35,0,6,1.28,0,0.26,0.06,2.4,0,0,24,33,13,3,16,0,0,NA,6,3,-3,0,0,49.99
"13","ADRIAN.AUCOIN","2012-2013","Regular","D","CBJ",36,587.63,0,2,2,4,4,2,0,0.2,0.2,0.41,0.41,0.2,65,6.64,0,38,3.88,0,26,2.65,0,0.71,0.07,1.87,0,0,43,9,8,4,13,0,0,NA,8,2,-6,1,2,52.64
"14","AKIM.ALIU","2012-2013","Regular","R","CGY",5,54.34,0,0,0,0,0,0,0,0,0,0,0,0,5,5.52,0,3,3.31,0,2,2.21,0,0.21,0.23,6.91,1,1.1,5,9,2,1,2,0,0,NA,1,2,1,0,0,31.27
"15","ALEC.MARTINEZ","2012-2013","Regular","D","L.A",27,432.62,1,0,4,4,5,1,0.14,0,0.55,0.55,0.69,0.14,68,9.43,1.47,48,6.66,2.08,30,4.16,3.33,1.48,0.2,3.08,2,0.28,31,56,13,2,31,0,0,NA,5,1,-4,2,1,47.33
"16","ALES.HEMSKY","2012-2013","Regular","R","EDM",38,595.19,9,5,6,11,20,14,0.91,0.5,0.6,1.11,2.02,1.41,130,13.11,6.92,99,9.98,9.09,82,8.27,10.98,8.18,0.82,8.26,28,2.82,11,55,17,16,9,12,12,50,9,3,-6,6,3,26.14
"17","ALEX.BOLDUC","2012-2013","Regular","C","ARI",14,105.74,0,0,0,0,0,0,0,0,0,0,0,0,24,13.62,0,20,11.35,0,17,9.65,0,1.02,0.58,5.09,3,1.7,21,16,1,2,3,7,14,33.33,1,1,0,0,0,22.21
"18","ALEX.BURMISTROV","2012-2013","Regular","C","WPG",44,687.44,4,3,3,6,10,7,0.35,0.26,0.26,0.52,0.87,0.61,113,9.86,3.54,81,7.07,4.94,55,4.8,7.27,6.66,0.58,8.23,23,2.01,106,50,17,22,16,142,159,47.18,7,12,5,3,10,24.68
"19","ALEX.BURROWS","2012-2013","Regular","L","VAN",47,886.2,13,7,4,11,24,20,0.88,0.47,0.27,0.74,1.62,1.35,215,14.56,6.05,181,12.25,7.18,140,9.48,9.29,17.26,1.17,9.54,74,5.01,52,64,15,19,15,48,60,44.44,25,16,-9,10,11,22.41
"20","ALEX.CHIASSON","2012-2013","Regular","R","DAL",7,98.57,6,1,0,1,7,7,3.65,0.61,0,0.61,4.26,4.26,20,12.17,30,16,9.74,37.5,13,7.91,46.15,1.74,1.06,10.89,9,5.48,10,12,0,1,2,5,13,27.78,0,0,0,1,0,21.16
"21","ALEX.EDLER","2012-2013","Regular","D","VAN",45,1068.36,8,4,10,14,22,12,0.45,0.22,0.56,0.79,1.24,0.67,252,14.15,3.17,160,8.99,5,113,6.35,7.08,5.33,0.3,3.33,7,0.39,77,96,26,19,81,1,0,100,17,11,-6,4,3,46.92
"22","ALEXEI.EMELIN","2012-2013","Regular","D","MTL",38,746.56,3,4,5,9,12,7,0.24,0.32,0.4,0.72,0.96,0.56,103,8.28,2.91,58,4.66,5.17,33,2.65,9.09,1.7,0.14,2.94,1,0.08,109,55,32,8,47,0,0,NA,12,8,-4,1,4,48.35
"23","ALEXEI.PONIKAROVSKY","2012-2013","Regular","L","N.J/WPG",42,552.59,4,2,3,5,9,6,0.43,0.22,0.33,0.54,0.98,0.65,101,10.97,3.96,81,8.79,4.94,51,5.54,7.84,6.18,0.67,7.63,23,2.5,81,36,7,4,15,2,5,28.57,7,2,-5,4,5,27.07
"24","ALEX.GALCHENYUK","2012-2013","Regular","C","MTL",48,590.89,9,14,4,18,27,23,0.91,1.42,0.41,1.83,2.74,2.34,143,14.52,6.29,115,11.68,7.83,79,8.02,11.39,9.88,1,8.59,37,3.76,23,42,8,9,25,59,79,42.75,11,5,-6,11,14,25.1
"25","ALEX.GOLIGOSKI","2012-2013","Regular","D","DAL",47,1050.35,3,11,13,24,27,14,0.17,0.63,0.74,1.37,1.54,0.8,202,11.54,1.49,135,7.71,2.22,80,4.57,3.75,5.3,0.3,3.93,10,0.57,56,77,38,5,66,0,0,NA,9,11,2,7,8,45.36
"26","ALEX.KILLORN","2012-2013","Regular","C","T.B",38,637.54,7,7,5,12,19,14,0.66,0.66,0.47,1.13,1.79,1.32,135,12.71,5.19,105,9.88,6.67,82,7.72,8.54,7.88,0.74,7.51,30,2.82,40,49,17,11,22,11,17,39.29,7,7,0,4,4,23.1
"27","ALEX.KOVALEV","2012-2013","Regular","R","FLA",14,217.04,2,2,1,3,5,4,0.55,0.55,0.28,0.83,1.38,1.11,44,12.16,4.55,31,8.57,6.45,21,5.81,9.52,1.91,0.53,6.17,4,1.11,7,23,4,3,5,1,2,33.33,3,2,-1,0,1,31.62
"28","ALEX.OVECHKIN","2012-2013","Regular","L","WSH",48,995.78,32,13,11,24,56,45,1.93,0.78,0.66,1.45,3.37,2.71,441,26.57,7.26,318,19.16,10.06,220,13.26,14.55,21.39,1.29,6.73,77,4.64,120,75,25,30,18,0,1,0,18,19,1,7,17,31.2
"29","ALEX.PETROVIC","2012-2013","Regular","D","FLA",6,112.42,0,0,0,0,0,0,0,0,0,0,0,0,16,8.54,0,9,4.8,0,5,2.67,0,0.22,0.12,2.48,0,0,10,21,6,0,4,0,0,NA,6,0,-6,0,1,50.58
"30","ALEX.PIETRANGELO","2012-2013","Regular","D","STL",47,1173.19,5,10,9,19,24,15,0.26,0.51,0.46,0.97,1.23,0.77,221,11.3,2.26,150,7.67,3.33,93,4.76,5.38,5.71,0.29,3.81,6,0.31,24,79,27,26,101,0,0,NA,5,9,4,6,11,43.77
"31","ALEX.SEMIN","2012-2013","Regular","L","CAR",44,915.86,13,20,11,31,44,33,0.85,1.31,0.72,2.03,2.88,2.16,323,21.16,4.02,227,14.87,5.73,150,9.83,8.67,13.73,0.9,6.05,43,2.82,14,57,35,46,21,5,16,23.81,17,9,-8,11,15,35.56
"32","ALEX.STEEN","2012-2013","Regular","C","STL",40,758.46,8,10,9,19,27,18,0.63,0.79,0.71,1.5,2.14,1.42,240,18.99,3.33,182,14.4,4.4,129,10.2,6.2,11.75,0.93,6.46,33,2.61,28,37,13,13,22,94,110,46.08,7,6,-1,10,9,34.03
"33","ALEX.SULZER","2012-2013","Regular","D","BUF",17,281.14,3,0,1,1,4,3,0.64,0,0.21,0.21,0.85,0.64,31,6.62,9.68,21,4.48,14.29,15,3.2,20,0.7,0.15,3.31,2,0.43,5,32,8,2,19,0,0,NA,5,3,-2,0,1,48.04
"34","ALEX.TANGUAY","2012-2013","Regular","L","CGY",40,772.21,11,10,6,16,27,21,0.85,0.78,0.47,1.24,2.1,1.63,84,6.53,13.1,64,4.97,17.19,44,3.42,25,6.74,0.52,10.54,27,2.1,24,29,33,19,28,68,105,39.31,11,4,-7,7,1,17.96
"35","ANDREAS.LILJA","2012-2013","Regular","D","PHI",4,67.13,0,0,0,0,0,0,0,0,0,0,0,0,7,6.26,0,5,4.47,0,2,1.79,0,0.13,0.11,2.52,0,0,12,4,3,1,7,0,0,NA,0,0,0,0,0,44.73
"36","ANDREAS.NODL","2012-2013","Regular","R","CAR",8,68.25,0,0,1,1,1,0,0,0,0.88,0.88,0.88,0,11,9.67,0,9,7.91,0,6,5.27,0,0.44,0.39,4.87,1,0.88,13,4,0,3,3,1,2,33.33,1,0,-1,1,0,34.66
"37","ANDRE.BENOIT","2012-2013","Regular","D","OTT",33,538.97,3,2,5,7,10,5,0.33,0.22,0.56,0.78,1.11,0.56,119,13.25,2.52,72,8.02,4.17,50,5.57,6,3.07,0.34,4.26,7,0.78,29,59,17,7,54,0,0,NA,4,1,-3,1,3,43.57
"38","ANDREI.LOKTIONOV","2012-2013","Regular","C","N.J",28,399.63,8,3,1,4,12,11,1.2,0.45,0.15,0.6,1.8,1.65,76,11.41,10.53,61,9.16,13.11,47,7.06,17.02,4.29,0.64,7.04,10,1.5,6,28,10,19,8,80,126,38.83,3,2,-1,4,1,27.49
"39","ANDREI.MARKOV","2012-2013","Regular","D","MTL",48,1150.06,10,12,8,20,30,22,0.52,0.63,0.42,1.04,1.57,1.15,175,9.13,5.71,113,5.9,8.85,79,4.12,12.66,5.2,0.27,4.6,12,0.63,22,43,50,18,60,0,0,NA,7,6,-1,8,7,44.5
"40","ANDREJ.MESZAROS","2012-2013","Regular","D","PHI",11,202.32,0,2,0,2,2,2,0,0.59,0,0.59,0.59,0.59,42,12.46,0,24,7.12,0,18,5.34,0,0.74,0.22,3.09,1,0.3,18,13,6,2,24,0,0,NA,1,2,1,1,0,48.67
"41","ANDREJ.SEKERA","2012-2013","Regular","D","BUF",37,779.72,2,4,6,10,12,6,0.15,0.31,0.46,0.77,0.92,0.46,85,6.54,2.35,48,3.69,4.17,33,2.54,6.06,1.99,0.15,4.16,5,0.38,30,55,19,10,73,0,0,NA,2,2,0,2,2,45.3
"42","ANDREW.ALBERTS","2012-2013","Regular","D","VAN",24,364.39,0,1,0,1,1,1,0,0.16,0,0.16,0.16,0.16,40,6.59,0,25,4.12,0,15,2.47,0,0.98,0.16,3.93,1,0.16,39,42,7,5,31,0,0,NA,7,4,-3,0,3,38.38
"43","ANDREW.COGLIANO","2012-2013","Regular","C","ANA",48,737.49,13,6,4,10,23,19,1.06,0.49,0.33,0.81,1.87,1.55,140,11.39,9.29,101,8.22,12.87,79,6.43,16.46,7.38,0.6,7.31,25,2.03,40,40,15,13,24,32,60,34.78,3,13,10,4,5,27.26
"44","ANDREW.DESJARDINS","2012-2013","Regular","C","S.J",42,425.2,2,1,0,1,3,3,0.28,0.14,0,0.14,0.42,0.42,87,12.28,2.3,70,9.88,2.86,51,7.2,3.92,5.14,0.73,7.34,14,1.98,53,59,11,5,27,39,33,54.17,12,11,-1,5,3,24.38
"45","ANDREW.EBBETT","2012-2013","Regular","C","VAN",28,344.42,1,4,1,5,6,5,0.17,0.7,0.17,0.87,1.05,0.87,NA,NA,NA,32,5.57,3.12,23,4.01,4.35,2.36,0.41,7.37,6,1.05,17,28,8,7,15,106,161,39.7,2,2,0,1,4,30.07
"46","ANDREW.FERENCE","2012-2013","Regular","D","BOS",48,932.63,4,5,4,9,13,9,0.26,0.32,0.26,0.58,0.84,0.58,160,10.29,2.5,103,6.63,3.88,66,4.25,6.06,3.11,0.2,3.02,4,0.26,89,100,31,5,60,0,0,NA,16,5,-11,3,4,48.16
"47","ANDREW.GORDON","2012-2013","Regular","R","VAN",6,50.55,0,0,0,0,0,0,0,0,0,0,0,0,5,5.93,0,3,3.56,0,2,2.37,0,0.2,0.24,6.64,0,0,4,6,2,1,1,2,3,40,0,1,1,1,0,0
"48","ANDREW.LADD","2012-2013","Regular","L","WPG",48,941.43,18,14,14,28,46,32,1.15,0.89,0.89,1.78,2.93,2.04,227,14.47,7.93,181,11.54,9.94,121,7.71,14.88,14.69,0.94,8.11,56,3.57,98,69,16,25,26,29,25,53.7,8,5,-3,7,15,28.03
"49","ANDREW.MACDONALD","2012-2013","Regular","D","NYI",48,1122.83,3,3,6,9,12,6,0.16,0.16,0.32,0.48,0.64,0.32,112,5.98,2.68,66,3.53,4.55,45,2.4,6.67,2.37,0.13,3.6,3,0.16,26,84,36,24,123,0,0,NA,10,4,-6,1,4,45.6
"50","ANDREW.SHAW","2012-2013","Regular","C","CHI",48,720.45,9,2,4,6,15,11,0.75,0.17,0.33,0.5,1.25,0.92,111,9.24,8.11,86,7.16,10.47,64,5.33,14.06,8.65,0.72,10.06,39,3.25,70,126,10,12,14,201,256,43.98,16,15,-1,4,2,19.59
"51","ANDY.GREENE","2012-2013","Regular","D","N.J",48,1102.58,4,4,8,12,16,8,0.22,0.22,0.44,0.65,0.87,0.44,162,8.82,2.47,99,5.39,4.04,63,3.43,6.35,3.36,0.18,3.39,7,0.38,47,63,18,32,70,0,0,NA,NA,9,NA,1,4,46.24
"52","ANDY.MCDONALD","2012-2013","Regular","C","STL",37,638.37,7,9,5,14,21,16,0.66,0.85,0.47,1.32,1.97,1.5,138,12.97,5.07,110,10.34,6.36,86,8.08,8.14,7.71,0.72,7.01,32,3.01,10,31,18,13,13,95,103,47.98,8,12,4,2,6,26.51
"53","ANTOINE.ROUSSEL","2012-2013","Regular","L","DAL",39,366.63,7,4,3,7,14,11,1.15,0.65,0.49,1.15,2.29,1.8,69,11.29,10.14,61,9.98,11.48,46,7.53,15.22,4.66,0.76,7.64,17,2.78,75,62,8,12,16,30,25,54.55,18,14,-4,4,2,23.24
"54","ANTOINE.VERMETTE","2012-2013","Regular","C","ARI",48,875.51,13,3,5,8,21,16,0.89,0.21,0.34,0.55,1.44,1.1,157,10.76,8.28,129,8.84,10.08,91,6.24,14.29,12.51,0.86,9.7,49,3.36,63,62,7,24,35,482,357,57.45,17,15,-2,18,9,24.02
"55","ANTON.BABCHUK","2012-2013","Regular","D","CGY",7,81.98,0,0,1,1,1,0,0,0,0.73,0.73,0.73,0,13,9.51,0,8,5.86,0,5,3.66,0,0.32,0.23,3.99,1,0.73,1,2,5,0,9,0,0,NA,0,0,0,0,0,55.29
"56","ANTON.LANDER","2012-2013","Regular","C","EDM",11,121.3,0,1,0,1,1,1,0,0.49,0,0.49,0.49,0.49,16,7.91,0,12,5.94,0,11,5.44,0,0.54,0.27,4.5,3,1.48,7,12,7,5,2,27,28,49.09,1,1,0,0,0,35.88
"57","ANTON.STRALMAN","2012-2013","Regular","D","NYR",48,865.26,4,2,1,3,7,6,0.28,0.14,0.07,0.21,0.49,0.42,149,10.33,2.68,90,6.24,4.44,66,4.58,6.06,3.69,0.26,4.1,11,0.76,75,107,19,8,42,0,1,0,8,5,-3,3,6,44.54
"58","ANTON.VOLCHENKOV","2012-2013","Regular","D","N.J",37,591.58,1,1,3,4,5,2,0.1,0.1,0.3,0.41,0.51,0.2,77,7.81,1.3,57,5.78,1.75,38,3.85,2.63,1.36,0.14,2.39,2,0.2,51,61,10,7,50,0,0,NA,12,3,-9,0,2,52.37
"59","ANTTI.MIETTINEN","2012-2013","Regular","R","WPG",22,278.27,3,0,2,2,5,3,0.65,0,0.43,0.43,1.08,0.65,46,9.92,6.52,36,7.76,8.33,26,5.61,11.54,3.33,0.72,9.26,15,3.23,29,20,2,2,7,0,4,0,1,0,-1,4,3,25.07
"60","ANZE.KOPITAR","2012-2013","Regular","C","L.A",47,960.92,10,18,14,32,42,28,0.62,1.12,0.87,2,2.62,1.75,178,11.11,5.62,143,8.93,6.99,98,6.12,10.2,8.79,0.55,6.14,26,1.62,70,73,35,27,25,473,415,53.27,8,11,3,2,4,28.27
"61","ARRON.ASHAM","2012-2013","Regular","R","NYR",27,179.72,2,0,0,0,2,2,0.67,0,0,0,0.67,0.67,24,8.01,8.33,17,5.68,11.76,14,4.67,14.29,1.66,0.55,9.77,5,1.67,39,15,3,5,4,5,5,50,NA,6,NA,2,2,27.53
"62","ARTEM.ANISIMOV","2012-2013","Regular","C","CBJ",35,573.02,11,4,3,7,18,15,1.15,0.42,0.31,0.73,1.88,1.57,126,13.19,8.73,91,9.53,12.09,68,7.12,16.18,6.05,0.63,6.64,19,1.99,13,41,5,17,24,249,260,48.92,6,4,-2,3,13,22.04
"63","AUSTIN.WATSON","2012-2013","Regular","L","NSH",6,76.21,1,0,0,0,1,1,0.79,0,0,0,0.79,0.79,12,9.45,8.33,8,6.3,12.5,4,3.15,25,0.41,0.32,5.08,2,1.57,2,7,3,3,2,19,25,43.18,0,0,0,0,2,32.12
"64","BARRET.JACKMAN","2012-2013","Regular","D","STL",46,886.17,3,6,3,9,12,9,0.2,0.41,0.2,0.61,0.81,0.61,84,5.69,3.57,48,3.25,6.25,39,2.64,7.69,1.18,0.08,2.47,1,0.07,70,61,12,11,89,0,0,NA,15,6,-9,2,3,47.83
"65","BEAU.BENNETT","2012-2013","Regular","R","PIT",26,319.73,3,4,7,11,14,7,0.56,0.75,1.31,2.06,2.63,1.31,54,10.13,5.56,45,8.44,6.67,30,5.63,10,3.1,0.58,6.9,11,2.06,28,35,7,10,9,1,3,25,4,4,0,1,1,22.97
"66","BEN.EAGER","2012-2013","Regular","L","EDM",14,135.18,1,0,1,1,2,1,0.44,0,0.44,0.44,0.89,0.44,NA,NA,NA,18,7.99,5.56,14,6.21,7.14,0.81,0.36,4.49,2,0.89,40,8,2,3,6,0,0,NA,6,1,-5,1,2,35.99
"67","BEN.HANOWSKI","2012-2013","Regular","L","CGY",5,66.43,1,0,0,0,1,1,0.9,0,0,0,0.9,0.9,9,8.13,11.11,7,6.32,14.29,4,3.61,25,0.71,0.64,10.1,4,3.61,8,0,1,0,0,0,2,0,0,0,0,1,0,18.34
"68","BEN.LOVEJOY","2012-2013","Regular","D","ANA/PIT",35,622.81,0,3,7,10,10,3,0,0.29,0.67,0.96,0.96,0.29,105,10.12,0,78,7.51,0,58,5.59,0,2.31,0.22,2.97,2,0.19,76,63,8,8,42,0,0,NA,12,3,-9,1,6,47.16
"69","BENOIT.POULIOT","2012-2013","Regular","L","T.B",34,449.2,8,6,6,12,20,14,1.07,0.8,0.8,1.6,2.67,1.87,100,13.36,8,84,11.22,9.52,60,8.01,13.33,7.04,0.94,8.39,33,4.41,35,35,16,18,6,10,21,32.26,6,10,4,5,6,23.82
"70","BEN.STREET","2012-2013","Regular","C","CGY",6,81.62,0,0,1,1,1,0,0,0,0.74,0.74,0.74,0,23,16.91,0,18,13.23,0,13,9.56,0,0.82,0.6,4.53,2,1.47,8,7,0,3,2,24,27,47.06,0,0,0,0,2,30.45
"71","B.J..CROMBEEN","2012-2013","Regular","R","T.B",44,487.11,1,5,2,7,8,6,0.12,0.62,0.25,0.86,0.99,0.74,84,10.35,1.19,72,8.87,1.39,50,6.16,2,2.8,0.34,3.88,7,0.86,44,54,7,11,15,4,16,20,22,6,-16,1,2,36.11
"72","BLAIR.JONES","2012-2013","Regular","C","CGY",15,161.14,0,0,1,1,1,0,0,0,0.37,0.37,0.37,0,33,12.29,0,26,9.68,0,22,8.19,0,1.75,0.65,6.74,5,1.86,22,16,0,4,9,58,51,53.21,5,3,-2,1,1,25.18
"73","BLAKE.COMEAU","2012-2013","Regular","L","CBJ/CGY",42,510.7,6,4,2,6,12,10,0.7,0.47,0.23,0.7,1.41,1.17,95,11.16,6.32,69,8.11,8.7,48,5.64,12.5,4.35,0.51,6.31,17,2,95,33,10,7,12,40,46,46.51,10,2,-8,3,4,33.85
"74","BLAKE.WHEELER","2012-2013","Regular","R","WPG",48,900.32,19,16,6,22,41,35,1.27,1.07,0.4,1.47,2.73,2.33,228,15.19,8.33,186,12.4,10.22,129,8.6,14.73,14.11,0.94,7.59,52,3.47,90,96,20,28,39,4,14,22.22,7,12,5,11,8,27.05
"75","BOBBY.BUTLER","2012-2013","Regular","R","N.J/NSH",34,366.1,4,4,3,7,11,8,0.66,0.66,0.49,1.15,1.8,1.31,71,11.64,5.63,54,8.85,7.41,41,6.72,9.76,4.29,0.7,7.94,21,3.44,15,30,4,7,4,2,3,40,2,5,3,1,4,27.01
"76","BOBBY.RYAN","2012-2013","Regular","R","ANA",46,761.65,11,11,8,19,30,22,0.87,0.87,0.63,1.5,2.36,1.73,185,14.57,5.95,145,11.42,7.59,101,7.96,10.89,11.46,0.9,7.9,43,3.39,80,56,23,24,29,25,56,30.86,8,12,4,5,18,27.18
"77","BOBBY.SANGUINETTI","2012-2013","Regular","D","CAR",37,543.66,2,3,1,4,6,5,0.22,0.33,0.11,0.44,0.66,0.55,93,10.26,2.15,64,7.06,3.12,48,5.3,4.17,2.17,0.24,3.39,2,0.22,50,62,12,12,40,0,1,0,2,8,6,3,7,46.78
"78","BOYD.GORDON","2012-2013","Regular","C","ARI",48,720.28,4,8,2,10,14,12,0.33,0.67,0.17,0.83,1.17,1,101,8.41,3.96,85,7.08,4.71,59,4.91,6.78,5.46,0.45,6.42,16,1.33,22,71,7,18,44,452,337,57.29,4,5,1,6,9,22.32
"79","BRAD.BOYES","2012-2013","Regular","R","NYI",48,872.42,10,16,9,25,35,26,0.69,1.1,0.62,1.72,2.41,1.79,189,13,5.29,142,9.77,7.04,97,6.67,10.31,11.48,0.79,8.09,49,3.37,44,64,40,19,20,4,12,25,8,5,-3,5,9,25.39
"80","BRAD.MALONE","2012-2013","Regular","C","COL",13,114.2,1,0,1,1,2,1,0.53,0,0.53,0.53,1.05,0.53,23,12.08,4.35,14,7.36,7.14,10,5.25,10,0.58,0.31,4.16,1,0.53,39,11,1,6,3,22,24,47.83,5,1,-4,0,0,29.39
"81","BRAD.MARCHAND","2012-2013","Regular","C","BOS",45,763.68,18,12,6,18,36,30,1.41,0.94,0.47,1.41,2.83,2.36,157,12.34,11.46,123,9.66,14.63,91,7.15,19.78,11.25,0.88,9.15,46,3.61,38,72,32,28,20,6,6,50,12,7,-5,7,12,24.52
"82","BRAD.RICHARDS","2012-2013","Regular","C","NYR",46,864.49,11,14,9,23,34,25,0.76,0.97,0.62,1.6,2.36,1.74,221,15.34,4.98,154,10.69,7.14,110,7.63,10,10.26,0.71,6.66,25,1.74,25,53,24,31,43,391,382,50.58,7,6,-1,4,7,32.41
"83","BRAD.RICHARDSON","2012-2013","Regular","R","L.A",16,173.9,1,2,3,5,6,3,0.35,0.69,1.04,1.73,2.07,1.04,52,17.94,1.92,39,13.46,2.56,27,9.32,3.7,2.86,0.99,7.32,11,3.8,22,28,3,6,3,27,29,48.21,5,4,-1,2,3,30.92
"84","BRAD.STAUBITZ","2012-2013","Regular","R","ANA",15,93.21,1,1,0,1,2,2,0.64,0.64,0,0.64,1.29,1.29,10,6.44,10,7,4.51,14.29,5,3.22,20,0.65,0.42,9.3,2,1.29,31,19,3,0,7,0,0,NA,5,2,-3,1,1,27.1
"85","BRAD.STUART","2012-2013","Regular","D","S.J",48,977.96,0,2,4,6,6,2,0,0.12,0.25,0.37,0.37,0.12,131,8.04,0,69,4.23,0,39,2.39,0,2.07,0.13,3,2,0.12,87,114,27,15,89,0,0,NA,10,5,-5,1,7,46.11
"86","BRANDON.BOLLIG","2012-2013","Regular","L","CHI",25,200.36,0,0,0,0,0,0,0,0,0,0,0,0,54,16.17,0,45,13.48,0,34,10.18,0,2.03,0.61,4.52,6,1.8,41,25,0,1,6,0,3,0,11,5,-6,2,2,36.78
"87","BRANDON.DUBINSKY","2012-2013","Regular","C","CBJ",29,533.44,2,10,8,18,20,12,0.22,1.12,0.9,2.02,2.25,1.35,90,10.12,2.22,72,8.1,2.78,50,5.62,4,6.32,0.71,8.77,23,2.59,64,21,6,13,17,256,183,58.31,9,9,0,5,4,21.74
"88","BRANDON.MANNING","2012-2013","Regular","D","PHI",6,88.82,0,2,0,2,2,2,0,1.35,0,1.35,1.35,1.35,9,6.08,0,7,4.73,0,5,3.38,0,0.18,0.12,2.54,0,0,15,15,3,2,4,0,0,NA,0,0,0,0,0,50.69
"89","BRANDON.MCMILLAN","2012-2013","Regular","C","ANA",6,52.47,0,0,1,1,1,0,0,0,1.14,1.14,1.14,0,6,6.86,0,5,5.72,0,2,2.29,0,0.46,0.53,9.22,2,2.29,4,8,0,0,1,12,14,46.15,1,1,0,0,0,17.38
"90","BRANDON.PRUST","2012-2013","Regular","C/R","MTL",38,516.31,5,8,1,9,14,13,0.58,0.93,0.12,1.05,1.63,1.51,61,7.09,8.2,47,5.46,10.64,39,4.53,12.82,3.88,0.45,8.26,16,1.86,87,59,9,11,26,25,30,45.45,27,12,-15,7,4,24.71
"91","BRANDON.SAAD","2012-2013","Regular","L","CHI",46,756.98,10,11,6,17,27,21,0.79,0.87,0.48,1.35,2.14,1.66,163,12.92,6.13,130,10.3,7.69,98,7.77,10.2,10.13,0.8,7.79,46,3.65,41,47,15,26,12,17,29,36.96,6,13,7,1,3,23.69
"92","BRANDON.SUTTER","2012-2013","Regular","C","PIT",48,786.77,11,5,3,8,19,16,0.84,0.38,0.23,0.61,1.45,1.22,138,10.52,7.97,113,8.62,9.73,82,6.25,13.41,7.43,0.57,6.58,24,1.83,30,48,19,19,32,382,379,50.2,2,6,4,4,7,27.7
