"","Player","Season","Season.Type","Position","Team","GP","TOI","G","A1","A2","A","P","P1","G60","A160","A260","A60","P60","P160","iCF","iCF60","iCSh%","iFF","iFF60","iFSh%","iSF","iSF60","iSh%","ixG","ixG60","ixFSh%","iSCF","iSCF60","iHF","iHA","iGVA","iTKA","iBLK","iFOW","iFOL","iFO%","iPENT","iPEND","iPENDIFF","iRB","iRS","Avg.DIST"
"90","BRENDAN.MIKKELSON","2008-2009","Regular","D","ANA",34,473.45,0,2,0,2,2,2,0,0.25,0,0.25,0.25,0.25,40,5.07,0,27,3.42,0,19,2.41,0,0.69,0.09,2.56,0,0,19,60,13,3,22,0,0,NA,7,3,-4,0,1,50.59
"91","BRENDAN.MORRISON","2008-2009","Regular","C","ANA/DAL",81,1150.65,16,9,6,15,31,25,0.83,0.47,0.31,0.78,1.62,1.3,194,10.12,8.25,157,8.19,10.19,111,5.79,14.41,12.63,0.66,8.04,51,2.66,33,46,34,20,15,204,246,45.33,15,16,1,10,7,27
"92","BRENDAN.SHANAHAN","2008-2009","Regular","L","N.J",34,506.43,6,5,3,8,14,11,0.71,0.59,0.36,0.95,1.66,1.3,123,14.57,4.88,103,12.2,5.83,77,9.12,7.79,6.84,0.81,6.64,25,2.96,18,9,10,14,21,12,15,44.44,13,4,-9,1,4,33.27
"93","BRENDAN.WITT","2008-2009","Regular","D","NYI",65,1313.22,0,1,8,9,9,1,0,0.05,0.37,0.41,0.41,0.05,116,5.3,0,76,3.47,0,52,2.38,0,2.45,0.11,3.22,7,0.32,142,83,38,34,146,1,1,50,28,10,-18,1,0,48.82
"94","BRENDEN.MORROW","2008-2009","Regular","L","DAL",18,382.9,5,6,4,10,15,11,0.78,0.94,0.63,1.57,2.35,1.72,89,13.95,5.62,72,11.28,6.94,52,8.15,9.62,6.37,1,8.85,25,3.92,53,35,12,6,10,3,6,33.33,15,8,-7,3,6,29.32
"95","BRENT.BURNS","2008-2009","Regular","D","MIN",60,1317.84,8,10,9,19,27,18,0.36,0.46,0.41,0.87,1.23,0.82,318,14.48,2.52,229,10.43,3.49,147,6.69,5.44,9.4,0.43,4.1,16,0.73,58,41,50,28,62,3,2,60,21,11,-10,6,13,46.43
"96","BRENT.SEABROOK","2008-2009","Regular","D","CHI",82,1897.16,8,8,10,18,26,16,0.25,0.25,0.32,0.57,0.82,0.51,NA,NA,NA,192,6.07,4.17,132,4.17,6.06,6.83,0.22,3.56,7,0.22,224,121,35,26,NA,0,0,NA,25,12,-13,6,3,47.52
"97","BRENT.SOPEL","2008-2009","Regular","D","CHI",23,317.6,1,1,0,1,2,2,0.19,0.19,0,0.19,0.38,0.38,31,5.86,3.23,22,4.16,4.55,15,2.83,6.67,0.49,0.09,2.22,0,0,14,15,7,7,44,0,0,NA,4,2,-2,0,0,49.16
"98","BRET.HEDICAN","2008-2009","Regular","D","ANA",51,831.46,1,1,4,5,6,2,0.07,0.07,0.29,0.36,0.43,0.14,95,6.86,1.05,60,4.33,1.67,40,2.89,2.5,2.08,0.15,3.47,2,0.14,51,44,21,6,37,0,0,NA,18,4,-14,1,5,48.22
"99","BRETT.CARSON","2008-2009","Regular","D","CAR",5,78.55,0,0,0,0,0,0,0,0,0,0,0,0,5,3.82,0,2,1.53,0,2,1.53,0,0.08,0.06,3.81,0,0,6,6,0,0,5,0,0,NA,3,1,-2,0,0,47.17
"100","BRETT.CLARK","2008-2009","Regular","D","COL",76,1690.4,2,5,5,10,12,7,0.07,0.18,0.18,0.35,0.43,0.25,219,7.77,0.91,140,4.97,1.43,97,3.44,2.06,4.52,0.16,3.23,5,0.18,73,81,41,26,237,0,0,NA,17,5,-12,1,4,48.76
"101","BRETT.FESTERLING","2008-2009","Regular","D","ANA",40,664.93,0,3,2,5,5,3,0,0.27,0.18,0.45,0.45,0.27,49,4.42,0,28,2.53,0,15,1.35,0,0.63,0.06,2.25,0,0,89,37,13,5,36,0,0,NA,9,11,2,0,1,50.24
"102","BRETT.LEBDA","2008-2009","Regular","D","DET",64,874.21,6,6,4,10,16,12,0.41,0.41,0.27,0.69,1.1,0.82,146,10.02,4.11,100,6.86,6,69,4.74,8.7,2.93,0.2,2.93,4,0.27,30,86,12,10,15,1,0,100,22,4,-18,1,2,46.46
"103","BRETT.MCLEAN","2008-2009","Regular","C","FLA",80,993.08,7,6,6,12,19,13,0.42,0.36,0.36,0.73,1.15,0.79,193,11.66,3.63,148,8.94,4.73,114,6.89,6.14,10.86,0.66,7.34,38,2.3,30,48,7,32,16,197,259,43.2,13,10,-3,5,7,27.01
"104","BRETT.SKINNER","2008-2009","Regular","D","NYI",11,128.82,0,0,0,0,0,0,0,0,0,0,0,0,11,5.12,0,6,2.79,0,5,2.33,0,0.1,0.04,1.6,0,0,1,7,3,4,10,0,0,NA,2,0,-2,0,0,47.08
"105","BRETT.STERLING","2008-2009","Regular","L","ATL",6,83.32,1,0,0,0,1,1,0.72,0,0,0,0.72,0.72,15,10.8,6.67,11,7.92,9.09,11,7.92,9.09,0.71,0.51,6.48,3,2.16,5,1,1,2,2,0,0,NA,1,6,5,0,1,29.44
"106","BRIAN.BOYLE","2008-2009","Regular","C","L.A",28,283.54,4,0,1,1,5,4,0.85,0,0.21,0.21,1.06,0.85,58,12.27,6.9,45,9.52,8.89,36,7.62,11.11,3.63,0.77,8.06,11,2.33,66,36,11,11,8,102,123,45.33,17,7,-10,2,4,30.53
"107","BRIAN.CAMPBELL","2008-2009","Regular","D","CHI",82,1835.61,7,24,21,45,52,31,0.23,0.78,0.69,1.47,1.7,1.01,242,7.91,2.89,166,5.43,4.22,108,3.53,6.48,6.82,0.22,4.11,9,0.29,33,149,33,15,72,0,0,NA,11,9,-2,2,4,44.35
"108","BRIAN.GIONTA","2008-2009","Regular","R","N.J",81,1373.45,20,23,17,40,60,43,0.87,1,0.74,1.75,2.62,1.88,431,18.83,4.64,344,15.03,5.81,248,10.83,8.06,25.03,1.09,7.28,86,3.76,44,78,25,28,28,51,81,38.64,16,16,0,11,17,30.47
"109","BRIAN.LEE","2008-2009","Regular","D","OTT",53,998.25,2,3,8,11,13,5,0.12,0.18,0.48,0.66,0.78,0.3,114,6.85,1.75,80,4.81,2.5,51,3.07,3.92,2.17,0.13,2.72,2,0.12,58,105,24,9,67,0,0,NA,14,13,-1,2,7,52.61
"110","BRIAN.POTHIER","2008-2009","Regular","D","WSH",9,147.83,1,2,0,2,3,3,0.41,0.81,0,0.81,1.22,1.22,16,6.49,6.25,11,4.46,9.09,8,3.25,12.5,0.37,0.15,3.35,1,0.41,9,8,1,2,9,0,0,NA,2,0,-2,0,1,50.54
"111","BRIAN.RAFALSKI","2008-2009","Regular","D","DET",77,1773.65,9,22,26,48,57,31,0.3,0.74,0.88,1.62,1.93,1.05,299,10.11,3.01,206,6.97,4.37,140,4.74,6.43,7.35,0.25,3.57,11,0.37,31,152,51,17,64,0,0,NA,9,6,-3,4,2,48.81
"112","BRIAN.ROLSTON","2008-2009","Regular","R","N.J",64,960.98,15,10,7,17,32,25,0.94,0.62,0.44,1.06,2,1.56,328,20.48,4.57,244,15.23,6.15,174,10.86,8.62,14.57,0.91,5.97,45,2.81,42,26,18,12,9,83,97,46.11,16,7,-9,9,11,39.7
"113","BRIAN.SUTHERBY","2008-2009","Regular","C","ANA/DAL",59,643.62,8,3,4,7,15,11,0.75,0.28,0.37,0.65,1.4,1.03,109,10.16,7.34,91,8.48,8.79,67,6.25,11.94,7.37,0.69,8.09,27,2.52,102,73,15,10,15,112,152,42.42,15,12,-3,5,9,27.63
"114","BRIAN.WILLSIE","2008-2009","Regular","R","COL",42,493.97,1,2,1,3,4,3,0.12,0.24,0.12,0.36,0.49,0.36,108,13.12,0.93,86,10.45,1.16,59,7.17,1.69,4.9,0.59,5.69,15,1.82,36,29,8,12,21,30,59,33.71,7,2,-5,5,4,35.24
"115","BROOKS.LAICH","2008-2009","Regular","L","WSH",82,1409.31,23,18,12,30,53,41,0.98,0.77,0.51,1.28,2.26,1.75,287,12.22,8.01,238,10.13,9.66,185,7.88,12.43,24.68,1.05,10.37,111,4.73,99,149,49,44,41,261,249,51.18,12,31,19,14,12,25.83
"116","BROOKS.ORPIK","2008-2009","Regular","D","PIT",79,1601.47,2,4,13,17,19,6,0.07,0.15,0.49,0.64,0.71,0.22,116,4.35,1.72,65,2.44,3.08,39,1.46,5.13,1.37,0.05,2.11,1,0.04,309,144,37,12,152,0,0,NA,34,22,-12,2,4,54.61
"117","BRUNO.GERVAIS","2008-2009","Regular","D","NYI",69,1484.37,3,6,10,16,19,9,0.12,0.24,0.4,0.65,0.77,0.36,191,7.72,1.57,124,5.01,2.42,82,3.31,3.66,4.95,0.2,3.99,11,0.44,83,73,39,59,115,0,1,0,14,4,-10,4,4,44.26
"118","BRYAN.ALLEN","2008-2009","Regular","D","FLA",2,54.32,0,0,1,1,1,0,0,0,1.1,1.1,1.1,0,7,7.73,0,6,6.63,0,5,5.52,0,0.08,0.09,1.31,0,0,5,4,0,0,7,0,0,NA,0,0,0,0,0,60.21
"119","BRYAN.HELMER","2008-2009","Regular","D","WSH",12,199.27,0,2,1,3,3,2,0,0.6,0.3,0.9,0.9,0.6,24,7.23,0,16,4.82,0,8,2.41,0,0.4,0.12,2.53,0,0,13,11,6,6,22,0,0,NA,1,2,1,1,1,50.48
"120","BRYAN.LITTLE","2008-2009","Regular","C","ATL",79,1328.16,31,16,4,20,51,47,1.4,0.72,0.18,0.9,2.3,2.12,268,12.11,11.57,219,9.89,14.16,172,7.77,18.02,23.5,1.06,10.73,87,3.93,40,56,23,35,17,93,121,43.46,11,25,14,21,14,21.92
"121","BRYAN.MCCABE","2008-2009","Regular","D","FLA",69,1582.63,15,10,14,24,39,25,0.57,0.38,0.53,0.91,1.48,0.95,308,11.68,4.87,201,7.62,7.46,153,5.8,9.8,7.49,0.28,3.73,10,0.38,72,47,40,6,92,0,0,NA,18,5,-13,1,4,49.17
"122","BRYAN.RODNEY","2008-2009","Regular","D","CAR",8,100.89,0,0,2,2,2,0,0,0,1.19,1.19,1.19,0,10,5.95,0,5,2.97,0,3,1.78,0,0.1,0.06,1.91,0,0,2,5,0,6,6,0,0,NA,1,0,-1,0,0,52.61
"123","BRYCE.SALVADOR","2008-2009","Regular","D","N.J",76,1476.07,3,3,10,13,16,6,0.12,0.12,0.41,0.53,0.65,0.24,155,6.3,1.94,104,4.23,2.88,68,2.76,4.41,2.06,0.08,1.98,1,0.04,121,133,28,16,147,1,0,100,30,10,-20,3,9,56.93
"124","BYRON.BITZ","2008-2009","Regular","R","BOS",35,362.09,4,2,1,3,7,6,0.66,0.33,0.17,0.5,1.16,0.99,45,7.46,8.89,38,6.3,10.53,31,5.14,12.9,2.32,0.38,6.11,10,1.66,71,58,4,4,15,21,29,42,6,2,-4,1,2,29.18
"125","CAL.CLUTTERBUCK","2008-2009","Regular","R","MIN",78,1013.57,11,5,2,7,18,16,0.65,0.3,0.12,0.41,1.07,0.95,254,15.04,4.33,204,12.08,5.39,136,8.05,8.09,9.45,0.56,4.63,20,1.18,356,122,16,22,39,2,15,11.76,24,42,18,3,11,35.92
"126","CAL.O'REILLY","2008-2009","Regular","C","NSH",11,138.45,3,1,1,2,5,4,1.3,0.43,0.43,0.87,2.17,1.73,10,4.33,30,8,3.47,37.5,6,2.6,50,1.41,0.61,17.69,7,3.03,0,1,1,8,2,35,53,39.77,1,2,1,2,1,14.87
"127","CAM.BARKER","2008-2009","Regular","D","CHI",68,1242.22,6,15,19,34,40,21,0.29,0.72,0.92,1.64,1.93,1.01,232,11.21,2.59,155,7.49,3.87,101,4.88,5.94,5.9,0.29,3.81,6,0.29,83,57,17,9,42,0,1,0,16,7,-9,2,5,51.75
"128","CAM.JANSSEN","2008-2009","Regular","R","STL",56,280.5,1,2,1,3,4,3,0.21,0.43,0.21,0.64,0.86,0.64,38,8.13,2.63,36,7.7,2.78,22,4.71,4.55,2.08,0.45,5.79,5,1.07,66,31,4,1,2,0,2,0,31,11,-20,1,3,28.67
"129","CAM.PADDOCK","2008-2009","Regular","C","STL",16,170.74,2,0,1,1,3,2,0.7,0,0.35,0.35,1.05,0.7,23,8.08,8.7,19,6.68,10.53,17,5.97,11.76,1.04,0.37,5.49,2,0.7,7,13,3,0,4,40,47,45.98,0,2,2,1,0,23.14
"130","CARLO.COLAIACOVO","2008-2009","Regular","D","STL/TOR",72,1310.71,3,14,13,27,30,17,0.14,0.64,0.6,1.24,1.37,0.78,171,7.83,1.75,123,5.63,2.44,85,3.89,3.53,4.91,0.22,3.99,12,0.55,64,109,18,11,82,0,0,NA,15,7,-8,2,4,46.37
"131","CHAD.LAROSE","2008-2009","Regular","C","CAR",81,1225.54,19,8,4,12,31,27,0.93,0.39,0.2,0.59,1.52,1.32,301,14.74,6.31,238,11.65,7.98,171,8.37,11.11,18.69,0.92,7.85,68,3.33,121,133,19,46,43,5,13,27.78,16,19,3,16,20,27.8
"132","CHRIS.BOURQUE","2008-2009","Regular","L","WSH",8,78.15,1,0,0,0,1,1,0.77,0,0,0,0.77,0.77,19,14.59,5.26,16,12.28,6.25,11,8.45,9.09,0.99,0.76,6.22,3,2.3,8,10,5,2,2,0,0,NA,0,1,1,1,1,40.35
"133","CHRIS.BUTLER","2008-2009","Regular","D","BUF",47,782.2,2,2,2,4,6,4,0.15,0.15,0.15,0.31,0.46,0.31,74,5.68,2.7,53,4.07,3.77,36,2.76,5.56,1.51,0.12,2.86,5,0.38,37,74,29,7,60,0,0,NA,9,8,-1,1,2,48.23
"134","CHRIS.CAMPOLI","2008-2009","Regular","D","NYI/OTT",76,1480.39,11,8,11,19,30,19,0.45,0.32,0.45,0.77,1.22,0.77,184,7.46,5.98,121,4.9,9.09,91,3.69,12.09,6.55,0.27,5.41,19,0.77,81,91,29,42,86,0,0,NA,20,15,-5,1,6,41.6
"135","CHRIS.CHELIOS","2008-2009","Regular","D","DET",28,326.81,0,0,0,0,0,0,0,0,0,0,0,0,38,6.98,0,24,4.41,0,14,2.57,0,0.51,0.09,2.11,1,0.18,22,20,13,7,12,0,0,NA,9,6,-3,0,1,54.3
"136","CHRIS.CLARK","2008-2009","Regular","R","WSH",32,369.85,1,2,3,5,6,3,0.16,0.32,0.49,0.81,0.97,0.49,72,11.68,1.39,52,8.44,1.92,36,5.84,2.78,3.51,0.57,6.74,11,1.78,49,25,10,5,7,3,3,50,14,8,-6,3,1,25.76
"137","CHRIS.CONNER","2008-2009","Regular","R","DAL",38,414.1,3,6,4,10,13,9,0.43,0.87,0.58,1.45,1.88,1.3,67,9.71,4.48,51,7.39,5.88,34,4.93,8.82,3.4,0.49,6.66,14,2.03,37,68,8,12,5,0,1,0,5,6,1,1,2,26.1
"138","CHRIS.DRURY","2008-2009","Regular","C","NYR",81,1634.33,22,19,15,34,56,41,0.81,0.7,0.55,1.25,2.06,1.51,396,14.54,5.56,310,11.38,7.1,219,8.04,10.05,28.51,1.05,9.2,130,4.77,42,67,31,48,90,603,580,50.97,14,16,2,15,16,28.08
"139","CHRIS.GRATTON","2008-2009","Regular","C","CBJ/T.B",24,252.76,0,2,1,3,3,2,0,0.47,0.24,0.71,0.71,0.47,33,7.83,0,26,6.17,0,20,4.75,0,1.15,0.27,4.43,4,0.95,37,6,6,12,4,134,95,58.52,6,2,-4,0,0,37.36
"140","CHRIS.HIGGINS","2008-2009","Regular","L","MTL",57,965.82,12,8,3,11,23,20,0.75,0.5,0.19,0.68,1.43,1.24,263,16.34,4.56,206,12.8,5.83,151,9.38,7.95,16.56,1.03,8.04,73,4.54,79,62,20,40,39,29,28,50.88,10,14,4,5,18,26.26
"141","CHRIS.KELLY","2008-2009","Regular","C","OTT",82,1277.05,12,8,3,11,23,20,0.56,0.38,0.14,0.52,1.08,0.94,193,9.07,6.22,151,7.09,7.95,118,5.54,10.17,10.53,0.49,6.98,39,1.83,97,100,30,48,59,234,260,47.37,13,9,-4,3,13,31.78
"142","CHRIS.KUNITZ","2008-2009","Regular","L","ANA/PIT",82,1340,23,15,15,30,53,38,1.03,0.67,0.67,1.34,2.37,1.7,310,13.88,7.42,245,10.97,9.39,178,7.97,12.92,21.21,0.95,8.66,80,3.58,207,115,40,21,25,13,14,48.15,25,20,-5,18,10,24.86
"143","CHRIS.MINARD","2008-2009","Regular","L","PIT",20,187.61,1,2,0,2,3,3,0.32,0.64,0,0.64,0.96,0.96,48,15.35,2.08,39,12.47,2.56,33,10.55,3.03,3.08,0.99,7.91,9,2.88,32,16,0,2,5,2,0,100,2,2,0,4,1,27.85
"144","CHRIS.NEIL","2008-2009","Regular","R","OTT",60,657.79,3,5,2,7,10,8,0.27,0.46,0.18,0.64,0.91,0.73,98,8.94,3.06,74,6.75,4.05,59,5.38,5.08,5.72,0.52,7.74,27,2.46,163,67,8,22,15,1,5,16.67,32,21,-11,1,6,27.27
"145","CHRIS.PHILLIPS","2008-2009","Regular","D","OTT",82,1785.7,6,6,10,16,22,12,0.2,0.2,0.34,0.54,0.74,0.4,183,6.15,3.28,119,4,5.04,88,2.96,6.82,4.09,0.14,3.44,8,0.27,113,164,56,32,114,0,0,NA,32,8,-24,1,6,46.13
"146","CHRIS.PORTER","2008-2009","Regular","L","STL",6,63.16,1,0,1,1,2,1,0.95,0,0.95,0.95,1.9,0.95,10,9.5,10,8,7.6,12.5,7,6.65,14.29,0.79,0.75,9.82,3,2.85,3,8,0,2,3,1,2,33.33,0,2,2,1,0,21.03
"147","CHRIS.PRONGER","2008-2009","Regular","D","ANA",82,2182.92,11,15,22,37,48,26,0.3,0.41,0.6,1.02,1.32,0.71,428,11.76,2.57,300,8.25,3.67,196,5.39,5.61,11.23,0.31,3.74,13,0.36,78,61,44,36,122,2,5,28.57,39,9,-30,4,4,50.72
"148","CHRIS.STEWART","2008-2009","Regular","R","COL",53,651.97,11,5,3,8,19,16,1.01,0.46,0.28,0.74,1.75,1.47,152,13.99,7.24,125,11.5,8.8,98,9.02,11.22,8.17,0.75,6.53,28,2.58,80,50,14,18,8,7,14,33.33,15,16,1,6,6,30.14
"149","CHRIS.THORBURN","2008-2009","Regular","R","ATL",82,785.13,7,4,4,8,15,11,0.53,0.31,0.31,0.61,1.15,0.84,131,10.01,5.34,107,8.18,6.54,85,6.5,8.24,9,0.69,8.41,38,2.9,127,63,20,22,33,15,22,40.54,29,21,-8,7,1,26.33
"150","CHRISTIAN.BACKMAN","2008-2009","Regular","D","CBJ",56,874.28,2,2,3,5,7,4,0.14,0.14,0.21,0.34,0.48,0.27,136,9.33,1.47,81,5.56,2.47,54,3.71,3.7,3.14,0.22,3.88,8,0.55,40,95,13,11,53,0,1,0,16,8,-8,2,4,45.73
"151","CHRISTIAN.EHRHOFF","2008-2009","Regular","D","S.J",77,1628.76,8,21,13,34,42,29,0.29,0.77,0.48,1.25,1.55,1.07,349,12.86,2.29,244,8.99,3.28,165,6.08,4.85,9.4,0.35,3.85,18,0.66,78,152,49,33,90,0,0,NA,27,15,-12,5,5,49.2
"152","CHRISTIAN.HANSON","2008-2009","Regular","C","TOR",5,81.64,1,0,1,1,2,1,0.73,0,0.73,0.73,1.47,0.73,21,15.43,4.76,14,10.29,7.14,9,6.61,11.11,1.32,0.97,9.41,4,2.94,3,7,4,1,1,1,3,25,1,1,0,1,2,34.02
"153","CHRISTOPH.SCHUBERT","2008-2009","Regular","L","OTT",50,679.06,3,2,1,3,6,5,0.27,0.18,0.09,0.27,0.53,0.44,119,10.51,2.52,84,7.42,3.57,57,5.04,5.26,2.61,0.23,3.1,3,0.27,108,60,21,9,43,0,0,NA,13,2,-11,1,4,51.76
"154","CHUCK.KOBASEW","2008-2009","Regular","R","BOS",67,982.21,21,15,6,21,42,36,1.28,0.92,0.37,1.28,2.57,2.2,203,12.4,10.34,166,10.14,12.65,128,7.82,16.41,17.77,1.09,10.71,72,4.4,100,153,13,18,27,5,20,20,22,19,-3,14,14,24.99
"155","CLARKE.MACARTHUR","2008-2009","Regular","L","BUF",71,982.95,17,10,4,14,31,27,1.04,0.61,0.24,0.85,1.89,1.65,176,10.74,9.66,138,8.42,12.32,108,6.59,15.74,12.57,0.77,9.11,48,2.93,80,64,26,13,33,76,142,34.86,23,16,-7,17,5,26.7
"156","CLAUDE.GIROUX","2008-2009","Regular","R","PHI",42,636.36,9,9,9,18,27,18,0.85,0.85,0.85,1.7,2.55,1.7,124,11.69,7.26,97,9.15,9.28,67,6.32,13.43,7.85,0.74,8.09,28,2.64,41,46,22,33,18,146,163,47.25,7,8,1,6,4,29.55
"157","CLAUDE.LEMIEUX","2008-2009","Regular","R","S.J",18,137.56,0,0,1,1,1,0,0,0,0.44,0.44,0.44,0,30,13.09,0,23,10.03,0,17,7.41,0,0.8,0.35,3.47,2,0.87,34,18,4,2,3,3,11,21.43,4,0,-4,0,3,43.66
"158","CLAY.WILSON","2008-2009","Regular","D","ATL/CBJ",7,78.64,0,0,1,1,1,0,0,0,0.76,0.76,0.76,0,21,16.02,0,17,12.97,0,13,9.92,0,0.94,0.72,5.51,3,2.29,6,11,3,8,1,0,0,NA,0,0,0,0,1,41.41
"159","CODY.BASS","2008-2009","Regular","C","OTT",12,68.15,0,0,0,0,0,0,0,0,0,0,0,0,9,7.92,0,8,7.04,0,5,4.4,0,0.78,0.68,9.71,4,3.52,25,6,3,1,2,21,29,42,3,3,0,1,1,28.97
"160","CODY.MCCORMICK","2008-2009","Regular","C","COL",55,528.05,1,9,2,11,12,10,0.11,1.02,0.23,1.25,1.36,1.14,98,11.14,1.02,82,9.32,1.22,66,7.5,1.52,4.79,0.54,5.84,15,1.7,115,37,5,19,20,38,69,35.51,26,9,-17,1,2,32.2
"161","CODY.MCLEOD","2008-2009","Regular","L","COL",79,912.98,15,3,2,5,20,18,0.99,0.2,0.13,0.33,1.31,1.18,196,12.88,7.65,157,10.32,9.55,118,7.75,12.71,10.93,0.72,6.96,43,2.83,194,86,14,23,32,2,3,40,45,26,-19,9,4,26.48
"162","COLBY.ARMSTRONG","2008-2009","Regular","R","ATL",82,1237.02,22,9,9,18,40,31,1.07,0.44,0.44,0.87,1.94,1.5,212,10.28,10.38,178,8.63,12.36,141,6.84,15.6,14.87,0.72,8.35,53,2.57,88,96,21,34,23,8,20,28.57,32,21,-11,8,10,25
"163","COLIN.FRASER","2008-2009","Regular","C","CHI",81,883.76,6,5,6,11,17,11,0.41,0.34,0.41,0.75,1.15,0.75,91,6.18,6.59,80,5.43,7.5,67,4.55,8.96,5.72,0.39,7.16,23,1.56,57,51,9,12,47,374,408,47.83,17,20,3,3,6,29.65
"164","COLIN (JOHN).WHITE","2008-2009","Regular","D","N.J",71,1345.98,1,4,13,17,18,5,0.04,0.18,0.58,0.76,0.8,0.22,130,5.8,0.77,96,4.28,1.04,68,3.03,1.47,1.92,0.09,2,2,0.09,126,92,29,12,109,0,1,0,22,7,-15,2,3,56.72
"165","COLIN.STUART","2008-2009","Regular","L","ATL",33,410.64,5,1,2,3,8,6,0.73,0.15,0.29,0.44,1.17,0.88,92,13.44,5.43,73,10.67,6.85,54,7.89,9.26,4.41,0.64,6.04,17,2.48,59,40,4,20,16,5,7,41.67,9,13,4,3,5,32.71
"166","COLTON.GILLIES","2008-2009","Regular","C","MIN",45,370.03,2,3,2,5,7,5,0.32,0.49,0.32,0.81,1.14,0.81,49,7.95,4.08,36,5.84,5.56,22,3.57,9.09,2.35,0.38,6.52,7,1.14,55,34,11,7,9,1,1,50,11,8,-3,1,2,31.97
"167","COLTON.ORR","2008-2009","Regular","R","NYR",82,532,1,1,3,4,5,2,0.11,0.11,0.34,0.45,0.56,0.23,71,8.01,1.41,62,6.99,1.61,40,4.51,2.5,4.48,0.51,7.23,18,2.03,133,54,6,9,14,4,12,25,38,16,-22,2,1,24.08
"168","COREY.PERRY","2008-2009","Regular","R","ANA",78,1443.55,32,28,12,40,72,60,1.33,1.16,0.5,1.66,2.99,2.49,444,18.45,7.21,389,16.17,8.23,283,11.76,11.31,35.96,1.49,9.24,165,6.86,109,137,45,33,13,9,22,29.03,43,34,-9,12,17,22.02
"169","COREY.POTTER","2008-2009","Regular","D","NYR",5,66.8,1,1,0,1,2,2,0.9,0.9,0,0.9,1.8,1.8,6,5.39,16.67,5,4.49,20,4,3.59,25,0.17,0.15,3.42,0,0,4,9,0,0,8,0,0,NA,0,0,0,0,0,44.01
"170","CORY.MURPHY","2008-2009","Regular","D","FLA/T.B",32,564.52,5,7,4,11,16,12,0.53,0.74,0.43,1.17,1.7,1.28,130,13.82,3.85,76,8.08,6.58,55,5.85,9.09,2.94,0.31,3.87,6,0.64,13,25,19,12,29,0,0,NA,7,3,-4,1,1,47.65
"171","CORY.SARICH","2008-2009","Regular","D","CGY",75,1336.24,2,8,10,18,20,10,0.09,0.36,0.45,0.81,0.9,0.45,160,7.18,1.25,98,4.4,2.04,57,2.56,3.51,3.07,0.14,3.13,4,0.18,132,136,46,13,70,0,0,NA,36,12,-24,5,5,48.9
"172","CORY.STILLMAN","2008-2009","Regular","L","FLA",63,1037.77,17,19,13,32,49,36,0.98,1.1,0.75,1.85,2.83,2.08,226,13.07,7.52,172,9.94,9.88,115,6.65,14.78,12,0.69,6.97,46,2.66,67,54,30,32,20,11,19,36.67,17,12,-5,8,6,33.52
"173","CRAIG.ADAMS","2008-2009","Regular","R","CHI/PIT",45,391.59,2,4,1,5,7,6,0.31,0.61,0.15,0.77,1.07,0.92,81,12.41,2.47,67,10.27,2.99,47,7.2,4.26,3.52,0.54,5.26,10,1.53,67,47,3,7,20,8,13,38.1,6,8,2,2,3,33.6
"174","CRAIG.CONROY","2008-2009","Regular","C","CGY",81,1244.11,11,24,12,36,47,35,0.53,1.16,0.58,1.74,2.27,1.69,160,7.72,6.88,128,6.17,8.59,103,4.97,10.68,10.93,0.53,8.54,42,2.03,42,60,41,59,49,722,645,52.82,14,23,9,10,8,26.84
"175","CRAIG.MACDONALD","2008-2009","Regular","C","CBJ",8,85.16,1,0,1,1,2,1,0.7,0,0.7,0.7,1.41,0.7,9,6.34,11.11,7,4.93,14.29,6,4.23,16.67,0.32,0.22,4.54,1,0.7,7,12,0,1,1,4,7,36.36,0,0,0,0,1,35.74
"176","CRAIG.RIVET","2008-2009","Regular","D","BUF",64,1288.46,2,15,7,22,24,17,0.09,0.7,0.33,1.02,1.12,0.79,169,7.87,1.18,114,5.31,1.75,80,3.73,2.5,4.33,0.2,3.8,5,0.23,57,75,39,16,73,0,0,NA,34,12,-22,1,5,49.47
"177","CRAIG.WELLER","2008-2009","Regular","R","MIN",36,250.65,1,1,1,2,3,2,0.24,0.24,0.24,0.48,0.72,0.48,46,11.01,2.17,39,9.34,2.56,27,6.46,3.7,1.6,0.38,4.09,2,0.48,61,24,5,5,12,0,5,0,13,8,-5,0,3,41.55
"178","CURTIS.GLENCROSS","2008-2009","Regular","L","CGY",73,1065.96,13,17,10,27,40,30,0.73,0.96,0.56,1.52,2.25,1.69,245,13.79,5.31,205,11.54,6.34,148,8.33,8.78,14.19,0.8,6.92,56,3.15,123,89,26,34,29,26,28,48.15,18,20,2,5,10,29.11
"179","DAINIUS.ZUBRUS","2008-2009","Regular","C","N.J",82,1251.6,15,15,10,25,40,30,0.72,0.72,0.48,1.2,1.92,1.44,207,9.92,7.25,170,8.15,8.82,130,6.23,11.54,16.24,0.78,9.55,67,3.21,98,75,25,19,16,473,450,51.25,28,12,-16,11,11,23.45
"180","DAN.BOYLE","2008-2009","Regular","D","S.J",77,1891.78,16,17,24,41,57,33,0.51,0.54,0.76,1.3,1.81,1.05,422,13.38,3.79,302,9.58,5.3,213,6.76,7.51,15.78,0.5,5.22,40,1.27,51,101,63,36,95,0,1,0,26,21,-5,9,11,40.52
