"","Player","Season","Season.Type","Position","Team","GP","TOI","G","A1","A2","A","P","P1","G60","A160","A260","A60","P60","P160","iCF","iCF60","iCSh%","iFF","iFF60","iFSh%","iSF","iSF60","iSh%","ixG","ixG60","ixFSh%","iSCF","iSCF60","iHF","iHA","iGVA","iTKA","iBLK","iFOW","iFOL","iFO%","iPENT","iPEND","iPENDIFF","iRB","iRS","Avg.DIST"
"181","DANIEL.WINNIK","2007-2008","Regular","C","ARI",79,1111.71,11,5,10,15,26,16,0.59,0.27,0.54,0.81,1.4,0.86,181,9.77,6.08,152,8.2,7.24,122,6.58,9.02,11.9,0.64,7.83,46,2.48,75,107,17,30,46,65,89,42.21,10,19,9,8,9,30.19
"182","DANNY.RICHMOND","2007-2008","Regular","D","CHI",7,65.78,0,0,0,0,0,0,0,0,0,0,0,0,5,4.56,0,3,2.74,0,2,1.82,0,0.06,0.05,1.91,0,0,7,1,5,0,2,0,0,NA,1,1,0,0,1,48.11
"183","DANY.HEATLEY","2007-2008","Regular","L","OTT",71,1531.11,41,22,19,41,82,63,1.61,0.86,0.74,1.61,3.21,2.47,399,15.64,10.28,307,12.03,13.36,224,8.78,18.3,31.77,1.24,10.35,138,5.41,58,95,59,44,31,15,11,57.69,30,22,-8,26,24,25.05
"184","DARCY.HORDICHUK","2007-2008","Regular","L","NSH",45,231.68,1,2,0,2,3,3,0.26,0.52,0,0.52,0.78,0.78,29,7.51,3.45,27,6.99,3.7,18,4.66,5.56,2.19,0.57,8.11,9,2.33,64,37,2,4,3,0,0,NA,12,10,-2,2,0,25.38
"185","DARCY.TUCKER","2007-2008","Regular","R","TOR",74,1206.97,18,10,6,16,34,28,0.89,0.5,0.3,0.8,1.69,1.39,276,13.72,6.52,222,11.04,8.11,152,7.56,11.84,17.5,0.87,7.88,65,3.23,NA,NA,33,19,52,13,12,52,NA,22,NA,10,10,30.27
"186","DARREN.HAYDAR","2007-2008","Regular","R","ATL",16,188.08,1,5,2,7,8,6,0.32,1.6,0.64,2.23,2.55,1.91,26,8.29,3.85,15,4.79,6.67,14,4.47,7.14,0.95,0.3,6.32,3,0.96,1,4,6,6,5,0,2,0,1,2,1,0,3,30.33
"187","DARRYL.SYDOR","2007-2008","Regular","D","PIT",74,1294.66,1,5,7,12,13,6,0.05,0.23,0.32,0.56,0.6,0.28,130,6.02,0.77,96,4.45,1.04,59,2.73,1.69,3,0.14,3.12,2,0.09,36,96,21,7,102,0,0,NA,10,11,1,3,4,51.04
"188","DAVE.BOLLAND","2007-2008","Regular","C","CHI",39,534.97,4,9,4,13,17,13,0.45,1.01,0.45,1.46,1.91,1.46,73,8.19,5.48,61,6.84,6.56,48,5.38,8.33,4.67,0.52,7.66,20,2.24,54,26,5,18,21,174,204,46.03,14,10,-4,2,4,28.12
"189","DAVID.BACKES","2007-2008","Regular","R","STL",72,1053.88,13,7,11,18,31,20,0.74,0.4,0.63,1.02,1.76,1.14,205,11.67,6.34,174,9.91,7.47,129,7.34,10.08,13.1,0.75,7.53,52,2.96,240,93,14,20,13,30,37,44.78,30,19,-11,9,8,28.23
"190","DAVID.BOOTH","2007-2008","Regular","L","FLA",73,1179.97,22,11,7,18,40,33,1.12,0.56,0.36,0.92,2.03,1.68,371,18.86,5.93,300,15.25,7.33,228,11.59,9.65,19.92,1.01,6.64,69,3.51,113,156,26,30,29,13,25,34.21,13,28,15,11,13,30.68
"191","DAVID.BRINE","2007-2008","Regular","C","FLA",9,54.32,0,0,1,1,1,0,0,0,1.1,1.1,1.1,0,8,8.84,0,4,4.42,0,3,3.31,0,0.16,0.17,3.91,0,0,3,4,1,2,4,17,27,38.64,2,2,0,0,0,26.27
"192","DAVID.CLARKSON","2007-2008","Regular","R","N.J",81,973.28,9,8,5,13,22,17,0.55,0.49,0.31,0.8,1.36,1.05,243,14.98,3.7,212,13.07,4.25,151,9.31,5.96,13.16,0.81,6.21,40,2.47,150,135,14,13,12,6,9,40,47,34,-13,10,10,31.42
"193","DAVID.HALE","2007-2008","Regular","D","CGY",58,807.46,0,0,2,2,2,0,0,0,0.15,0.15,0.15,0,87,6.46,0,59,4.38,0,35,2.6,0,1.43,0.11,2.43,2,0.15,86,71,22,14,25,0,0,NA,20,7,-13,0,2,52.12
"194","DAVID.JONES","2007-2008","Regular","R","COL",27,306.48,2,4,0,4,6,6,0.39,0.78,0,0.78,1.17,1.17,60,11.75,3.33,49,9.59,4.08,37,7.24,5.41,3.99,0.78,8.15,15,2.94,40,30,7,2,9,3,5,37.5,4,2,-2,2,0,28.65
"195","DAVID.KOCI","2007-2008","Regular","L","CHI",17,59.9,0,0,0,0,0,0,0,0,0,0,0,0,3,3.01,0,2,2,0,2,2,0,0.05,0.05,2.39,0,0,16,10,0,0,0,0,0,NA,11,4,-7,0,0,38.52
"196","DAVID.KREJCI","2007-2008","Regular","C","BOS",56,822.42,6,15,6,21,27,21,0.44,1.09,0.44,1.53,1.97,1.53,106,7.73,5.66,88,6.42,6.82,73,5.33,8.22,7.12,0.52,8.09,26,1.9,47,67,7,18,27,304,326,48.25,NA,6,NA,5,1,29.24
"197","DAVID.LEGWAND","2007-2008","Regular","C","NSH",65,1168.38,15,16,13,29,44,31,0.77,0.82,0.67,1.49,2.26,1.59,204,10.48,7.35,171,8.78,8.77,141,7.24,10.64,14.45,0.74,8.45,58,2.98,7,47,26,52,21,304,392,43.68,16,15,-1,9,9,25.16
"198","DAVID.MOSS","2007-2008","Regular","R","CGY",41,510.2,4,5,2,7,11,9,0.47,0.59,0.24,0.82,1.29,1.06,108,12.7,3.7,86,10.11,4.65,60,7.06,6.67,8.22,0.97,9.56,35,4.12,42,39,11,9,18,7,10,41.18,6,10,4,9,4,27.2
"199","DAVID.PERRON","2007-2008","Regular","L","STL",62,778.26,13,11,3,14,27,24,1,0.85,0.23,1.08,2.08,1.85,120,9.25,10.83,98,7.56,13.27,68,5.24,19.12,7.54,0.58,7.69,24,1.85,65,72,12,24,7,5,9,35.71,19,26,7,7,7,25.59
"200","DAVID.STECKEL","2007-2008","Regular","C","WSH",67,906.42,5,5,2,7,12,10,0.33,0.33,0.13,0.46,0.79,0.66,129,8.54,3.88,97,6.42,5.15,66,4.37,7.58,6.12,0.4,6.31,22,1.46,91,54,21,31,42,507,391,56.46,14,13,-1,2,10,31.6
"201","DAVID.TANABE","2007-2008","Regular","D","CAR",18,215.58,1,1,1,2,3,2,0.28,0.28,0.28,0.56,0.83,0.56,28,7.79,3.57,16,4.45,6.25,12,3.34,8.33,0.73,0.2,4.57,2,0.56,8,20,7,2,13,0,0,NA,4,0,-4,0,1,45.1
"202","DAVID.VYBORNY","2007-2008","Regular","R","CBJ",66,1019.08,7,8,11,19,26,15,0.41,0.47,0.65,1.12,1.53,0.88,150,8.83,4.67,127,7.48,5.51,106,6.24,6.6,10.6,0.62,8.35,40,2.36,36,46,12,25,23,20,36,35.71,16,14,-2,8,5,24.82
"203","DAYMOND.LANGKOW","2007-2008","Regular","C","CGY",80,1500.24,30,23,12,35,65,53,1.2,0.92,0.48,1.4,2.6,2.12,314,12.56,9.55,271,10.84,11.07,201,8.04,14.93,25.66,1.03,9.47,99,3.96,75,59,43,52,37,357,460,43.7,7,13,6,21,16,25.57
"204","DEAN.MCAMMOND","2007-2008","Regular","L","OTT",68,783.28,9,8,5,13,22,17,0.69,0.61,0.38,1,1.69,1.3,122,9.35,7.38,92,7.05,9.78,67,5.13,13.43,6.78,0.52,7.37,27,2.07,43,53,28,33,18,112,147,43.24,6,4,-2,6,8,29.5
"205","DENIS.GREBESHKOV","2007-2008","Regular","D","EDM",71,1195.04,3,6,9,15,18,9,0.15,0.3,0.45,0.75,0.9,0.45,102,5.12,2.94,60,3.01,5,34,1.71,8.82,2.4,0.12,3.99,6,0.3,41,46,54,18,55,0,0,NA,11,7,-4,0,2,45.53
"206","DENIS.TOLPEKO","2007-2008","Regular","C","PHI",26,215.32,1,3,2,5,6,4,0.28,0.84,0.56,1.39,1.67,1.11,49,13.65,2.04,39,10.87,2.56,24,6.69,4.17,1.94,0.54,4.98,4,1.11,15,35,11,6,1,0,0,NA,7,7,0,1,2,37.93
"207","DENNIS.SEIDENBERG","2007-2008","Regular","D","CAR",47,883.4,0,7,8,15,15,7,0,0.48,0.54,1.02,1.02,0.48,178,12.09,0,110,7.47,0,80,5.43,0,3.28,0.22,2.98,3,0.2,110,110,12,7,81,1,0,100,9,8,-1,5,6,54.44
"208","DENNIS.WIDEMAN","2007-2008","Regular","D","BOS",81,2005.44,13,10,13,23,36,23,0.39,0.3,0.39,0.69,1.08,0.69,377,11.28,3.45,269,8.05,4.83,170,5.09,7.65,8.65,0.26,3.21,14,0.42,61,123,63,21,110,0,0,NA,33,26,-7,5,15,54.39
"209","DEREK.ARMSTRONG","2007-2008","Regular","C","L.A",77,1020.45,8,18,9,27,35,26,0.47,1.06,0.53,1.59,2.06,1.53,189,11.11,4.23,157,9.23,5.1,117,6.88,6.84,12.43,0.73,7.92,46,2.7,105,77,43,19,29,378,368,50.67,21,15,-6,11,12,28.86
"210","DEREK.BOOGAARD","2007-2008","Regular","L","MIN",33,130.57,0,0,0,0,0,0,0,0,0,0,0,0,9,4.14,0,8,3.68,0,4,1.84,0,0.58,0.26,7.2,2,0.92,31,21,3,0,3,0,0,NA,13,8,-5,0,0,25.28
"211","DEREK.MACKENZIE","2007-2008","Regular","C","CBJ",17,132.31,2,0,0,0,2,2,0.91,0,0,0,0.91,0.91,29,13.15,6.9,26,11.79,7.69,19,8.62,10.53,1.49,0.68,5.75,4,1.81,12,12,2,7,4,25,48,34.25,4,5,1,1,0,30.55
"212","DEREK.MEECH","2007-2008","Regular","D","DET",32,387,0,1,2,3,3,1,0,0.16,0.31,0.47,0.47,0.16,82,12.71,0,58,8.99,0,44,6.82,0,2.25,0.35,3.87,4,0.62,22,39,14,8,18,0,0,NA,3,2,-1,0,4,46.28
"213","DEREK.MORRIS","2007-2008","Regular","D","ARI",82,1772.27,8,12,5,17,25,20,0.27,0.41,0.17,0.58,0.85,0.68,281,9.51,2.85,192,6.5,4.17,135,4.57,5.93,5.5,0.19,2.86,8,0.27,80,44,22,24,115,0,1,0,29,9,-20,3,8,54.14
"214","DEREK.ROY","2007-2008","Regular","C","BUF",78,1620.87,32,30,19,49,81,62,1.18,1.11,0.7,1.81,3,2.3,364,13.47,8.79,288,10.66,11.11,214,7.92,14.95,22.17,0.82,7.7,80,2.96,36,84,66,47,48,701,674,50.98,23,44,21,14,22,30.05
"215","DERIAN.HATCHER","2007-2008","Regular","D","PHI",44,919.03,2,2,3,5,7,4,0.13,0.13,0.2,0.33,0.46,0.26,58,3.79,3.45,35,2.29,5.71,27,1.76,7.41,2.19,0.14,6.27,7,0.46,105,43,33,12,72,0,0,NA,15,7,-8,3,2,46.86
"216","DERICK.BRASSARD","2007-2008","Regular","C","CBJ",17,153.85,1,0,1,1,2,1,0.39,0,0.39,0.39,0.78,0.39,29,11.31,3.45,17,6.63,5.88,13,5.07,7.69,1.47,0.57,8.63,6,2.34,11,5,3,4,0,34,46,42.5,3,5,2,0,0,26.13
"217","DEVIN.SETOGUCHI","2007-2008","Regular","R","S.J",44,626.01,11,6,0,6,17,17,1.05,0.58,0,0.58,1.63,1.63,169,16.2,6.51,140,13.42,7.86,105,10.06,10.48,10.86,1.04,7.76,43,4.12,64,52,20,17,17,11,6,64.71,4,7,3,5,7,26.21
"218","DICK.TARNSTROM","2007-2008","Regular","D","CBJ/EDM",48,926.91,3,2,9,11,14,5,0.19,0.13,0.58,0.71,0.91,0.32,117,7.57,2.56,74,4.79,4.05,44,2.85,6.82,2.66,0.17,3.6,3,0.19,22,61,24,7,70,0,0,NA,26,4,-22,1,3,47.04
"219","DION.PHANEUF","2007-2008","Regular","D","CGY",82,2127.32,17,20,23,43,60,37,0.48,0.56,0.65,1.21,1.69,1.04,530,14.95,3.21,371,10.46,4.58,263,7.42,6.46,14.62,0.41,3.94,34,0.96,193,121,51,52,88,0,0,NA,60,48,-12,8,13,49.2
"220","DJ.KING","2007-2008","Regular","L","STL",61,341.92,3,2,1,3,6,5,0.53,0.35,0.18,0.53,1.05,0.88,45,7.9,6.67,39,6.84,7.69,36,6.32,8.33,2.42,0.42,6.2,9,1.58,NA,NA,0,4,3,2,5,28.57,29,9,-20,2,2,27.35
"221","DMITRI.KALININ","2007-2008","Regular","D","BUF",46,795.63,1,3,4,7,8,4,0.08,0.23,0.3,0.53,0.6,0.3,112,8.45,0.89,84,6.33,1.19,59,4.45,1.69,3.99,0.3,4.75,12,0.9,24,63,25,9,52,0,0,NA,16,1,-15,6,5,47.32
"222","DOMINIC.MOORE","2007-2008","Regular","C","MIN/TOR",67,893.57,5,6,6,12,17,11,0.34,0.4,0.4,0.81,1.14,0.74,176,11.82,2.84,136,9.13,3.68,98,6.58,5.1,8.06,0.54,5.93,28,1.88,NA,66,22,24,29,359,337,51.58,12,21,9,4,10,34.7
"223","DONALD.BRASHEAR","2007-2008","Regular","L","WSH",80,628.33,5,2,1,3,8,7,0.48,0.19,0.1,0.29,0.76,0.67,103,9.84,4.85,87,8.31,5.75,59,5.63,8.47,4.88,0.47,5.61,16,1.53,133,54,24,14,12,0,1,0,31,13,-18,2,4,34.66
"224","DOUG.JANIK","2007-2008","Regular","D","T.B",61,568.11,1,2,1,3,4,3,0.11,0.21,0.11,0.32,0.42,0.32,61,6.44,1.64,36,3.8,2.78,23,2.43,4.35,1.09,0.12,3.03,3,0.32,33,65,17,8,44,0,0,NA,12,3,-9,0,0,49.91
"225","DOUGLAS.MURRAY","2007-2008","Regular","D","S.J",66,1149.82,1,4,5,9,10,5,0.05,0.21,0.26,0.47,0.52,0.26,120,6.26,0.83,76,3.97,1.32,48,2.5,2.08,1.99,0.1,2.61,2,0.1,NA,155,39,24,83,1,1,50,21,15,-6,1,4,49.97
"226","DOUG.WEIGHT","2007-2008","Regular","C","ANA/STL",67,976.77,10,10,5,15,25,20,0.61,0.61,0.31,0.92,1.54,1.23,167,10.26,5.99,134,8.23,7.46,95,5.84,10.53,8.78,0.54,6.55,34,2.09,48,49,27,12,21,289,322,47.3,16,12,-4,4,9,29.56
"227","DREW.FATA","2007-2008","Regular","D","NYI",5,87.53,0,0,1,1,1,0,0,0,0.69,0.69,0.69,0,10,6.85,0,7,4.8,0,4,2.74,0,0.12,0.08,1.68,0,0,3,6,7,4,3,0,0,NA,2,1,-1,0,0,55.62
"228","DREW.STAFFORD","2007-2008","Regular","R","BUF",64,858.41,16,13,9,22,38,29,1.12,0.91,0.63,1.54,2.66,2.03,164,11.46,9.76,135,9.44,11.85,103,7.2,15.53,9.1,0.64,6.74,37,2.59,62,82,26,15,20,7,13,35,24,15,-9,7,7,28.12
"229","DUNCAN.KEITH","2007-2008","Regular","D","CHI",81,2055.97,12,14,6,20,32,26,0.35,0.41,0.18,0.58,0.93,0.76,262,7.65,4.58,183,5.34,6.56,146,4.26,8.22,6.42,0.19,3.51,12,0.35,67,63,40,51,111,0,0,NA,22,7,-15,2,5,48.63
"230","DUSTIN.BOYD","2007-2008","Regular","C","CGY",48,472.08,7,4,1,5,12,11,0.89,0.51,0.13,0.64,1.53,1.4,79,10.04,8.86,61,7.75,11.48,46,5.85,15.22,5.88,0.75,9.64,26,3.3,39,34,11,20,14,65,64,50.39,3,13,10,3,2,22.74
"231","DUSTIN.BROWN","2007-2008","Regular","L","L.A",78,1574.43,33,17,10,27,60,50,1.26,0.65,0.38,1.03,2.29,1.91,379,14.44,8.71,298,11.36,11.07,219,8.35,15.07,27.69,1.06,9.29,116,4.42,311,126,62,26,23,20,19,51.28,NA,53,NA,18,15,26.68
"232","DUSTIN.BYFUGLIEN","2007-2008","Regular","R","CHI",67,1133.22,19,7,10,17,36,26,1.01,0.37,0.53,0.9,1.91,1.38,279,14.77,6.81,226,11.97,8.41,163,8.63,11.66,14.38,0.76,6.36,47,2.49,131,43,28,30,29,0,1,0,27,14,-13,9,11,39.35
"233","DUSTIN.PENNER","2007-2008","Regular","R","EDM",82,1406.06,23,9,15,24,47,32,0.98,0.38,0.64,1.02,2.01,1.37,342,14.59,6.73,281,11.99,8.19,201,8.58,11.44,24.13,1.03,8.59,93,3.97,99,55,55,44,37,104,85,55.03,15,21,6,18,13,25.35
"234","DUVIE.WESTCOTT","2007-2008","Regular","D","CBJ",23,374.06,1,2,1,3,4,3,0.16,0.32,0.16,0.48,0.64,0.48,60,9.62,1.67,38,6.1,2.63,27,4.33,3.7,1.57,0.25,4.13,2,0.32,18,37,7,3,14,0,0,NA,9,3,-6,0,0,42.86
"235","ED.JOVANOVSKI","2007-2008","Regular","D","ARI",80,1793.58,12,14,25,39,51,26,0.4,0.47,0.84,1.3,1.71,0.87,456,15.25,2.63,316,10.57,3.8,239,8,5.02,12.16,0.41,3.85,24,0.8,114,135,42,31,63,0,0,NA,NA,12,NA,11,5,49.33
"236","EDWARD.PURCELL","2007-2008","Regular","R","L.A",10,119.68,1,2,0,2,3,3,0.5,1,0,1,1.5,1.5,23,11.53,4.35,18,9.02,5.56,10,5.01,10,0.99,0.5,5.52,4,2.01,2,4,5,1,0,0,0,NA,0,2,2,1,2,34.24
"237","ENVER.LISIN","2007-2008","Regular","R","ARI",13,186.08,4,0,1,1,5,4,1.29,0,0.32,0.32,1.61,1.29,62,19.99,6.45,51,16.44,7.84,27,8.71,14.81,4.46,1.44,8.75,15,4.84,8,16,2,2,1,1,1,50,3,5,2,3,3,31.44
"238","ERIC.BELANGER","2007-2008","Regular","C","MIN",74,1273.79,13,17,6,23,36,30,0.61,0.8,0.28,1.08,1.7,1.41,225,10.6,5.78,176,8.29,7.39,111,5.23,11.71,10.96,0.52,6.23,29,1.37,NA,NA,34,39,46,577,601,48.98,14,13,-1,6,10,32.01
"239","ERIC.BOULTON","2007-2008","Regular","L","ATL",74,550.61,4,3,2,5,9,7,0.44,0.33,0.22,0.54,0.98,0.76,92,10.03,4.35,84,9.15,4.76,64,6.97,6.25,5.87,0.64,6.99,20,2.18,56,59,6,16,19,1,3,25,27,18,-9,3,8,23.93
"240","ERIC.BREWER","2007-2008","Regular","D","STL",77,1886.37,1,10,11,21,22,11,0.03,0.32,0.35,0.67,0.7,0.35,230,7.32,0.43,151,4.8,0.66,101,3.21,0.99,5.71,0.18,3.78,10,0.32,92,69,47,27,123,0,0,NA,NA,13,NA,1,5,46.06
"241","ERIC.FEHR","2007-2008","Regular","R","WSH",23,241.79,1,2,3,5,6,3,0.25,0.5,0.74,1.24,1.49,0.74,69,17.12,1.45,58,14.39,1.72,40,9.93,2.5,4.27,1.06,7.36,18,4.47,11,14,6,6,8,0,2,0,3,6,3,1,2,26.48
"242","ERIC.GODARD","2007-2008","Regular","R","CGY",74,347.77,1,1,0,1,2,2,0.17,0.17,0,0.17,0.35,0.35,31,5.35,3.23,25,4.31,4,14,2.42,7.14,2.36,0.41,9.43,11,1.9,36,32,13,1,6,0,1,0,23,10,-13,2,3,26.18
"243","ERIC.NYSTROM","2007-2008","Regular","L","CGY",44,505.17,3,5,2,7,10,8,0.36,0.59,0.24,0.83,1.19,0.95,78,9.26,3.85,55,6.53,5.45,42,4.99,7.14,3.4,0.4,6.19,11,1.31,68,49,9,16,17,7,7,50,11,18,7,2,4,33.41
"244","ERIC.PERRIN","2007-2008","Regular","C","ATL",81,1442.24,12,22,11,33,45,34,0.5,0.92,0.46,1.37,1.87,1.41,226,9.4,5.31,163,6.78,7.36,121,5.03,9.92,13.9,0.58,8.53,53,2.2,52,65,36,58,31,379,337,52.93,13,10,-3,7,14,24.26
"245","ERIC.STAAL","2007-2008","Regular","C","CAR",82,1768.05,37,26,19,45,82,63,1.26,0.88,0.64,1.53,2.78,2.14,549,18.63,6.74,417,14.15,8.87,309,10.49,11.97,36.31,1.23,8.71,145,4.92,99,87,46,56,33,764,940,44.84,25,43,18,36,20,27.21
"246","ERIK.CHRISTENSEN","2007-2008","Regular","C","ATL/PIT",59,786.19,11,4,9,13,24,15,0.84,0.31,0.69,0.99,1.83,1.14,233,17.78,4.72,183,13.97,6.01,132,10.07,8.33,12.39,0.95,6.77,41,3.13,35,49,14,20,2,275,196,58.39,14,9,-5,5,13,30.38
"247","ERIK.COLE","2007-2008","Regular","L","CAR",73,1408.9,23,23,6,29,52,46,0.98,0.98,0.26,1.24,2.21,1.96,370,15.76,6.22,299,12.73,7.69,215,9.16,10.7,25.04,1.07,8.38,96,4.09,186,89,32,35,24,9,29,23.68,24,48,24,19,16,27.34
"248","ERIK.JOHNSON","2007-2008","Regular","D","STL",69,1249.2,5,13,15,28,33,18,0.24,0.62,0.72,1.34,1.59,0.86,223,10.71,2.24,152,7.3,3.29,105,5.04,4.76,6.32,0.3,4.16,11,0.53,87,101,37,27,64,0,1,0,14,8,-6,3,6,45.73
"249","ETHAN.MOREAU","2007-2008","Regular","L","EDM",25,396.13,5,4,0,4,9,9,0.76,0.61,0,0.61,1.36,1.36,96,14.54,5.21,71,10.75,7.04,54,8.18,9.26,4.9,0.74,6.9,17,2.57,49,24,16,6,13,10,13,43.48,14,6,-8,2,7,33.68
"250","EVGENI.MALKIN","2007-2008","Regular","C","PIT",82,1741.84,47,38,21,59,106,85,1.62,1.31,0.72,2.03,3.65,2.93,454,15.64,10.35,358,12.33,13.13,272,9.37,17.28,31.1,1.07,8.69,108,3.72,49,169,76,69,40,350,540,39.33,34,54,20,26,20,27.76
"251","FEDOR.TYUTIN","2007-2008","Regular","D","NYR",82,1673.07,5,2,13,15,20,7,0.18,0.07,0.47,0.54,0.72,0.25,252,9.04,1.98,182,6.53,2.75,131,4.7,3.82,6.05,0.22,3.33,7,0.25,218,184,41,25,112,0,0,NA,19,4,-15,1,6,44.61
"252","FERNANDO.PISANI","2007-2008","Regular","R","EDM",56,924.17,13,4,5,9,22,17,0.84,0.26,0.32,0.58,1.43,1.1,164,10.65,7.93,124,8.05,10.48,95,6.17,13.68,10.25,0.67,8.26,33,2.14,41,39,22,20,14,2,4,33.33,13,12,-1,7,5,29.03
"253","FILIP.KUBA","2007-2008","Regular","D","T.B",75,1861.51,6,9,16,25,31,15,0.19,0.29,0.52,0.81,1,0.48,234,7.54,2.56,172,5.54,3.49,113,3.64,5.31,7.02,0.23,4.08,15,0.48,69,79,60,23,131,0,2,0,20,8,-12,5,6,46.71
"254","FRANCIS.BOUILLON","2007-2008","Regular","D","MTL",74,1280.77,2,0,6,6,8,2,0.09,0,0.28,0.28,0.37,0.09,131,6.14,1.53,81,3.79,2.47,60,2.81,3.33,2.49,0.12,3.07,6,0.28,168,81,36,22,116,0,0,NA,NA,16,NA,0,9,47.5
"255","FRANCOIS.BEAUCHEMIN","2007-2008","Regular","D","ANA",82,2063.86,2,13,6,19,21,15,0.06,0.38,0.17,0.55,0.61,0.44,301,8.75,0.66,226,6.57,0.88,143,4.16,1.4,8.98,0.26,3.97,15,0.44,97,62,46,36,71,0,1,0,28,17,-11,5,7,45.57
"256","FRANS.NIELSEN","2007-2008","Regular","C","NYI",16,139.22,2,0,1,1,3,2,0.86,0,0.43,0.43,1.29,0.86,30,12.93,6.67,24,10.34,8.33,17,7.33,11.76,1.53,0.66,6.39,3,1.29,4,6,1,6,8,53,57,48.18,0,1,1,0,1,19.96
"257","FRANTISEK.KABERLE","2007-2008","Regular","D","CAR",80,1367.68,0,10,11,21,21,10,0,0.44,0.48,0.92,0.92,0.44,186,8.16,0,111,4.87,0,89,3.9,0,3.68,0.16,3.32,5,0.22,28,97,17,26,82,0,0,NA,NA,3,NA,2,4,49.14
"258","FREDDY.MEYER","2007-2008","Regular","D","NYI",6,123.16,0,1,1,2,2,1,0,0.49,0.49,0.97,0.97,0.49,15,7.31,0,11,5.36,0,5,2.44,0,0.5,0.25,4.59,1,0.49,8,5,2,4,8,0,0,NA,3,4,1,0,0,41.65
"259","FREDERICK.MEYER IV","2007-2008","Regular","D","ARI/NYI",51,941.76,3,4,3,7,10,7,0.19,0.25,0.19,0.45,0.64,0.45,110,7.01,2.73,66,4.2,4.55,46,2.93,6.52,2.62,0.17,3.96,5,0.32,80,51,25,34,64,0,0,NA,8,4,-4,4,3,48.02
"260","FREDRIK.MODIN","2007-2008","Regular","L","CBJ",23,386.35,6,2,4,6,12,8,0.93,0.31,0.62,0.93,1.86,1.24,85,13.2,7.06,61,9.47,9.84,41,6.37,14.63,5.35,0.83,8.77,22,3.42,16,18,7,11,11,46,57,44.66,9,9,0,2,3,28.12
"261","FREDRIK.SJOSTROM","2007-2008","Regular","R","ARI/NYR",69,834.13,12,2,7,9,21,14,0.86,0.14,0.5,0.65,1.51,1.01,173,12.44,6.94,146,10.5,8.22,110,7.91,10.91,10.62,0.76,7.27,34,2.45,103,85,12,19,21,6,30,16.67,11,15,4,5,11,29.07
"262","GARNET.EXELBY","2007-2008","Regular","D","ATL",79,1487.62,2,2,3,5,7,4,0.08,0.08,0.12,0.2,0.28,0.16,92,3.71,2.17,53,2.14,3.77,37,1.49,5.41,2,0.08,3.77,3,0.12,176,122,39,30,137,0,0,NA,28,10,-18,1,3,47.5
"263","GARY.ROBERTS","2007-2008","Regular","L","PIT",38,505.16,3,9,3,12,15,12,0.36,1.07,0.36,1.43,1.78,1.43,64,7.6,4.69,54,6.41,5.56,41,4.87,7.32,5.39,0.64,9.99,28,3.33,43,29,9,11,5,5,2,71.43,15,11,-4,4,2,21.71
"264","GEOFF.PLATT","2007-2008","Regular","C","ANA",5,56.02,0,0,0,0,0,0,0,0,0,0,0,0,7,7.5,0,7,7.5,0,4,4.28,0,0.64,0.69,9.19,3,3.21,3,2,2,0,1,2,5,28.57,1,1,0,0,0,20.97
"265","GEOFF.SANDERSON","2007-2008","Regular","L","EDM",41,415.76,3,5,5,10,13,8,0.43,0.72,0.72,1.44,1.88,1.15,59,8.51,5.08,51,7.36,5.88,40,5.77,7.5,3.53,0.51,6.93,13,1.88,8,19,18,20,7,12,11,52.17,8,9,1,0,4,29.57
"266","GEORGE.PARROS","2007-2008","Regular","R","ANA",69,411.35,1,2,2,4,5,3,0.15,0.29,0.29,0.58,0.73,0.44,46,6.71,2.17,41,5.98,2.44,30,4.38,3.33,2.44,0.36,5.94,8,1.17,91,46,7,9,9,3,7,30,40,11,-29,2,0,29.86
"267","GEORGES.LARAQUE","2007-2008","Regular","R","PIT",71,547.01,4,4,5,9,13,8,0.44,0.44,0.55,0.99,1.43,0.88,50,5.48,8,40,4.39,10,29,3.18,13.79,3.76,0.41,9.4,16,1.75,87,45,10,9,9,0,1,0,32,12,-20,2,4,21.49
"268","GILBERT.BRULE","2007-2008","Regular","C","CBJ",61,602.57,1,6,2,8,9,7,0.1,0.6,0.2,0.8,0.9,0.7,114,11.35,0.88,95,9.46,1.05,72,7.17,1.39,6.52,0.65,6.86,22,2.19,73,69,10,14,11,39,37,51.32,12,17,5,1,0,25.07
"269","GLEN.METROPOLIT","2007-2008","Regular","C","BOS",82,1335.43,11,11,11,22,33,22,0.49,0.49,0.49,0.99,1.48,0.99,214,9.61,5.14,178,8,6.18,140,6.29,7.86,11.89,0.53,6.68,43,1.93,65,71,22,36,34,610,625,49.39,18,20,2,7,6,29.75
"270","GLEN.MURRAY","2007-2008","Regular","R","BOS",63,1132.39,17,8,5,13,30,25,0.9,0.42,0.26,0.69,1.59,1.32,263,13.94,6.46,214,11.34,7.94,157,8.32,10.83,16.44,0.87,7.68,61,3.23,42,49,13,24,10,6,13,31.58,NA,15,NA,7,15,32.63
"271","GLEN.WESLEY","2007-2008","Regular","D","CAR",78,1251.26,1,4,3,7,8,5,0.05,0.19,0.14,0.34,0.38,0.24,136,6.52,0.74,92,4.41,1.09,63,3.02,1.59,2.03,0.1,2.2,1,0.05,85,126,17,15,110,0,0,NA,21,15,-6,3,7,53.48
