"","Player","Season","Season.Type","Position","Team","GP","TOI","G","A1","A2","A","P","P1","G60","A160","A260","A60","P60","P160","iCF","iCF60","iCSh%","iFF","iFF60","iFSh%","iSF","iSF60","iSh%","ixG","ixG60","ixFSh%","iSCF","iSCF60","iHF","iHA","iGVA","iTKA","iBLK","iFOW","iFOL","iFO%","iPENT","iPEND","iPENDIFF","iRB","iRS","Avg.DIST"
"90","BRAD.STUART","2010-2011","Regular","D","DET",67,1436.59,3,8,9,17,20,11,0.13,0.33,0.38,0.71,0.84,0.46,164,6.85,1.83,114,4.76,2.63,81,3.38,3.7,3.72,0.16,3.26,7,0.29,131,138,52,13,114,0,0,NA,17,10,-7,2,6,46.46
"91","BRAD.WINCHESTER","2010-2011","Regular","L","ANA/STL",76,793.56,10,2,4,6,16,12,0.76,0.15,0.3,0.45,1.21,0.91,145,10.96,6.9,118,8.92,8.47,90,6.8,11.11,11.07,0.84,9.38,42,3.18,171,78,8,19,18,2,6,25,29,23,-6,6,11,22.11
"92","BRANDON.DUBINSKY","2010-2011","Regular","C","NYR",77,1552.87,24,19,11,30,54,43,0.93,0.73,0.43,1.16,2.09,1.66,343,13.25,7,272,10.51,8.82,202,7.8,11.88,24.13,0.93,8.87,103,3.98,141,130,18,48,31,459,416,52.46,33,22,-11,11,14,23.4
"93","BRANDON.MASHINTER","2010-2011","Regular","L","S.J",13,82.87,0,0,0,0,0,0,0,0,0,0,0,0,14,10.14,0,12,8.69,0,5,3.62,0,0.67,0.48,5.56,2,1.45,16,9,2,2,1,0,0,NA,4,2,-2,1,2,30.66
"94","BRANDON.MCMILLAN","2010-2011","Regular","C","ANA",60,842.8,11,6,4,10,21,17,0.78,0.43,0.28,0.71,1.5,1.21,133,9.47,8.27,108,7.69,10.19,77,5.48,14.29,9.37,0.67,8.67,39,2.78,53,103,19,11,24,114,179,38.91,9,8,-1,6,8,23.6
"95","BRANDON.PRUST","2010-2011","Regular","C/R","NYR",82,1130.58,13,7,9,16,29,20,0.69,0.37,0.48,0.85,1.54,1.06,140,7.43,9.29,115,6.1,11.3,87,4.62,14.94,12.65,0.67,11,56,2.97,161,114,29,26,36,4,5,44.44,36,28,-8,14,10,18.85
"96","BRANDON.SEGAL","2010-2011","Regular","R","DAL",46,381.11,5,2,3,5,10,7,0.79,0.31,0.47,0.79,1.57,1.1,78,12.28,6.41,62,9.76,8.06,40,6.3,12.5,4.2,0.66,6.78,14,2.2,91,50,11,8,8,2,2,50,13,7,-6,5,3,29.1
"97","BRANDON.SUTTER","2010-2011","Regular","C","CAR",82,1380.73,14,13,2,15,29,27,0.61,0.56,0.09,0.65,1.26,1.17,243,10.56,5.76,199,8.65,7.04,145,6.3,9.66,15.33,0.67,7.7,58,2.52,69,91,25,48,72,596,746,44.41,11,19,8,6,20,27.24
"98","BRANDON.YIP","2010-2011","Regular","R","COL",71,973.35,12,6,4,10,22,18,0.74,0.37,0.25,0.62,1.36,1.11,206,12.7,5.83,168,10.36,7.14,127,7.83,9.45,12.15,0.75,7.23,48,2.96,77,55,17,20,21,5,9,35.71,26,14,-12,7,14,29.52
"99","BRAYDEN.SCHENN","2010-2011","Regular","C","L.A",8,89.95,0,2,0,2,2,2,0,1.33,0,1.33,1.33,1.33,13,8.67,0,13,8.67,0,11,7.34,0,1.14,0.76,8.75,6,4,12,13,2,0,1,17,34,33.33,0,2,2,1,1,24.42
"100","BRAYDON.COBURN","2010-2011","Regular","D","PHI",82,1722.44,2,9,5,14,16,11,0.07,0.31,0.17,0.49,0.56,0.38,241,8.4,0.83,167,5.82,1.2,114,3.97,1.75,4.37,0.15,2.62,5,0.17,177,141,51,32,133,0,0,NA,25,5,-20,4,11,51.61
"101","BRENDAN.MIKKELSON","2010-2011","Regular","D","ANA/CGY",24,341.1,0,1,1,2,2,1,0,0.18,0.18,0.35,0.35,0.18,36,6.33,0,24,4.22,0,14,2.46,0,0.81,0.14,3.37,2,0.35,21,41,9,2,18,0,0,NA,2,4,2,0,3,46.43
"102","BRENDAN.MORRISON","2010-2011","Regular","C","CGY",66,1098.44,9,17,17,34,43,26,0.49,0.93,0.93,1.86,2.35,1.42,149,8.14,6.04,116,6.34,7.76,89,4.86,10.11,8.73,0.48,7.52,31,1.69,22,34,37,43,18,378,384,49.61,9,16,7,4,9,27.25
"103","BRENDEN.MORROW","2010-2011","Regular","L","DAL",82,1566.04,33,14,9,23,56,47,1.26,0.54,0.34,0.88,2.15,1.8,362,13.87,9.12,304,11.65,10.86,209,8.01,15.79,31.95,1.22,10.51,149,5.71,225,107,60,41,43,1,10,9.09,32,22,-10,19,24,23.68
"104","BRENT.BURNS","2010-2011","Regular","D","MIN",80,1997.05,17,13,16,29,46,30,0.51,0.39,0.48,0.87,1.38,0.9,378,11.36,4.5,248,7.45,6.85,170,5.11,10,10.6,0.32,4.27,32,0.96,133,72,80,47,106,1,1,50,35,10,-25,8,15,44.61
"105","BRENT.SEABROOK","2010-2011","Regular","D","CHI",82,1993.81,9,17,22,39,48,26,0.27,0.51,0.66,1.17,1.44,0.78,289,8.7,3.11,202,6.08,4.46,135,4.06,6.67,7.68,0.23,3.8,18,0.54,227,137,69,27,154,0,0,NA,22,7,-15,4,7,44.48
"106","BRENT.SOPEL","2010-2011","Regular","D","ATL/MTL",71,1155.87,2,4,1,5,7,6,0.1,0.21,0.05,0.26,0.36,0.31,102,5.29,1.96,62,3.22,3.23,44,2.28,4.55,1.9,0.1,3.06,1,0.05,36,97,39,25,152,0,0,NA,9,9,0,3,8,48.59
"107","BRETT.CARSON","2010-2011","Regular","D","CAR/CGY",19,217.26,0,0,0,0,0,0,0,0,0,0,0,0,22,6.08,0,14,3.87,0,12,3.31,0,0.23,0.06,1.67,0,0,19,22,2,1,11,0,0,NA,2,3,1,0,2,54.94
"108","BRETT.CLARK","2010-2011","Regular","D","T.B",82,1545.91,9,9,13,22,31,18,0.35,0.35,0.5,0.85,1.2,0.7,209,8.11,4.31,139,5.39,6.47,87,3.38,10.34,7.1,0.28,5.11,23,0.89,117,93,48,20,157,0,0,NA,7,7,0,2,5,41.74
"109","BRETT.LEBDA","2010-2011","Regular","D","TOR",41,545.71,1,0,3,3,4,1,0.11,0,0.33,0.33,0.44,0.11,107,11.76,0.93,61,6.71,1.64,34,3.74,2.94,1.92,0.21,3.15,3,0.33,33,NA,17,3,31,0,2,0,7,2,-5,1,5,47.18
"110","BRETT.MACLEAN","2010-2011","Regular","L","ARI",13,113.99,2,0,1,1,3,2,1.05,0,0.53,0.53,1.58,1.05,30,15.79,6.67,22,11.58,9.09,16,8.42,12.5,1.7,0.89,7.71,7,3.68,8,17,1,1,0,1,1,50,1,1,0,0,0,22.27
"111","BRETT.STERLING","2010-2011","Regular","L","PIT",7,103.43,3,1,1,2,5,4,1.74,0.58,0.58,1.16,2.9,2.32,25,14.5,12,18,10.44,16.67,14,8.12,21.43,1.21,0.7,6.72,5,2.9,7,6,2,2,0,2,1,66.67,4,1,-3,1,1,28.92
"112","BRIAN.BOYLE","2010-2011","Regular","C","NYR",82,1289.54,21,7,7,14,35,28,0.98,0.33,0.33,0.65,1.63,1.3,365,16.98,5.75,288,13.4,7.29,218,10.14,9.63,21.78,1.01,7.56,85,3.95,240,103,20,33,86,533,567,48.45,20,21,1,7,12,25.44
"113","BRIAN.CAMPBELL","2010-2011","Regular","D","CHI",65,1491.08,5,10,12,22,27,15,0.2,0.4,0.48,0.89,1.09,0.6,196,7.89,2.55,131,5.27,3.82,84,3.38,5.95,4.64,0.19,3.54,9,0.36,28,147,42,21,101,0,0,NA,3,4,1,0,3,44.24
"114","BRIAN.FAHEY","2010-2011","Regular","D","WSH",7,82.6,0,1,0,1,1,1,0,0.73,0,0.73,0.73,0.73,7,5.08,0,4,2.91,0,4,2.91,0,0.13,0.09,3.14,0,0,9,19,1,0,6,0,0,NA,1,0,-1,0,1,41.88
"115","BRIAN.GIONTA","2010-2011","Regular","R","MTL",82,1600.82,29,14,3,17,46,43,1.09,0.52,0.11,0.64,1.72,1.61,521,19.53,5.57,409,15.33,7.09,298,11.17,9.73,31.21,1.17,7.63,123,4.61,87,105,27,45,31,19,39,32.76,11,11,0,23,28,30.23
"116","BRIAN.LEE","2010-2011","Regular","D","OTT",50,864.4,0,1,2,3,3,1,0,0.07,0.14,0.21,0.21,0.07,90,6.25,0,65,4.51,0,35,2.43,0,1.31,0.09,2.01,1,0.07,88,80,20,5,77,0,0,NA,8,3,-5,0,3,55.97
"117","BRIAN.RAFALSKI","2010-2011","Regular","D","DET",63,1276.7,4,18,26,44,48,22,0.19,0.85,1.22,2.07,2.26,1.03,218,10.25,1.83,143,6.72,2.8,106,4.98,3.77,4.61,0.22,3.22,3,0.14,49,127,57,12,54,0,0,NA,11,4,-7,5,8,51.11
"118","BRIAN.ROLSTON","2010-2011","Regular","R","N.J",65,1143.09,14,11,9,20,34,25,0.73,0.58,0.47,1.05,1.78,1.31,291,15.27,4.81,229,12.02,6.11,168,8.82,8.33,12.18,0.64,5.32,37,1.94,67,30,23,27,20,52,83,38.52,16,6,-10,6,9,39.93
"119","BRIAN.SUTHERBY","2010-2011","Regular","C","DAL",51,376.75,2,2,0,2,4,4,0.32,0.32,0,0.32,0.64,0.64,56,8.92,3.57,40,6.37,5,32,5.1,6.25,3.16,0.5,7.91,10,1.59,70,46,8,9,9,19,13,59.38,16,10,-6,3,1,27.46
"120","BROOKS.LAICH","2010-2011","Regular","L","WSH",82,1498.46,16,19,13,32,48,35,0.64,0.76,0.52,1.28,1.92,1.4,351,14.05,4.56,269,10.77,5.95,205,8.21,7.8,25.29,1.01,9.4,108,4.32,113,130,32,38,54,269,254,51.43,21,16,-5,20,22,26.44
"121","BROOKS.ORPIK","2010-2011","Regular","D","PIT",63,1309.11,1,4,8,12,13,5,0.05,0.18,0.37,0.55,0.6,0.23,129,5.91,0.78,84,3.85,1.19,56,2.57,1.79,1.8,0.08,2.15,2,0.09,194,77,20,17,94,1,0,100,28,10,-18,4,1,53.2
"122","BRUNO.GERVAIS","2010-2011","Regular","D","NYI",53,825.41,0,3,3,6,6,3,0,0.22,0.22,0.44,0.44,0.22,114,8.29,0,74,5.38,0,43,3.13,0,2.29,0.17,3.1,3,0.22,40,60,19,28,79,0,0,NA,6,3,-3,5,3,44.26
"123","BRYAN.ALLEN","2010-2011","Regular","D","CAR/FLA",72,1317.49,4,5,8,13,17,9,0.18,0.23,0.36,0.59,0.77,0.41,143,6.51,2.8,84,3.83,4.76,58,2.64,6.9,1.74,0.08,2.07,1,0.05,118,135,27,24,103,0,0,NA,29,12,-17,1,4,54.33
"124","BRYAN.BICKELL","2010-2011","Regular","L","CHI",78,1078.95,17,10,10,20,37,27,0.95,0.56,0.56,1.11,2.06,1.5,219,12.18,7.76,175,9.73,9.71,130,7.23,13.08,11.27,0.63,6.44,38,2.11,178,114,7,34,13,3,9,25,17,14,-3,9,13,30.13
"125","BRYAN.LITTLE","2010-2011","Regular","C","ATL",76,1400.46,18,16,14,30,48,34,0.77,0.69,0.6,1.29,2.06,1.46,283,12.12,6.36,211,9.04,8.53,158,6.77,11.39,19.3,0.83,9.15,78,3.34,41,66,22,80,31,616,715,46.28,10,20,10,13,15,25.04
"126","BRYAN.MCCABE","2010-2011","Regular","D","FLA/NYR",67,1307.69,7,12,9,21,28,19,0.32,0.55,0.41,0.96,1.28,0.87,250,11.47,2.8,152,6.97,4.61,122,5.6,5.74,6.56,0.3,4.32,18,0.83,86,49,31,8,72,0,0,NA,17,8,-9,6,2,47.77
"127","CAL.CLUTTERBUCK","2010-2011","Regular","R","MIN",76,1202.5,19,11,4,15,34,30,0.95,0.55,0.2,0.75,1.7,1.5,333,16.62,5.71,269,13.42,7.06,191,9.53,9.95,14.61,0.73,5.43,47,2.35,336,122,25,24,32,3,8,27.27,22,13,-9,6,11,34.44
"128","CAL.O'REILLY","2010-2011","Regular","C","NSH",38,641.48,6,7,5,12,18,13,0.56,0.65,0.47,1.12,1.68,1.22,77,7.2,7.79,60,5.61,10,44,4.12,13.64,5.67,0.53,9.45,24,2.24,5,30,14,29,13,231,266,46.48,1,6,5,3,2,23.62
"129","CAM.BARKER","2010-2011","Regular","D","MIN",52,851.95,1,1,2,3,4,2,0.07,0.07,0.14,0.21,0.28,0.14,109,7.68,0.92,74,5.21,1.35,44,3.1,2.27,1.9,0.13,2.56,1,0.07,68,43,5,6,61,0,0,NA,14,8,-6,1,3,53.96
"130","CAMERON.GAUNCE","2010-2011","Regular","D","COL",11,140.02,1,0,0,0,1,1,0.43,0,0,0,0.43,0.43,12,5.14,8.33,7,3,14.29,4,1.71,25,0.37,0.16,5.23,2,0.86,10,5,5,1,7,0,0,NA,5,4,-1,0,0,37.06
"131","CAM.FOWLER","2010-2011","Regular","D","ANA",76,1678.38,10,15,15,30,40,25,0.36,0.54,0.54,1.07,1.43,0.89,255,9.12,3.92,173,6.18,5.78,123,4.4,8.13,6.25,0.22,3.61,13,0.46,45,94,41,23,93,0,0,NA,10,5,-5,2,8,45.42
"132","CAM.JANSSEN","2010-2011","Regular","R","STL",54,262.35,1,2,1,3,4,3,0.23,0.46,0.23,0.69,0.91,0.69,28,6.4,3.57,23,5.26,4.35,16,3.66,6.25,1.56,0.36,6.79,7,1.6,95,26,2,3,7,0,0,NA,26,5,-21,0,1,30.69
"133","CARL.GUNNARSSON","2010-2011","Regular","D","TOR",68,1235.29,4,4,12,16,20,8,0.19,0.19,0.58,0.78,0.97,0.39,157,7.63,2.55,95,4.61,4.21,69,3.35,5.8,3.17,0.15,3.34,8,0.39,63,126,44,24,120,0,0,NA,7,6,-1,3,8,45.28
"134","CARLO.COLAIACOVO","2010-2011","Regular","D","STL",65,1175.07,6,8,12,20,26,14,0.31,0.41,0.61,1.02,1.33,0.71,190,9.7,3.16,120,6.13,5,81,4.14,7.41,4.74,0.24,3.95,9,0.46,75,81,21,16,79,0,0,NA,9,8,-1,3,4,43.84
"135","CASEY.WELLMAN","2010-2011","Regular","C","MIN",15,159.65,1,0,1,1,2,1,0.38,0,0.38,0.38,0.75,0.38,34,12.78,2.94,25,9.4,4,20,7.52,5,1.38,0.52,5.52,6,2.25,5,18,3,3,3,8,8,50,2,0,-2,0,2,37.09
"136","CHAD.LAROSE","2010-2011","Regular","C","CAR",82,1315.49,16,8,7,15,31,24,0.73,0.36,0.32,0.68,1.41,1.09,326,14.87,4.91,249,11.36,6.43,174,7.94,9.2,18.89,0.86,7.59,74,3.38,194,102,18,38,23,11,22,33.33,26,20,-6,13,12,28.16
"137","CHRIS.BUTLER","2010-2011","Regular","D","BUF",49,888.43,2,2,5,7,9,4,0.14,0.14,0.34,0.47,0.61,0.27,119,8.04,1.68,72,4.86,2.78,52,3.51,3.85,2.51,0.17,3.49,6,0.41,38,66,21,18,56,0,0,NA,14,2,-12,2,7,46.39
"138","CHRIS.CAMPOLI","2010-2011","Regular","D","CHI/OTT",77,1470.81,4,6,11,17,21,10,0.16,0.24,0.45,0.69,0.86,0.41,184,7.51,2.17,114,4.65,3.51,84,3.43,4.76,4.11,0.17,3.6,9,0.37,99,137,32,19,91,0,0,NA,14,12,-2,3,7,47.33
"139","CHRIS.CLARK","2010-2011","Regular","R","CBJ",53,774.11,5,6,4,10,15,11,0.39,0.47,0.31,0.78,1.16,0.85,137,10.62,3.65,110,8.53,4.55,83,6.43,6.02,7.78,0.6,7.08,33,2.56,89,78,9,18,9,3,13,18.75,16,7,-9,5,3,26.75
"140","CHRIS.CONNER","2010-2011","Regular","R","PIT",60,708.95,7,4,5,9,16,11,0.59,0.34,0.42,0.76,1.35,0.93,158,13.37,4.43,122,10.33,5.74,91,7.7,7.69,8.15,0.69,6.68,27,2.29,50,99,7,15,20,1,3,25,6,9,3,4,6,24.95
"141","CHRIS.DRURY","2010-2011","Regular","C","NYR",24,287.77,1,2,2,4,5,3,0.21,0.42,0.42,0.83,1.04,0.63,55,11.47,1.82,43,8.97,2.33,26,5.42,3.85,3.75,0.78,8.73,16,3.34,19,13,3,9,12,127,98,56.44,4,0,-4,0,5,22.08
"142","CHRIS.HIGGINS","2010-2011","Regular","L","FLA/VAN",62,1007.06,13,10,5,15,28,23,0.77,0.6,0.3,0.89,1.67,1.37,257,15.31,5.06,207,12.33,6.28,160,9.53,8.12,16.67,0.99,8.06,57,3.4,80,89,12,40,36,41,44,48.24,8,9,1,14,10,24.83
"143","CHRIS.KELLY","2010-2011","Regular","C","BOS/OTT",81,1247.85,14,8,6,14,28,22,0.67,0.38,0.29,0.67,1.35,1.06,215,10.34,6.51,158,7.6,8.86,113,5.43,12.39,11.06,0.53,7,48,2.31,81,89,25,40,54,466,450,50.87,13,17,4,3,12,27.73
"144","CHRIS.KUNITZ","2010-2011","Regular","L","PIT",66,1200.53,23,14,11,25,48,37,1.15,0.7,0.55,1.25,2.4,1.85,263,13.14,8.75,200,10,11.5,133,6.65,17.29,19.07,0.95,9.54,72,3.6,155,92,22,18,14,4,4,50,21,10,-11,25,13,27.87
"145","CHRIS.MUELLER","2010-2011","Regular","C","NSH",15,129.5,0,2,1,3,3,2,0,0.93,0.46,1.39,1.39,0.93,12,5.56,0,10,4.63,0,7,3.24,0,0.55,0.26,5.55,3,1.39,19,11,1,6,0,43,46,48.31,1,3,2,0,0,24.69
"146","CHRIS.NEIL","2010-2011","Regular","R","OTT",80,1020.31,6,5,5,10,16,11,0.35,0.29,0.29,0.59,0.94,0.65,191,11.23,3.14,142,8.35,4.23,105,6.17,5.71,11.77,0.69,8.29,41,2.41,258,96,20,35,21,3,3,50,42,26,-16,13,12,25.78
"147","CHRIS.PHILLIPS","2010-2011","Regular","D","OTT",82,1757.27,1,3,5,8,9,4,0.03,0.1,0.17,0.27,0.31,0.14,170,5.8,0.59,125,4.27,0.8,81,2.77,1.23,3.05,0.1,2.44,4,0.14,116,149,54,26,152,0,0,NA,16,8,-8,3,6,49.62
"148","CHRIS.PORTER","2010-2011","Regular","L","STL",45,467.11,3,3,1,4,7,6,0.39,0.39,0.13,0.51,0.9,0.77,88,11.3,3.41,72,9.25,4.17,55,7.06,5.45,5.69,0.73,7.9,24,3.08,91,55,5,10,5,12,10,54.55,5,5,0,3,8,26.56
"149","CHRIS.PRONGER","2010-2011","Regular","D","PHI",50,1115.78,4,10,11,21,25,14,0.22,0.54,0.59,1.13,1.34,0.75,242,13.01,1.65,153,8.23,2.61,112,6.02,3.57,5.53,0.3,3.61,8,0.43,41,45,26,19,114,0,0,NA,22,4,-18,5,7,54.26
"150","CHRIS.STEWART","2010-2011","Regular","R","COL/STL",62,1080.51,28,19,6,25,53,47,1.55,1.06,0.33,1.39,2.94,2.61,245,13.6,11.43,206,11.44,13.59,162,9,17.28,17.48,0.97,8.48,64,3.55,56,55,22,14,18,13,19,40.62,16,10,-6,12,10,26.15
"151","CHRIS.TANEV","2010-2011","Regular","D","VAN",29,400.17,0,0,1,1,1,0,0,0,0.15,0.15,0.15,0,38,5.7,0,19,2.85,0,15,2.25,0,1.15,0.17,6.03,5,0.75,10,91,8,10,32,0,0,NA,0,0,0,1,1,38.78
"152","CHRIS.THORBURN","2010-2011","Regular","R","ATL",82,1129.49,9,6,4,10,19,15,0.48,0.32,0.21,0.53,1.01,0.8,193,10.25,4.66,145,7.7,6.21,114,6.06,7.89,8.95,0.48,6.17,30,1.59,129,102,10,43,71,125,126,49.8,27,17,-10,6,7,30.19
"153","CHRISTIAN.EHRHOFF","2010-2011","Regular","D","VAN",79,1891.73,14,17,19,36,50,31,0.44,0.54,0.6,1.14,1.59,0.98,451,14.3,3.1,307,9.74,4.56,209,6.63,6.7,11.39,0.36,3.71,22,0.7,54,105,47,19,108,0,0,NA,24,18,-6,8,11,50.19
"154","CHRISTIAN.HANSON","2010-2011","Regular","C","TOR",6,50.63,0,0,0,0,0,0,0,0,0,0,0,0,11,13.04,0,8,9.48,0,2,2.37,0,0.46,0.55,5.77,2,2.37,11,5,1,2,0,7,10,41.18,2,0,-2,0,3,42.67
"155","CHRIS.VANDEVELDE","2010-2011","Regular","C","EDM",12,206.93,0,0,2,2,2,0,0,0,0.58,0.58,0.58,0,34,9.86,0,26,7.54,0,16,4.64,0,1.61,0.47,6.19,6,1.74,19,26,4,6,12,84,75,52.83,5,3,-2,0,2,28.72
"156","CHUCK.KOBASEW","2010-2011","Regular","R","MIN",63,745.54,9,2,5,7,16,11,0.72,0.16,0.4,0.56,1.29,0.89,124,9.98,7.26,89,7.16,10.11,74,5.96,12.16,6.2,0.5,6.96,23,1.85,31,74,13,17,20,6,7,46.15,8,21,13,5,3,28.41
"157","CLARKE.MACARTHUR","2010-2011","Regular","L","TOR",82,1400.94,21,30,11,41,62,51,0.9,1.28,0.47,1.76,2.66,2.18,292,12.51,7.19,210,8.99,10,154,6.6,13.64,14.24,0.61,6.78,52,2.23,115,138,49,24,20,9,7,56.25,15,20,5,10,11,32.02
"158","CLAUDE.GIROUX","2010-2011","Regular","R","PHI",82,1589.53,25,34,17,51,76,59,0.94,1.28,0.64,1.93,2.87,2.23,303,11.44,8.25,233,8.8,10.73,169,6.38,14.79,21.77,0.82,9.34,77,2.91,117,100,44,48,44,548,547,50.05,18,38,20,20,20,26.31
"159","CLAYTON.STONER","2010-2011","Regular","D","MIN",57,960.07,2,2,5,7,9,4,0.12,0.12,0.31,0.44,0.56,0.25,96,6,2.08,62,3.87,3.23,40,2.5,5,1.18,0.07,1.91,0,0,110,145,24,23,81,0,0,NA,28,8,-20,1,0,54.94
"160","CLAY.WILSON","2010-2011","Regular","D","FLA",15,221.79,3,1,1,2,5,4,0.81,0.27,0.27,0.54,1.35,1.08,45,12.17,6.67,33,8.93,9.09,22,5.95,13.64,1.53,0.42,4.65,4,1.08,16,21,3,2,11,0,0,NA,3,5,2,3,0,45.68
"161","CODY.ALMOND","2010-2011","Regular","C","MIN",8,56.22,0,0,0,0,0,0,0,0,0,0,0,0,5,5.34,0,4,4.27,0,3,3.2,0,0.22,0.23,5.39,1,1.07,11,8,1,1,3,13,19,40.62,1,0,-1,0,1,42.09
"162","CODY.FRANSON","2010-2011","Regular","D","NSH",80,1212.55,8,13,8,21,29,21,0.4,0.64,0.4,1.04,1.43,1.04,304,15.04,2.63,220,10.89,3.64,156,7.72,5.13,6.46,0.32,2.94,7,0.35,81,62,39,29,52,0,0,NA,15,1,-14,2,17,51.16
"163","CODY.HODGSON","2010-2011","Regular","C","VAN",8,61.9,1,0,1,1,2,1,0.97,0,0.97,0.97,1.94,0.97,17,16.48,5.88,12,11.63,8.33,9,8.72,11.11,0.94,0.91,7.82,3,2.91,4,8,1,2,2,16,26,38.1,0,0,0,0,0,29.04
"164","CODY.MCCORMICK","2010-2011","Regular","C","BUF",81,886.04,8,8,4,12,20,16,0.54,0.54,0.27,0.81,1.35,1.08,185,12.53,4.32,132,8.94,6.06,104,7.04,7.69,8.49,0.58,6.43,35,2.37,108,62,19,20,60,132,184,41.77,34,13,-21,7,10,33.23
"165","CODY.MCLEOD","2010-2011","Regular","L","COL",71,695.41,5,1,2,3,8,6,0.43,0.09,0.17,0.26,0.69,0.52,118,10.18,4.24,95,8.2,5.26,73,6.3,6.85,7.38,0.64,7.77,33,2.85,147,60,3,7,20,3,5,37.5,49,14,-35,6,3,23.06
"166","COLBY.ARMSTRONG","2010-2011","Regular","R","TOR",50,804.74,8,9,6,15,23,17,0.6,0.67,0.45,1.12,1.71,1.27,124,9.25,6.45,97,7.23,8.25,69,5.14,11.59,8.03,0.6,8.28,30,2.24,88,98,19,34,28,3,5,37.5,15,22,7,6,10,24.49
"167","COLBY.COHEN","2010-2011","Regular","D","COL",3,53.23,0,0,0,0,0,0,0,0,0,0,0,0,5,5.64,0,3,3.38,0,2,2.25,0,0.2,0.22,6.53,1,1.13,4,5,0,2,3,0,0,NA,2,3,1,0,0,38.82
"168","COLIN.FRASER","2010-2011","Regular","C","EDM",67,687.88,3,2,0,2,5,5,0.26,0.17,0,0.17,0.44,0.44,91,7.94,3.3,69,6.02,4.35,57,4.97,5.26,4.73,0.41,6.85,15,1.31,79,41,20,27,54,246,306,44.57,12,9,-3,5,6,27.4
"169","COLIN.GREENING","2010-2011","Regular","C","OTT",24,361.92,6,3,4,7,13,9,0.99,0.5,0.66,1.16,2.16,1.49,91,15.09,6.59,75,12.43,8,57,9.45,10.53,6.56,1.09,8.75,28,4.64,56,27,8,11,9,11,13,45.83,4,2,-2,6,5,25.31
"170","COLIN.WHITE","2010-2011","Regular","D","N.J",69,1297.69,0,2,4,6,6,2,0,0.09,0.18,0.28,0.28,0.09,96,4.44,0,66,3.05,0,50,2.31,0,1.23,0.06,1.87,1,0.05,109,96,38,21,100,0,0,NA,19,10,-9,1,3,57.57
"171","COLIN.WILSON","2010-2011","Regular","C","NSH",82,1089.35,16,15,3,18,34,31,0.88,0.83,0.17,0.99,1.87,1.71,186,10.24,8.6,136,7.49,11.76,101,5.56,15.84,12.09,0.67,8.89,53,2.92,38,92,41,24,24,108,120,47.37,6,9,3,6,8,24.68
"172","COLTON.GILLIES","2010-2011","Regular","C","MIN",7,72.55,1,0,0,0,1,1,0.83,0,0,0,0.83,0.83,8,6.62,12.5,7,5.79,14.29,3,2.48,33.33,0.73,0.6,10.41,4,3.31,16,8,1,0,2,1,1,50,1,1,0,1,0,27.6
"173","COLTON.ORR","2010-2011","Regular","R","TOR",46,233.17,2,0,0,0,2,2,0.51,0,0,0,0.51,0.51,27,6.95,7.41,20,5.15,10,14,3.6,14.29,1.11,0.29,5.55,3,0.77,46,23,5,1,9,0,1,0,27,10,-17,0,1,26.44
"174","COREY.PERRY","2010-2011","Regular","R","ANA",82,1818.86,50,29,19,48,98,79,1.65,0.96,0.63,1.58,3.23,2.61,483,15.93,10.35,392,12.93,12.76,290,9.57,17.24,37.53,1.24,9.57,171,5.64,64,146,54,55,41,9,13,40.91,33,33,0,17,29,23.39
"175","CORY.SARICH","2010-2011","Regular","D","CGY",76,1354.19,4,4,9,13,17,8,0.18,0.18,0.4,0.58,0.75,0.35,162,7.18,2.47,113,5.01,3.54,75,3.32,5.33,2.38,0.11,2.1,1,0.04,175,155,51,15,109,0,1,0,32,11,-21,0,3,51.6
"176","CORY.STILLMAN","2010-2011","Regular","L","CAR/FLA",65,1093.47,12,18,9,27,39,30,0.66,0.99,0.49,1.48,2.14,1.65,218,11.96,5.5,167,9.16,7.19,116,6.37,10.34,12.41,0.68,7.43,44,2.41,64,48,28,31,30,17,20,45.95,13,10,-3,11,11,33.8
"177","CRAIG.ADAMS","2010-2011","Regular","R","PIT",80,972.27,4,5,6,11,15,9,0.25,0.31,0.37,0.68,0.93,0.56,138,8.52,2.9,111,6.85,3.6,90,5.55,4.44,6.68,0.41,6.02,21,1.3,171,77,15,24,64,194,271,41.72,17,17,0,10,8,35.33
"178","CRAIG.CONROY","2010-2011","Regular","C","CGY",18,167.37,2,0,0,0,2,2,0.72,0,0,0,0.72,0.72,20,7.17,10,16,5.74,12.5,11,3.94,18.18,0.92,0.33,5.74,4,1.43,21,15,10,4,10,101,88,53.44,4,4,0,1,2,32.83
"179","CRAIG.RIVET","2010-2011","Regular","D","BUF/CBJ",37,541.93,2,1,1,2,4,3,0.22,0.11,0.11,0.22,0.44,0.33,74,8.19,2.7,47,5.2,4.26,33,3.65,6.06,1.22,0.13,2.59,1,0.11,31,42,18,5,36,0,0,NA,10,4,-6,0,0,50.65
"180","CURTIS.GLENCROSS","2010-2011","Regular","L","CGY",79,1279.65,24,12,7,19,43,36,1.13,0.56,0.33,0.89,2.02,1.69,252,11.82,9.52,206,9.66,11.65,149,6.99,16.11,17.18,0.81,8.34,68,3.19,105,78,55,47,54,57,84,40.43,17,17,0,12,17,25.66
