"","Player","Season","Season.Type","Position","Team","GP","TOI","G","A1","A2","A","P","P1","G60","A160","A260","A60","P60","P160","iCF","iCF60","iCSh%","iFF","iFF60","iFSh%","iSF","iSF60","iSh%","ixG","ixG60","ixFSh%","iSCF","iSCF60","iHF","iHA","iGVA","iTKA","iBLK","iFOW","iFOL","iFO%","iPENT","iPEND","iPENDIFF","iRB","iRS","Avg.DIST"
"1","AARON.NESS","2013-2014","Regular","D","NYI",20,296.09,1,0,2,2,3,1,0.2,0,0.41,0.41,0.61,0.2,49,9.93,2.04,32,6.48,3.12,23,4.66,4.35,0.97,0.2,3.02,1,0.2,14,31,7,3,26,0,0,NA,5,1,-4,0,0,42.19
"2","AARON.ROME","2013-2014","Regular","D","DAL",25,325.34,0,1,0,1,1,1,0,0.18,0,0.18,0.18,0.18,36,6.64,0,22,4.06,0,15,2.77,0,0.57,0.1,2.57,1,0.18,20,41,12,2,38,0,0,NA,4,2,-2,1,0,49.21
"3","AARON.VOLPATTI","2013-2014","Regular","L","WSH",41,302,2,0,0,0,2,2,0.4,0,0,0,0.4,0.4,39,7.75,5.13,27,5.36,7.41,18,3.58,11.11,2,0.4,7.42,6,1.19,77,55,1,6,10,4,8,33.33,12,3,-9,4,0,25.81
"4","ADAM.BURISH","2013-2014","Regular","R","S.J",15,144.03,0,0,0,0,0,0,0,0,0,0,0,0,18,7.5,0,16,6.67,0,9,3.75,0,1.01,0.42,6.31,4,1.67,23,17,1,2,9,39,36,52,3,1,-2,0,2,30.86
"5","ADAM.CRACKNELL","2013-2014","Regular","R","STL",19,154.81,0,1,1,2,2,1,0,0.39,0.39,0.78,0.78,0.39,28,10.85,0,23,8.91,0,16,6.2,0,1.23,0.48,5.36,7,2.71,33,26,0,3,8,10,17,37.04,0,3,3,0,1,30.47
"6","ADAM.HALL","2013-2014","Regular","R","PHI",80,783.66,4,3,2,5,9,7,0.31,0.23,0.15,0.38,0.69,0.54,103,7.89,3.88,80,6.13,5,61,4.67,6.56,4.87,0.37,6.08,16,1.23,77,66,6,18,46,314,213,59.58,10,5,-5,3,8,33.17
"7","ADAM.HENRIQUE","2013-2014","Regular","C","N.J",77,1389.56,25,9,9,18,43,34,1.08,0.39,0.39,0.78,1.86,1.47,223,9.63,11.21,181,7.82,13.81,137,5.92,18.25,17.14,0.74,9.47,71,3.07,73,71,30,50,50,407,511,44.34,9,18,9,10,9,22.11
"8","ADAM.LARSSON","2013-2014","Regular","D","N.J",26,461.76,1,2,0,2,3,3,0.13,0.26,0,0.26,0.39,0.39,54,7.02,1.85,31,4.03,3.23,20,2.6,5,0.53,0.07,1.7,0,0,41,36,10,4,37,0,0,NA,6,3,-3,0,0,52.49
"9","ADAM.MCQUAID","2013-2014","Regular","D","BOS",30,481.4,1,2,3,5,6,3,0.12,0.25,0.37,0.62,0.75,0.37,57,7.1,1.75,32,3.99,3.12,25,3.12,4,0.57,0.07,1.78,0,0,54,40,10,1,42,0,0,NA,18,7,-11,0,4,55
"10","ADAM.PARDY","2013-2014","Regular","D","WPG",60,864.53,0,2,4,6,6,2,0,0.14,0.28,0.42,0.42,0.14,100,6.94,0,68,4.72,0,47,3.26,0,2.49,0.17,3.66,6,0.42,77,117,31,15,55,0,0,NA,17,4,-13,1,7,43.38
"11","ALEC.MARTINEZ","2013-2014","Regular","D","L.A",61,956.2,11,4,7,11,22,15,0.69,0.25,0.44,0.69,1.38,0.94,223,13.99,4.93,141,8.85,7.8,79,4.96,13.92,7.34,0.46,5.21,23,1.44,96,113,27,5,75,0,0,NA,7,5,-2,10,11,42.97
"12","ALEKSANDER.BARKOV","2013-2014","Regular","C","FLA",54,923.07,8,12,4,16,24,20,0.52,0.78,0.26,1.04,1.56,1.3,134,8.71,5.97,103,6.7,7.77,87,5.66,9.2,8.4,0.55,8.15,30,1.95,16,71,17,30,27,399,419,48.78,4,6,2,8,5,26.99
"13","ALES.HEMSKY","2013-2014","Regular","R","EDM/OTT",75,1193.36,13,15,15,30,43,28,0.65,0.75,0.75,1.51,2.16,1.41,235,11.82,5.53,178,8.95,7.3,138,6.94,9.42,13.79,0.69,7.75,49,2.46,37,108,42,44,33,1,3,25,14,15,1,9,10,28.19
"14","ALEX.BURROWS","2013-2014","Regular","L","VAN",49,871.07,5,6,4,10,15,11,0.34,0.41,0.28,0.69,1.03,0.76,201,13.85,2.49,155,10.68,3.23,104,7.16,4.81,11.96,0.82,7.72,46,3.17,84,77,13,24,33,23,32,41.82,25,15,-10,9,7,25.84
"15","ALEX.CHIASSON","2013-2014","Regular","R","DAL",79,1191.08,13,11,11,22,35,24,0.65,0.55,0.55,1.11,1.76,1.21,279,14.05,4.66,218,10.98,5.96,144,7.25,9.03,24.21,1.22,11.11,98,4.94,76,108,26,27,21,64,68,48.48,14,11,-3,20,13,21.44
"16","ALEX.EDLER","2013-2014","Regular","D","VAN",63,1458.56,7,5,10,15,22,12,0.29,0.21,0.41,0.62,0.91,0.49,404,16.62,1.73,246,10.12,2.85,178,7.32,3.93,8.41,0.35,3.42,18,0.74,112,157,34,28,136,2,1,66.67,25,13,-12,9,8,50.75
"17","ALEXEI.EMELIN","2013-2014","Regular","D","MTL",59,1132.88,3,3,11,14,17,6,0.16,0.16,0.58,0.74,0.9,0.32,135,7.15,2.22,92,4.87,3.26,58,3.07,5.17,2.29,0.12,2.49,0,0,189,100,44,7,127,0,0,NA,23,13,-10,2,3,51.8
"18","ALEX.GALCHENYUK","2013-2014","Regular","C","MTL",65,933.29,13,13,5,18,31,26,0.84,0.84,0.32,1.16,1.99,1.67,193,12.41,6.74,146,9.39,8.9,110,7.07,11.82,14.44,0.93,9.89,55,3.54,49,71,23,30,25,5,10,33.33,13,13,0,13,11,23.17
"19","ALEX.GOLIGOSKI","2013-2014","Regular","D","DAL",81,1968.27,6,19,17,36,42,25,0.18,0.58,0.52,1.1,1.28,0.76,298,9.08,2.01,194,5.91,3.09,141,4.3,4.26,7.94,0.24,4.09,18,0.55,94,125,88,18,154,0,1,0,14,11,-3,7,4,43.75
"20","ALEX.KILLORN","2013-2014","Regular","C","T.B",82,1373,18,9,15,24,42,27,0.79,0.39,0.66,1.05,1.84,1.18,304,13.28,5.92,238,10.4,7.56,175,7.65,10.29,16.25,0.71,6.83,59,2.58,77,95,43,32,31,74,98,43.02,24,17,-7,6,15,27.13
"21","ALEX.OVECHKIN","2013-2014","Regular","L","WSH",78,1583.39,51,17,11,28,79,68,1.93,0.64,0.42,1.06,2.99,2.58,767,29.06,6.65,567,21.49,8.99,386,14.63,13.21,33.34,1.26,5.88,91,3.45,204,104,48,32,22,2,1,66.67,24,21,-3,14,31,36.03
"22","ALEX.PETROVIC","2013-2014","Regular","D","FLA",7,85.64,0,1,0,1,1,1,0,0.7,0,0.7,0.7,0.7,11,7.71,0,7,4.9,0,4,2.8,0,0.22,0.15,3.15,1,0.7,24,11,0,0,5,0,0,NA,4,2,-2,0,0,48.36
"23","ALEX.PIETRANGELO","2013-2014","Regular","D","STL",81,2044.4,8,24,19,43,51,32,0.23,0.7,0.56,1.26,1.5,0.94,421,12.36,1.9,264,7.75,3.03,164,4.81,4.88,9.86,0.29,3.73,18,0.53,24,137,34,37,164,0,0,NA,11,8,-3,10,13,46.84
"24","ALEX.SEMIN","2013-2014","Regular","L","CAR",65,1285.29,22,13,7,20,42,35,1.03,0.61,0.33,0.93,1.96,1.63,486,22.69,4.53,332,15.5,6.63,210,9.8,10.48,20.62,0.96,6.21,62,2.89,22,69,56,49,30,1,9,10,21,20,-1,11,25,33.63
"25","ALEX.STEEN","2013-2014","Regular","C","STL",68,1373.06,33,16,13,29,62,49,1.44,0.7,0.57,1.27,2.71,2.14,443,19.36,7.45,313,13.68,10.54,211,9.22,15.64,20.63,0.9,6.59,64,2.8,43,102,12,42,28,265,276,48.98,22,29,7,16,16,34.76
"26","ALEX.SULZER","2013-2014","Regular","D","BUF",25,452.33,0,1,1,2,2,1,0,0.13,0.13,0.27,0.27,0.13,49,6.5,0,35,4.64,0,21,2.79,0,1.01,0.13,2.89,2,0.27,11,36,10,1,44,0,0,NA,4,1,-3,0,1,51.78
"27","ALEX.TANGUAY","2013-2014","Regular","L","COL",16,274,4,1,6,7,11,5,0.88,0.22,1.31,1.53,2.41,1.09,38,8.32,10.53,28,6.13,14.29,24,5.26,16.67,2.28,0.5,8.15,9,1.97,8,21,10,9,8,1,2,33.33,2,2,0,2,0,27.75
"28","ALEX.URBOM","2013-2014","Regular","D","WSH",20,292.07,1,1,0,1,2,2,0.21,0.21,0,0.21,0.41,0.41,34,6.98,2.94,25,5.14,4,16,3.29,6.25,0.7,0.14,2.8,1,0.21,25,33,10,5,13,0,0,NA,3,0,-3,1,1,48.21
"29","ANDERS.LEE","2013-2014","Regular","C","NYI",22,342.14,9,2,3,5,14,11,1.58,0.35,0.53,0.88,2.46,1.93,99,17.36,9.09,89,15.61,10.11,68,11.92,13.24,8.24,1.44,9.25,39,6.84,48,34,8,9,2,1,5,16.67,8,3,-5,4,3,20.46
"30","ANDRE.BENOIT","2013-2014","Regular","D","COL",79,1592.25,7,11,10,21,28,18,0.26,0.41,0.38,0.79,1.06,0.68,235,8.86,2.98,151,5.69,4.64,113,4.26,6.19,6.18,0.23,4.09,15,0.57,58,69,32,20,119,0,0,NA,13,7,-6,12,8,47.38
"31","ANDREI.LOKTIONOV","2013-2014","Regular","C","CAR/N.J",68,881.89,7,12,3,15,22,19,0.48,0.82,0.2,1.02,1.5,1.29,156,10.61,4.49,120,8.16,5.83,78,5.31,8.97,8.79,0.6,7.33,31,2.11,33,72,11,31,15,154,215,41.73,7,8,1,10,6,29.96
"32","ANDREI.MARKOV","2013-2014","Regular","D","MTL",81,2028.27,7,21,15,36,43,28,0.21,0.62,0.44,1.06,1.27,0.83,292,8.64,2.4,191,5.65,3.66,131,3.88,5.34,7.69,0.23,4.03,17,0.5,49,82,82,35,180,0,0,NA,12,14,2,12,12,47.23
"33","ANDREJ.MESZAROS","2013-2014","Regular","D","BOS/PHI",52,922.79,7,7,8,15,22,14,0.46,0.46,0.52,0.98,1.43,0.91,183,11.9,3.83,114,7.41,6.14,84,5.46,8.33,3.7,0.24,3.25,6,0.39,67,52,28,11,64,0,0,NA,14,7,-7,1,10,48.26
"34","ANDREJ.SEKERA","2013-2014","Regular","D","CAR",74,1743.56,11,16,17,33,44,27,0.38,0.55,0.59,1.14,1.51,0.93,310,10.67,3.55,201,6.92,5.47,142,4.89,7.75,7.74,0.27,3.85,14,0.48,54,149,38,68,127,0,0,NA,10,8,-2,13,12,45.5
"35","ANDREJ.SUSTR","2013-2014","Regular","D","T.B",43,677.38,1,0,7,7,8,1,0.09,0,0.62,0.62,0.71,0.09,74,6.55,1.35,51,4.52,1.96,39,3.45,2.56,1.34,0.12,2.63,1,0.09,26,61,22,4,36,0,0,NA,8,1,-7,3,2,47.04
"36","ANDREW.ALBERTS","2013-2014","Regular","D","VAN",10,73.85,0,0,0,0,0,0,0,0,0,0,0,0,13,10.56,0,7,5.69,0,5,4.06,0,0.21,0.17,3.04,0,0,6,9,4,0,7,0,0,NA,0,0,0,0,0,38.85
"37","ANDREW.COGLIANO","2013-2014","Regular","C","ANA",82,1260.28,22,12,8,20,42,34,1.05,0.57,0.38,0.95,2,1.62,270,12.85,8.15,219,10.43,10.05,158,7.52,13.92,16.55,0.79,7.56,69,3.28,94,58,31,22,36,11,16,40.74,12,14,2,11,16,24.46
"38","ANDREW.DESJARDINS","2013-2014","Regular","C","S.J",81,900.38,3,5,9,14,17,8,0.2,0.33,0.6,0.93,1.13,0.53,162,10.8,1.85,123,8.2,2.44,95,6.33,3.16,8.25,0.55,6.71,28,1.87,103,106,26,37,43,371,304,54.96,20,20,0,7,12,31.32
"39","ANDREW.EBBETT","2013-2014","Regular","C","PIT",9,99.44,0,1,0,1,1,1,0,0.6,0,0.6,0.6,0.6,17,10.26,0,13,7.84,0,9,5.43,0,0.57,0.34,4.35,2,1.21,10,14,2,2,7,15,20,42.86,0,1,1,0,0,37.78
"40","ANDREW.FERENCE","2013-2014","Regular","D","EDM",71,1485.46,3,4,11,15,18,7,0.12,0.16,0.44,0.61,0.73,0.28,148,5.98,2.03,99,4,3.03,77,3.11,3.9,2.96,0.12,2.99,5,0.2,135,135,55,13,108,2,1,66.67,23,12,-11,4,4,51.12
"41","ANDREW.LADD","2013-2014","Regular","L","WPG",78,1533.88,23,18,13,31,54,41,0.9,0.7,0.51,1.21,2.11,1.6,348,13.61,6.61,269,10.52,8.55,189,7.39,12.17,23.42,0.92,8.71,96,3.76,154,93,44,37,42,24,38,38.71,21,18,-3,25,16,28.22
"42","ANDREW.MACDONALD","2013-2014","Regular","D","NYI/PHI",82,1998.7,4,10,14,24,28,14,0.12,0.3,0.42,0.72,0.84,0.42,263,7.9,1.52,160,4.8,2.5,92,2.76,4.35,6.22,0.19,3.88,9,0.27,69,130,60,23,242,0,0,NA,24,16,-8,3,3,47.89
"43","ANDREW.SHAW","2013-2014","Regular","C","CHI",80,1252.46,20,8,11,19,39,28,0.96,0.38,0.53,0.91,1.87,1.34,238,11.4,8.4,189,9.05,10.58,149,7.14,13.42,18.18,0.87,9.62,77,3.69,168,203,18,25,16,296,388,43.27,29,18,-11,12,9,20.68
"44","ANDY.GREENE","2013-2014","Regular","D","N.J",82,2005.54,8,8,16,24,32,16,0.24,0.24,0.48,0.72,0.96,0.48,314,9.39,2.55,211,6.31,3.79,134,4.01,5.97,7.71,0.23,3.65,15,0.45,87,135,52,46,129,0,0,NA,16,10,-6,3,9,43.49
"45","ANDY.MIELE","2013-2014","Regular","C","ARI",7,65.51,0,0,2,2,2,0,0,0,1.83,1.83,1.83,0,10,9.16,0,7,6.41,0,6,5.5,0,0.39,0.35,5.51,0,0,4,5,1,2,2,15,27,35.71,1,0,-1,0,0,19.35
"46","ANTHONY.PELUSO","2013-2014","Regular","R","WPG",53,306,2,2,1,3,5,4,0.39,0.39,0.2,0.59,0.98,0.78,32,6.27,6.25,31,6.08,6.45,24,4.71,8.33,2.66,0.52,8.58,11,2.16,85,40,2,7,3,1,2,33.33,13,7,-6,0,0,23.58
"47","ANTOINE.ROUSSEL","2013-2014","Regular","L","DAL",81,1086.17,14,8,7,15,29,22,0.77,0.44,0.39,0.83,1.6,1.22,215,11.88,6.51,169,9.34,8.28,114,6.3,12.28,14.06,0.78,8.32,52,2.87,146,155,24,24,49,19,25,43.18,40,22,-18,9,12,23.39
"48","ANTOINE.VERMETTE","2013-2014","Regular","C","ARI",82,1574.25,24,12,9,21,45,36,0.91,0.46,0.34,0.8,1.72,1.37,247,9.41,9.72,206,7.85,11.65,160,6.1,15,19.96,0.76,9.69,79,3.01,90,112,22,42,71,1005,778,56.37,22,17,-5,23,16,26.18
"49","ANTON.BELOV","2013-2014","Regular","D","EDM",57,950.06,1,2,4,6,7,3,0.06,0.13,0.25,0.38,0.44,0.19,132,8.34,0.76,79,4.99,1.27,54,3.41,1.85,2.43,0.15,3.08,2,0.13,103,51,46,7,75,0,0,NA,14,5,-9,2,7,47.49
"50","ANTON.LANDER","2013-2014","Regular","C","EDM",27,367.11,0,1,0,1,1,1,0,0.16,0,0.16,0.16,0.16,39,6.37,0,30,4.9,0,18,2.94,0,1.9,0.31,6.33,9,1.47,29,30,9,6,8,71,89,44.38,2,8,6,1,1,28.34
"51","ANTON.STRALMAN","2013-2014","Regular","D","NYR",81,1569.11,1,4,8,12,13,5,0.04,0.15,0.31,0.46,0.5,0.19,197,7.53,0.51,131,5.01,0.76,104,3.98,0.96,4.01,0.15,3.06,7,0.27,75,154,49,29,64,0,0,NA,14,10,-4,4,9,43.57
"52","ANTON.VOLCHENKOV","2013-2014","Regular","D","N.J",56,935.53,0,6,2,8,8,6,0,0.38,0.13,0.51,0.51,0.38,114,7.31,0,75,4.81,0,42,2.69,0,1.75,0.11,2.34,0,0,129,91,9,9,91,0,0,NA,10,9,-1,2,1,50.6
"53","ANZE.KOPITAR","2013-2014","Regular","C","L.A",82,1707.21,29,24,17,41,70,53,1.02,0.84,0.6,1.44,2.46,1.86,340,11.95,8.53,275,9.66,10.55,200,7.03,14.5,23.95,0.84,8.71,103,3.62,90,117,41,52,44,773,678,53.27,12,23,11,28,16,26.22
"54","ARTEM.ANISIMOV","2013-2014","Regular","C","CBJ",81,1335.38,22,9,8,17,39,31,0.99,0.4,0.36,0.76,1.75,1.39,307,13.79,7.17,234,10.51,9.4,161,7.23,13.66,18,0.81,7.69,69,3.1,31,108,18,50,55,475,488,49.33,9,13,4,13,16,24.43
"55","BARRET.JACKMAN","2013-2014","Regular","D","STL",79,1416.54,3,5,7,12,15,8,0.13,0.21,0.3,0.51,0.64,0.34,163,6.9,1.84,118,5,2.54,83,3.52,3.61,2.67,0.11,2.27,5,0.21,96,104,32,25,130,0,1,0,29,14,-15,6,5,52.87
"56","BEAU.BENNETT","2013-2014","Regular","R","PIT",21,289.1,3,2,2,4,7,5,0.62,0.42,0.42,0.83,1.45,1.04,52,10.79,5.77,39,8.09,7.69,27,5.6,11.11,2.89,0.6,7.4,9,1.87,32,24,4,2,7,2,0,100,0,2,2,1,4,23.39
"57","BEN.EAGER","2013-2014","Regular","L","EDM",7,50.56,0,1,0,1,1,1,0,1.19,0,1.19,1.19,1.19,11,13.05,0,7,8.31,0,4,4.75,0,0.3,0.35,4.24,1,1.19,9,3,2,2,2,1,1,50,1,1,0,0,2,37.09
"58","BEN.HANOWSKI","2013-2014","Regular","L","CGY",11,79.75,0,0,2,2,2,0,0,0,1.5,1.5,1.5,0,13,9.78,0,10,7.52,0,10,7.52,0,0.76,0.57,7.6,2,1.5,13,3,3,2,1,1,0,100,1,1,0,1,3,30.77
"59","BEN.LOVEJOY","2013-2014","Regular","D","ANA",78,1509.83,5,8,5,13,18,13,0.2,0.32,0.2,0.52,0.72,0.52,219,8.7,2.28,151,6,3.31,107,4.25,4.67,3.7,0.15,2.45,3,0.12,215,155,32,17,150,0,0,NA,16,7,-9,1,3,47.57
"60","BENOIT.POULIOT","2013-2014","Regular","L","NYR",80,1073.27,15,8,13,21,36,23,0.84,0.45,0.73,1.17,2.01,1.29,220,12.3,6.82,189,10.57,7.94,139,7.77,10.79,16.38,0.92,8.67,76,4.25,141,86,39,31,18,20,19,51.28,20,13,-7,7,6,24.66
"61","BEN.SMITH","2013-2014","Regular","R","CHI",75,954.35,14,7,5,12,26,21,0.88,0.44,0.31,0.75,1.63,1.32,157,9.87,8.92,124,7.8,11.29,90,5.66,15.56,11.79,0.74,9.51,49,3.08,40,121,12,22,58,200,194,50.76,1,10,9,6,5,21.45
"62","BEN.STREET","2013-2014","Regular","C","CGY",13,137.54,0,0,1,1,1,0,0,0,0.44,0.44,0.44,0,30,13.09,0,24,10.47,0,17,7.42,0,1.13,0.49,4.7,3,1.31,14,13,3,5,6,63,74,45.99,2,2,0,1,0,31.72
"63","B.J..CROMBEEN","2013-2014","Regular","R","T.B",55,558.22,3,2,5,7,10,5,0.32,0.21,0.54,0.75,1.07,0.54,105,11.29,2.86,83,8.92,3.61,60,6.45,5,3.59,0.39,4.32,7,0.75,57,54,5,15,15,3,5,37.5,23,7,-16,2,5,35.14
"64","BLAIR.JONES","2013-2014","Regular","C","CGY",14,158.63,2,0,0,0,2,2,0.76,0,0,0,0.76,0.76,33,12.48,6.06,23,8.7,8.7,14,5.3,14.29,1.41,0.53,6.11,6,2.27,30,15,9,5,5,36,40,47.37,4,2,-2,1,2,34.41
"65","BLAKE.COMEAU","2013-2014","Regular","L","CBJ",61,738.39,5,6,5,11,16,11,0.41,0.49,0.41,0.89,1.3,0.89,191,15.52,2.62,139,11.29,3.6,106,8.61,4.72,7.77,0.63,5.59,20,1.63,195,72,15,22,16,10,7,58.82,15,10,-5,3,9,30.17
"66","BLAKE.WHEELER","2013-2014","Regular","R","WPG",82,1526.8,28,27,14,41,69,55,1.1,1.06,0.55,1.61,2.71,2.16,408,16.03,6.86,324,12.73,8.64,225,8.84,12.44,23.99,0.94,7.4,92,3.62,150,145,32,36,68,15,25,37.5,23,24,1,15,21,27.78
"67","BOBBY.RYAN","2013-2014","Regular","R","OTT",70,1177.29,23,15,10,25,48,38,1.17,0.76,0.51,1.27,2.45,1.94,349,17.79,6.59,273,13.91,8.42,190,9.68,12.11,20.3,1.03,7.44,77,3.92,104,94,39,50,30,8,5,61.54,15,11,-4,20,19,30.22
"68","BOONE.JENNER","2013-2014","Regular","C","CBJ",72,1014.79,16,8,5,13,29,24,0.95,0.47,0.3,0.77,1.71,1.42,214,12.65,7.48,170,10.05,9.41,126,7.45,12.7,12.53,0.74,7.37,50,2.96,211,92,25,25,37,14,16,46.67,21,28,7,7,13,25.11
"69","BOYD.GORDON","2013-2014","Regular","C","EDM",74,1091.73,7,7,6,13,20,14,0.38,0.38,0.33,0.71,1.1,0.77,141,7.75,4.96,110,6.05,6.36,80,4.4,8.75,8.29,0.46,7.54,30,1.65,27,101,19,21,89,843,649,56.5,8,5,-3,6,10,25.77
"70","BRACKEN.KEARNS","2013-2014","Regular","C","S.J",25,329.59,3,2,0,2,5,5,0.55,0.36,0,0.36,0.91,0.91,55,10.01,5.45,48,8.74,6.25,37,6.74,8.11,3.72,0.68,7.75,17,3.09,45,40,4,4,16,30,41,42.25,3,3,0,1,1,23.03
"71","BRAD.BOYES","2013-2014","Regular","R","FLA",78,1327.36,21,5,10,15,36,26,0.95,0.23,0.45,0.68,1.63,1.18,305,13.79,6.89,250,11.3,8.4,175,7.91,12,18.92,0.86,7.57,67,3.03,46,82,29,38,35,37,32,53.62,14,5,-9,15,14,29.53
"72","BRAD.MALONE","2013-2014","Regular","C","COL",32,216.6,3,0,2,2,5,3,0.83,0,0.55,0.55,1.39,0.83,32,8.86,9.38,25,6.93,12,16,4.43,18.75,1.25,0.35,4.99,3,0.83,79,31,7,4,5,45,51,46.88,6,3,-3,2,0,38.27
"73","BRAD.MARCHAND","2013-2014","Regular","C","BOS",82,1307.02,25,18,10,28,53,43,1.15,0.83,0.46,1.29,2.43,1.97,247,11.34,10.12,202,9.27,12.38,149,6.84,16.78,13.63,0.63,6.75,52,2.39,73,119,51,46,23,6,17,26.09,29,20,-9,5,15,28.61
"74","BRAD.RICHARDS","2013-2014","Regular","C","NYR",82,1525.6,20,22,9,31,51,42,0.79,0.87,0.35,1.22,2.01,1.65,512,20.14,3.91,363,14.28,5.51,258,10.15,7.75,21.92,0.86,6.04,78,3.07,24,44,46,33,43,510,517,49.66,7,7,0,16,22,34.21
"75","BRAD.RICHARDSON","2013-2014","Regular","R","VAN",73,1087.52,11,10,2,12,23,21,0.61,0.55,0.11,0.66,1.27,1.16,175,9.65,6.29,128,7.06,8.59,85,4.69,12.94,9.74,0.54,7.61,34,1.88,63,79,20,27,52,533,433,55.18,16,15,-1,7,10,25.2
"76","BRAD.STUART","2013-2014","Regular","D","S.J",61,1164.81,3,4,4,8,11,7,0.15,0.21,0.21,0.41,0.57,0.36,165,8.5,1.82,95,4.89,3.16,64,3.3,4.69,3.46,0.18,3.64,5,0.26,122,98,29,13,114,0,0,NA,16,12,-4,5,9,46.96
"77","BRANDON.BOLLIG","2013-2014","Regular","L","CHI",82,841.83,7,6,1,7,14,13,0.5,0.43,0.07,0.5,1,0.93,188,13.4,3.72,142,10.12,4.93,109,7.77,6.42,7.81,0.56,5.5,22,1.57,203,85,6,5,22,1,0,100,25,13,-12,5,10,36.55
"78","BRANDON.DUBINSKY","2013-2014","Regular","C","CBJ",76,1427.2,16,22,12,34,50,38,0.67,0.92,0.5,1.43,2.1,1.6,342,14.38,4.68,266,11.18,6.02,189,7.95,8.47,19.31,0.81,7.26,66,2.77,233,83,20,33,39,582,515,53.05,31,24,-7,13,10,25.12
"79","BRANDON.GORMLEY","2013-2014","Regular","D","ARI",5,72.71,0,0,0,0,0,0,0,0,0,0,0,0,11,9.08,0,7,5.78,0,4,3.3,0,0.11,0.09,1.63,0,0,5,2,1,1,8,0,0,NA,1,0,-1,0,0,53.04
"80","BRANDON.MCMILLAN","2013-2014","Regular","C","ARI",22,276.91,2,1,3,4,6,3,0.43,0.22,0.65,0.87,1.3,0.65,52,11.27,3.85,46,9.97,4.35,35,7.58,5.71,3.18,0.69,6.91,13,2.82,50,46,2,6,7,7,7,50,2,7,5,1,3,25.44
"81","BRANDON.PIRRI","2013-2014","Regular","C","CHI/FLA",49,635.57,13,4,8,12,25,17,1.23,0.38,0.76,1.13,2.36,1.6,159,15.01,8.18,119,11.23,10.92,80,7.55,16.25,8.52,0.8,7.16,30,2.83,24,38,7,16,15,204,250,44.93,3,8,5,5,7,28.92
"82","BRANDON.PRUST","2013-2014","Regular","C/R","MTL",52,666.79,6,5,2,7,13,11,0.54,0.45,0.18,0.63,1.17,0.99,67,6.03,8.96,55,4.95,10.91,49,4.41,12.24,3.55,0.32,6.46,12,1.08,92,43,15,12,35,65,60,52,26,17,-9,2,3,30.55
"83","BRANDON.SAAD","2013-2014","Regular","L","CHI",78,1268.71,19,20,8,28,47,39,0.9,0.95,0.38,1.32,2.22,1.84,271,12.82,7.01,210,9.93,9.05,159,7.52,11.95,17.73,0.84,8.44,70,3.31,48,109,24,50,20,50,72,40.98,9,19,10,14,12,24.41
"84","BRANDON.SUTTER","2013-2014","Regular","C","PIT",81,1276.12,13,8,5,13,26,21,0.61,0.38,0.24,0.61,1.22,0.99,220,10.34,5.91,184,8.65,7.07,144,6.77,9.03,12.76,0.6,6.93,49,2.3,69,99,13,29,40,549,601,47.74,6,16,10,9,9,28.97
"85","BRAYDEN.MCNABB","2013-2014","Regular","D","BUF",12,206.6,0,0,0,0,0,0,0,0,0,0,0,0,25,7.26,0,14,4.07,0,10,2.9,0,0.51,0.15,3.65,1,0.29,25,16,5,2,12,0,0,NA,3,6,3,3,0,47.43
"86","BRAYDEN.SCHENN","2013-2014","Regular","C","PHI",82,1289.37,20,11,10,21,41,31,0.93,0.51,0.47,0.98,1.91,1.44,301,14.01,6.64,239,11.12,8.37,178,8.28,11.24,20.07,0.93,8.4,81,3.77,200,140,19,37,37,296,389,43.21,16,19,3,23,14,28.51
"87","BRAYDON.COBURN","2013-2014","Regular","D","PHI",82,1832.84,5,5,7,12,17,10,0.16,0.16,0.23,0.39,0.56,0.33,269,8.81,1.86,179,5.86,2.79,122,3.99,4.1,4.67,0.15,2.61,5,0.16,109,140,44,26,115,0,0,NA,24,8,-16,3,7,50.71
"88","BRENDAN.GALLAGHER","2013-2014","Regular","R","MTL",81,1289.74,19,9,13,22,41,28,0.88,0.42,0.6,1.02,1.91,1.3,384,17.86,4.95,287,13.35,6.62,211,9.82,9,25.23,1.17,8.79,104,4.84,38,147,22,41,36,47,81,36.72,29,25,-4,28,20,24.92
"89","BRENDAN.SMITH","2013-2014","Regular","D","DET",71,1302.91,5,7,7,14,19,12,0.23,0.32,0.32,0.64,0.87,0.55,193,8.89,2.59,138,6.36,3.62,90,4.14,5.56,3.92,0.18,2.84,4,0.18,57,140,49,18,69,0,0,NA,30,18,-12,4,5,46.28
"90","BRENDEN.DILLON","2013-2014","Regular","D","DAL",80,1686.34,6,5,6,11,17,11,0.21,0.18,0.21,0.39,0.6,0.39,205,7.29,2.93,137,4.87,4.38,97,3.45,6.19,3.87,0.14,2.83,4,0.14,168,125,52,15,149,0,0,NA,31,15,-16,7,6,49.2
"91","BRENDEN.MORROW","2013-2014","Regular","L","STL",71,845.13,13,8,4,12,25,21,0.92,0.57,0.28,0.85,1.77,1.49,86,6.11,15.12,72,5.11,18.06,56,3.98,23.21,6.55,0.47,9.1,25,1.77,110,67,13,12,20,9,20,31.03,31,17,-14,6,4,22.3
