"","Player","Season","Season.Type","Position","Team","GP","TOI","G","A1","A2","A","P","P1","G60","A160","A260","A60","P60","P160","iCF","iCF60","iCSh%","iFF","iFF60","iFSh%","iSF","iSF60","iSh%","ixG","ixG60","ixFSh%","iSCF","iSCF60","iHF","iHA","iGVA","iTKA","iBLK","iFOW","iFOL","iFO%","iPENT","iPEND","iPENDIFF","iRB","iRS","Avg.DIST"
"91","BRANDON.BOLLIG","2011-2012","Regular","L","CHI",18,106,0,0,0,0,0,0,0,0,0,0,0,0,26,14.72,0,19,10.75,0,16,9.06,0,0.69,0.39,3.64,2,1.13,27,13,0,0,6,0,0,NA,11,6,-5,0,0,37.1
"92","BRANDON.DUBINSKY","2011-2012","Regular","C","NYR",77,1252.16,10,14,10,24,34,24,0.48,0.67,0.48,1.15,1.63,1.15,256,12.27,3.91,198,9.49,5.05,140,6.71,7.14,18.34,0.88,9.26,82,3.93,207,97,21,37,36,205,190,51.9,31,18,-13,13,8,22.03
"93","BRANDON.MANNING","2011-2012","Regular","D","PHI",4,54.92,0,0,0,0,0,0,0,0,0,0,0,0,7,7.65,0,6,6.55,0,6,6.55,0,0.36,0.39,5.92,1,1.09,6,5,1,2,2,0,0,NA,0,0,0,1,0,50.25
"94","BRANDON.MCMILLAN","2011-2012","Regular","C","ANA",25,280.44,0,1,3,4,4,1,0,0.21,0.64,0.86,0.86,0.21,36,7.7,0,32,6.85,0,26,5.56,0,3.15,0.67,9.83,14,3,21,30,1,2,13,23,44,34.33,9,1,-8,3,0,20.72
"95","BRANDON.PIRRI","2011-2012","Regular","C","CHI",5,67.51,0,0,2,2,2,0,0,0,1.78,1.78,1.78,0,12,10.67,0,7,6.22,0,5,4.44,0,0.42,0.37,5.96,1,0.89,5,4,2,5,2,26,28,48.15,0,1,1,0,0,32.35
"96","BRANDON.PRUST","2011-2012","Regular","C/R","NYR",82,978.7,5,7,5,12,17,12,0.31,0.43,0.31,0.74,1.04,0.74,108,6.62,4.63,90,5.52,5.56,68,4.17,7.35,9.71,0.6,10.79,46,2.82,144,109,23,15,51,3,2,60,36,23,-13,5,9,19.53
"97","BRANDON.SEGAL","2011-2012","Regular","R","T.B",10,65.83,0,0,0,0,0,0,0,0,0,0,0,0,11,10.03,0,10,9.11,0,8,7.29,0,0.59,0.54,5.88,1,0.91,12,5,0,0,5,1,3,25,2,0,-2,1,0,37.49
"98","BRANDON.SUTTER","2011-2012","Regular","C","CAR",82,1423.96,17,12,3,15,32,29,0.72,0.51,0.13,0.63,1.35,1.22,293,12.35,5.8,232,9.78,7.33,171,7.21,9.94,16.52,0.7,7.12,66,2.78,53,95,30,61,85,654,641,50.5,8,21,13,16,13,28.75
"99","BRANDON.YIP","2011-2012","Regular","R","COL/NSH",35,373.21,3,3,1,4,7,6,0.48,0.48,0.16,0.64,1.13,0.96,65,10.45,4.62,55,8.84,5.45,41,6.59,7.32,3.74,0.6,6.81,13,2.09,51,25,4,8,10,2,5,28.57,9,3,-6,2,5,30.93
"100","BRAYDEN.MCNABB","2011-2012","Regular","D","BUF",25,445.02,1,2,5,7,8,3,0.13,0.27,0.67,0.94,1.08,0.4,52,7.01,1.92,33,4.45,3.03,23,3.1,4.35,1.11,0.15,3.36,3,0.4,49,45,9,16,30,0,0,NA,6,5,-1,1,2,50.3
"101","BRAYDEN.SCHENN","2011-2012","Regular","C","PHI",54,762.19,12,3,3,6,18,15,0.94,0.24,0.24,0.47,1.42,1.18,173,13.62,6.94,130,10.23,9.23,97,7.64,12.37,11.13,0.88,8.56,42,3.31,136,115,15,11,26,201,235,46.1,12,15,3,15,6,29.67
"102","BRAYDON.COBURN","2011-2012","Regular","D","PHI",81,1766.35,4,10,10,20,24,14,0.14,0.34,0.34,0.68,0.82,0.48,261,8.87,1.53,182,6.18,2.2,113,3.84,3.54,5.29,0.18,2.9,4,0.14,164,121,43,33,119,0,1,0,25,8,-17,5,6,47.41
"103","BRENDAN.MIKKELSON","2011-2012","Regular","D","T.B",41,589.41,1,2,0,2,3,3,0.1,0.2,0,0.2,0.31,0.31,95,9.67,1.05,63,6.41,1.59,45,4.58,2.22,1.79,0.18,2.84,4,0.41,42,52,15,4,44,0,0,NA,5,2,-3,4,4,50.71
"104","BRENDAN.MORRISON","2011-2012","Regular","C","CGY/CHI",39,520.32,4,5,2,7,11,9,0.46,0.58,0.23,0.81,1.27,1.04,71,8.19,5.63,56,6.46,7.14,43,4.96,9.3,4.88,0.56,8.72,17,1.96,8,17,18,24,21,195,199,49.49,6,8,2,6,2,29.33
"105","BRENDAN.SMITH","2011-2012","Regular","D","DET",14,218.57,1,4,2,6,7,5,0.27,1.1,0.55,1.65,1.92,1.37,31,8.51,3.23,21,5.76,4.76,13,3.57,7.69,1.29,0.35,6.12,4,1.1,17,35,4,5,8,0,0,NA,5,5,0,2,3,45.32
"106","BRENDEN.MORROW","2011-2012","Regular","L","DAL",57,968.43,11,7,8,15,26,18,0.68,0.43,0.5,0.93,1.61,1.12,158,9.79,6.96,126,7.81,8.73,88,5.45,12.5,11.43,0.71,9.07,44,2.73,130,48,41,18,33,11,16,40.74,39,12,-27,9,6,24.83
"107","BRENT.BURNS","2011-2012","Regular","D","S.J",81,1819.24,11,14,12,26,37,25,0.36,0.46,0.4,0.86,1.22,0.82,464,15.3,2.37,302,9.96,3.64,201,6.63,5.47,12.21,0.4,4.04,30,0.99,68,80,75,25,117,0,0,NA,18,10,-8,12,12,45.44
"108","BRENT.SEABROOK","2011-2012","Regular","D","CHI",78,1921.7,9,8,17,25,34,17,0.28,0.25,0.53,0.78,1.06,0.53,304,9.49,2.96,216,6.74,4.17,156,4.87,5.77,7.5,0.23,3.47,12,0.37,198,130,57,34,165,0,0,NA,12,10,-2,6,5,48.87
"109","BRETT.BULMER","2011-2012","Regular","R","MIN",9,99.31,0,0,3,3,3,0,0,0,1.81,1.81,1.81,0,13,7.85,0,10,6.04,0,7,4.23,0,0.52,0.32,5.22,0,0,17,16,0,0,2,0,0,NA,3,3,0,0,2,24
"110","BRETT.CLARK","2011-2012","Regular","D","T.B",82,1502.35,2,7,6,13,15,9,0.08,0.28,0.24,0.52,0.6,0.36,168,6.71,1.19,98,3.91,2.04,61,2.44,3.28,3.08,0.12,3.14,4,0.16,118,90,43,26,199,0,0,NA,10,4,-6,5,9,48.51
"111","BRETT.CONNOLLY","2011-2012","Regular","R","T.B",68,779.69,4,4,7,11,15,8,0.31,0.31,0.54,0.85,1.15,0.62,156,12,2.56,129,9.93,3.1,94,7.23,4.26,8,0.62,6.2,27,2.08,58,91,21,9,19,20,32,38.46,18,8,-10,3,4,25.12
"112","BRETT.FESTERLING","2011-2012","Regular","D","WPG",5,65.17,0,0,0,0,0,0,0,0,0,0,0,0,4,3.68,0,3,2.76,0,2,1.84,0,0.08,0.07,2.7,0,0,7,7,2,0,3,0,0,NA,1,0,-1,0,0,48.08
"113","BRETT.LEBDA","2011-2012","Regular","D","CBJ",30,493.02,1,1,2,3,4,2,0.12,0.12,0.24,0.37,0.49,0.24,70,8.52,1.43,51,6.21,1.96,36,4.38,2.78,1.84,0.22,3.62,2,0.24,21,35,9,7,21,0,0,NA,7,2,-5,0,2,40.41
"114","BRETT.SUTTER","2011-2012","Regular","L","CAR",15,113.59,0,2,1,3,3,2,0,1.06,0.53,1.58,1.58,1.06,22,11.62,0,18,9.51,0,11,5.81,0,1.64,0.87,9.1,4,2.11,23,13,3,3,1,14,7,66.67,4,3,-1,3,0,31.6
"115","BRIAN.BOYLE","2011-2012","Regular","C","NYR",82,1250.19,11,9,6,15,26,20,0.53,0.43,0.29,0.72,1.25,0.96,301,14.45,3.65,232,11.13,4.74,165,7.92,6.67,18.51,0.89,7.98,75,3.6,236,99,15,25,83,629,586,51.77,25,18,-7,10,17,24.59
"116","BRIAN.CAMPBELL","2011-2012","Regular","D","FLA",82,2186.19,4,23,26,49,53,27,0.11,0.63,0.71,1.34,1.45,0.74,274,7.52,1.46,187,5.13,2.14,131,3.6,3.05,7.23,0.2,3.86,13,0.36,46,165,46,29,118,0,0,NA,3,13,10,4,5,43.98
"117","BRIAN.GIONTA","2011-2012","Regular","R","MTL",31,599.77,8,6,1,7,15,14,0.8,0.6,0.1,0.7,1.5,1.4,154,15.41,5.19,121,12.1,6.61,75,7.5,10.67,8.34,0.83,6.89,31,3.1,35,47,13,15,13,14,19,42.42,8,8,0,2,8,31.53
"118","BRIAN.LEE","2011-2012","Regular","D","OTT/T.B",55,853.44,1,6,9,15,16,7,0.07,0.42,0.63,1.05,1.12,0.49,87,6.12,1.15,63,4.43,1.59,32,2.25,3.12,1.65,0.12,2.62,1,0.07,127,66,25,9,62,0,0,NA,16,3,-13,1,2,48.7
"119","BRIAN.MCGRATTAN","2011-2012","Regular","R","NSH",30,159.64,0,1,1,2,2,1,0,0.38,0.38,0.75,0.75,0.38,21,7.89,0,17,6.39,0,10,3.76,0,0.65,0.24,3.81,1,0.38,29,16,1,4,3,0,0,NA,11,1,-10,1,0,30.87
"120","BRIAN.ROLSTON","2011-2012","Regular","R","BOS/NYI",70,995.56,7,7,10,17,24,14,0.42,0.42,0.6,1.02,1.45,0.84,276,16.63,2.54,203,12.23,3.45,151,9.1,4.64,11.55,0.7,5.69,35,2.11,86,57,23,18,21,37,40,48.05,7,4,-3,3,11,39.81
"121","BRIAN.STRAIT","2011-2012","Regular","D","PIT",9,116,0,0,1,1,1,0,0,0,0.52,0.52,0.52,0,12,6.21,0,12,6.21,0,4,2.07,0,0.3,0.15,2.5,0,0,12,8,5,0,12,0,0,NA,2,3,1,0,1,51.7
"122","BROOKS.LAICH","2011-2012","Regular","L","WSH",82,1512.9,16,20,5,25,41,36,0.63,0.79,0.2,0.99,1.63,1.43,298,11.82,5.37,246,9.76,6.5,191,7.57,8.38,20.17,0.8,8.2,73,2.9,120,115,31,52,92,664,730,47.63,14,20,6,15,12,28.4
"123","BROOKS.ORPIK","2011-2012","Regular","D","PIT",73,1637.01,2,7,9,16,18,9,0.07,0.26,0.33,0.59,0.66,0.33,120,4.4,1.67,75,2.75,2.67,44,1.61,4.55,1.44,0.05,1.92,0,0,259,131,25,13,138,0,0,NA,24,8,-16,0,2,55.08
"124","BRUNO.GERVAIS","2011-2012","Regular","D","T.B",50,713.24,6,4,3,7,13,10,0.5,0.34,0.25,0.59,1.09,0.84,117,9.84,5.13,81,6.81,7.41,57,4.8,10.53,3.11,0.26,3.84,7,0.59,42,71,14,17,63,0,0,NA,4,1,-3,3,1,46.17
"125","BRYAN.ALLEN","2011-2012","Regular","D","CAR",82,1566.22,1,6,7,13,14,7,0.04,0.23,0.27,0.5,0.54,0.27,210,8.04,0.48,135,5.17,0.74,87,3.33,1.15,3.88,0.15,2.88,6,0.23,111,165,36,22,188,0,0,NA,35,7,-28,7,5,55.5
"126","BRYAN.BICKELL","2011-2012","Regular","L","CHI",71,859.72,9,8,7,15,24,17,0.63,0.56,0.49,1.05,1.67,1.19,162,11.31,5.56,118,8.24,7.63,84,5.86,10.71,7.17,0.5,6.08,23,1.61,128,107,22,21,23,0,1,0,15,12,-3,4,7,32.46
"127","BRYAN.LITTLE","2011-2012","Regular","C","WPG",74,1493.56,24,14,8,22,46,38,0.96,0.56,0.32,0.88,1.85,1.53,291,11.69,8.25,225,9.04,10.67,162,6.51,14.81,21.42,0.86,9.52,91,3.66,44,81,21,44,13,733,746,49.56,13,13,0,15,19,25.12
"128","BRYCE.SALVADOR","2011-2012","Regular","D","N.J",82,1647.12,0,5,4,9,9,5,0,0.18,0.15,0.33,0.33,0.18,115,4.19,0,67,2.44,0,52,1.89,0,1.84,0.07,2.75,3,0.11,106,143,44,20,107,0,0,NA,23,6,-17,0,2,49.32
"129","BYRON.BITZ","2011-2012","Regular","R","VAN",10,104.98,1,2,1,3,4,3,0.57,1.14,0.57,1.71,2.29,1.71,10,5.72,10,8,4.57,12.5,6,3.43,16.67,0.47,0.27,5.91,1,0.57,20,17,1,5,7,0,3,0,4,2,-2,0,1,30.31
"130","CAL.CLUTTERBUCK","2011-2012","Regular","R","MIN",74,1209.2,15,6,6,12,27,21,0.74,0.3,0.3,0.6,1.34,1.04,284,14.09,5.28,226,11.21,6.64,161,7.99,9.32,14.69,0.73,6.5,48,2.38,288,112,21,28,31,5,10,33.33,32,24,-8,10,15,31.72
"131","CAL.O'REILLY","2011-2012","Regular","C","ARI/NSH/PIT",33,419.3,2,4,1,5,7,6,0.29,0.57,0.14,0.72,1,0.86,33,4.72,6.06,24,3.43,8.33,17,2.43,11.76,2.42,0.35,10.07,9,1.29,5,18,6,10,10,120,148,44.78,2,3,1,3,0,24.22
"132","CAM.ATKINSON","2011-2012","Regular","R","CBJ",27,414.57,7,6,1,7,14,13,1.01,0.87,0.14,1.01,2.03,1.88,108,15.63,6.48,86,12.45,8.14,66,9.55,10.61,7.67,1.11,8.92,29,4.2,23,24,9,15,17,0,1,0,7,2,-5,5,7,23.28
"133","CAM.BARKER","2011-2012","Regular","D","EDM",25,459.31,2,0,0,0,2,2,0.26,0,0,0,0.26,0.26,80,10.45,2.5,48,6.27,4.17,35,4.57,5.71,2.28,0.3,4.76,6,0.78,36,11,18,2,19,0,0,NA,10,2,-8,0,2,45.44
"134","CAM.FOWLER","2011-2012","Regular","D","ANA",82,1889.25,5,11,13,24,29,16,0.16,0.35,0.41,0.76,0.92,0.51,267,8.48,1.87,170,5.4,2.94,123,3.91,4.07,7.16,0.23,4.21,13,0.41,43,114,42,23,94,1,0,100,9,5,-4,8,8,44.86
"135","CAM.JANSSEN","2011-2012","Regular","R","N.J",48,224.69,0,1,0,1,1,1,0,0.27,0,0.27,0.27,0.27,24,6.41,0,22,5.87,0,17,4.54,0,0.97,0.26,4.43,2,0.53,74,21,4,2,3,2,3,40,14,7,-7,0,1,34.62
"136","CARL.GUNNARSSON","2011-2012","Regular","D","TOR",76,1640.93,4,4,11,15,19,8,0.15,0.15,0.4,0.55,0.69,0.29,199,7.28,2.01,124,4.53,3.23,89,3.25,4.49,4.6,0.17,3.71,10,0.37,114,168,65,34,152,0,1,0,10,6,-4,1,8,42.76
"137","CARL.HAGELIN","2011-2012","Regular","L","NYR",64,962.19,14,13,11,24,38,27,0.87,0.81,0.69,1.5,2.37,1.68,216,13.47,6.48,171,10.66,8.19,131,8.17,10.69,14.34,0.89,8.39,61,3.8,78,113,18,31,23,1,5,16.67,13,13,0,9,12,22.99
"138","CARLO.COLAIACOVO","2011-2012","Regular","D","STL",64,1214.81,2,8,9,17,19,10,0.1,0.4,0.44,0.84,0.94,0.49,180,8.89,1.11,109,5.38,1.83,68,3.36,2.94,4.14,0.2,3.79,8,0.4,73,78,14,9,81,0,0,NA,11,5,-6,4,3,46.82
"139","CARSON.MCMILLAN","2011-2012","Regular","R","MIN",11,121.65,1,1,1,2,3,2,0.49,0.49,0.49,0.99,1.48,0.99,19,9.37,5.26,14,6.91,7.14,8,3.95,12.5,0.83,0.41,5.91,3,1.48,19,15,0,2,9,5,9,35.71,4,0,-4,0,2,34.1
"140","CARTER.ASHTON","2011-2012","Regular","R","TOR",15,156.26,0,0,0,0,0,0,0,0,0,0,0,0,32,12.29,0,25,9.6,0,22,8.45,0,1.59,0.61,6.36,6,2.3,32,23,4,4,2,1,1,50,5,3,-2,0,3,27.76
"141","CASEY.CIZIKAS","2011-2012","Regular","C","NYI",15,158.66,0,3,1,4,4,3,0,1.13,0.38,1.51,1.51,1.13,24,9.08,0,15,5.67,0,12,4.54,0,1.28,0.48,8.51,7,2.65,26,29,1,1,9,47,68,40.87,3,1,-2,0,0,19.11
"142","CASEY.WELLMAN","2011-2012","Regular","C","MIN",14,178.34,2,2,3,5,7,4,0.67,0.67,1.01,1.68,2.36,1.35,47,15.81,4.26,37,12.45,5.41,25,8.41,8,2.44,0.82,6.6,7,2.36,6,27,7,5,7,6,3,66.67,0,3,3,1,2,30.32
"143","CHAD.LAROSE","2011-2012","Regular","C","CAR",67,1122.83,19,8,5,13,32,27,1.02,0.43,0.27,0.69,1.71,1.44,332,17.74,5.72,263,14.05,7.22,199,10.63,9.55,23.33,1.25,8.87,97,5.18,131,88,19,26,15,18,25,41.86,24,13,-11,25,14,26.95
"144","CHAD.RAU","2011-2012","Regular","C","MIN",9,97.99,2,0,0,0,2,2,1.22,0,0,0,1.22,1.22,12,7.35,16.67,10,6.12,20,7,4.29,28.57,0.82,0.5,8.24,2,1.22,2,7,1,6,5,35,30,53.85,0,0,0,1,0,23.46
"145","CHRIS.BUTLER","2011-2012","Regular","D","CGY",68,1465.11,2,2,11,13,15,4,0.08,0.08,0.45,0.53,0.61,0.16,149,6.1,1.34,98,4.01,2.04,62,2.54,3.23,2.43,0.1,2.48,2,0.08,70,89,50,17,115,0,0,NA,12,7,-5,0,5,49.85
"146","CHRIS.CAMPOLI","2011-2012","Regular","D","MTL",43,738.63,2,2,7,9,11,4,0.16,0.16,0.57,0.73,0.89,0.32,86,6.99,2.33,62,5.04,3.23,43,3.49,4.65,2.28,0.18,3.67,4,0.32,43,64,31,12,59,0,0,NA,4,9,5,4,2,47.07
"147","CHRIS.CONNER","2011-2012","Regular","R","DET",8,84.53,1,2,0,2,3,3,0.71,1.42,0,1.42,2.13,2.13,17,12.07,5.88,14,9.94,7.14,10,7.1,10,0.8,0.57,5.69,4,2.84,4,19,0,4,3,0,0,NA,0,0,0,0,2,27.65
"148","CHRIS.HIGGINS","2011-2012","Regular","L","VAN",71,1152.75,18,13,13,26,44,31,0.94,0.68,0.68,1.35,2.29,1.61,251,13.06,7.17,219,11.4,8.22,165,8.59,10.91,15.17,0.79,6.93,47,2.45,61,83,16,50,29,12,18,40,8,11,3,12,21,26.66
"149","CHRIS.KELLY","2011-2012","Regular","C","BOS",82,1206.42,20,11,8,19,39,31,0.99,0.55,0.4,0.94,1.94,1.54,200,9.95,10,163,8.11,12.27,122,6.07,16.39,12.93,0.64,7.93,53,2.64,79,82,15,35,56,419,390,51.79,14,14,0,8,12,28.25
"150","CHRIS.KUNITZ","2011-2012","Regular","L","PIT",82,1489.43,26,18,17,35,61,44,1.05,0.73,0.68,1.41,2.46,1.77,398,16.03,6.53,328,13.21,7.93,230,9.27,11.3,29.96,1.21,9.13,109,4.39,180,98,30,28,28,20,18,52.63,23,16,-7,27,24,25.04
"151","CHRIS.NEIL","2011-2012","Regular","R","OTT",72,920.06,13,9,6,15,28,22,0.85,0.59,0.39,0.98,1.83,1.43,192,12.52,6.77,157,10.24,8.28,127,8.28,10.24,15.64,1.02,9.96,68,4.43,271,77,20,21,20,0,2,0,45,21,-24,17,9,23.87
"152","CHRIS.PHILLIPS","2011-2012","Regular","D","OTT",80,1519.53,5,6,8,14,19,11,0.2,0.24,0.32,0.55,0.75,0.43,190,7.5,2.63,122,4.82,4.1,85,3.36,5.88,3.74,0.15,3.07,7,0.28,134,136,50,18,137,0,0,NA,8,9,1,5,9,47.07
"153","CHRIS.PORTER","2011-2012","Regular","L","STL",47,488.02,4,1,2,3,7,5,0.49,0.12,0.25,0.37,0.86,0.61,96,11.8,4.17,78,9.59,5.13,61,7.5,6.56,5.69,0.7,7.3,21,2.58,124,55,5,4,4,8,11,42.11,4,5,1,4,5,28.44
"154","CHRIS.PRONGER","2011-2012","Regular","D","PHI",13,283.51,1,3,8,11,12,4,0.21,0.63,1.69,2.33,2.54,0.85,46,9.74,2.17,27,5.71,3.7,23,4.87,4.35,1,0.21,3.7,1,0.21,15,6,7,7,27,0,0,NA,5,1,-4,1,1,51.13
"155","CHRIS.STEWART","2011-2012","Regular","R","STL",79,1218.2,15,11,4,15,30,26,0.74,0.54,0.2,0.74,1.48,1.28,269,13.25,5.58,222,10.93,6.76,166,8.18,9.04,17.19,0.85,7.74,69,3.4,112,79,24,17,21,3,10,23.08,27,7,-20,8,16,25.83
"156","CHRIS.SUMMERS","2011-2012","Regular","D","ARI",21,260.68,0,1,2,3,3,1,0,0.23,0.46,0.69,0.69,0.23,33,7.6,0,16,3.68,0,10,2.3,0,0.56,0.13,3.51,1,0.23,50,36,2,2,19,0,0,NA,4,1,-3,1,1,44.09
"157","CHRIS.TANEV","2011-2012","Regular","D","VAN",25,418.33,0,1,1,2,2,1,0,0.14,0.14,0.29,0.29,0.14,40,5.74,0,21,3.01,0,15,2.15,0,0.41,0.06,1.96,0,0,10,79,8,5,43,0,0,NA,2,4,2,0,2,54.37
"158","CHRIS.THORBURN","2011-2012","Regular","R","WPG",72,732.36,4,6,1,7,11,10,0.33,0.49,0.08,0.57,0.9,0.82,120,9.83,3.33,96,7.86,4.17,69,5.65,5.8,6.23,0.51,6.49,21,1.72,151,75,14,13,46,39,28,58.21,25,16,-9,5,8,30.89
"159","CHRISTIAN.EHRHOFF","2011-2012","Regular","D","BUF",66,1515.51,5,12,15,27,32,17,0.2,0.48,0.59,1.07,1.27,0.67,303,12,1.65,207,8.2,2.42,136,5.38,3.68,6.52,0.26,3.15,5,0.2,47,61,51,24,82,0,0,NA,19,12,-7,3,13,49.52
"160","CHUCK.KOBASEW","2011-2012","Regular","R","COL",58,685.25,7,6,1,7,14,13,0.61,0.53,0.09,0.61,1.23,1.14,113,9.89,6.19,84,7.35,8.33,65,5.69,10.77,7.47,0.65,8.89,32,2.8,62,63,7,17,20,7,15,31.82,15,10,-5,8,3,23.92
"161","CLARKE.MACARTHUR","2011-2012","Regular","L","TOR",73,1153.2,20,12,11,23,43,32,1.04,0.62,0.57,1.2,2.24,1.66,280,14.57,7.14,195,10.15,10.26,148,7.7,13.51,14.36,0.75,7.36,54,2.81,60,100,34,17,21,5,6,45.45,16,18,2,7,18,29.52
"162","CLAUDE.GIROUX","2011-2012","Regular","R","PHI",77,1651.72,28,37,28,65,93,65,1.02,1.34,1.02,2.36,3.38,2.36,456,16.56,6.14,338,12.28,8.28,242,8.79,11.57,26.15,0.95,7.74,93,3.38,70,93,44,50,44,828,715,53.66,13,28,15,17,24,28.64
"163","CLAYTON.STONER","2011-2012","Regular","D","MIN",51,896.84,1,1,3,4,5,2,0.07,0.07,0.2,0.27,0.33,0.13,103,6.89,0.97,72,4.82,1.39,47,3.14,2.13,2.03,0.14,2.82,4,0.27,72,110,23,14,80,0,0,NA,22,8,-14,3,5,52.22
"164","CLAY.WILSON","2011-2012","Regular","D","CGY",5,66.22,0,0,0,0,0,0,0,0,0,0,0,0,15,13.59,0,8,7.25,0,7,6.34,0,0.37,0.34,4.65,1,0.91,1,4,3,1,2,0,0,NA,2,0,-2,1,0,45.14
"165","CODY.ALMOND","2011-2012","Regular","C","MIN",10,102.14,1,0,0,0,1,1,0.59,0,0,0,0.59,0.59,13,7.64,7.69,9,5.29,11.11,7,4.11,14.29,0.51,0.3,5.7,1,0.59,15,10,2,3,8,25,33,43.1,6,0,-6,0,1,37.05
"166","CODY.BASS","2011-2012","Regular","C","CBJ",14,127.08,0,1,0,1,1,1,0,0.47,0,0.47,0.47,0.47,15,7.08,0,13,6.14,0,13,6.14,0,0.62,0.29,4.76,3,1.42,22,14,4,4,7,5,3,62.5,7,7,0,1,1,33.61
"167","CODY.EAKIN","2011-2012","Regular","C","WSH",30,278.21,4,1,3,4,8,5,0.86,0.22,0.65,0.86,1.73,1.08,51,11,7.84,38,8.2,10.53,31,6.69,12.9,2.26,0.49,5.94,6,1.29,15,30,5,6,7,21,19,52.5,2,5,3,1,3,31.43
"168","CODY.FRANSON","2011-2012","Regular","D","TOR",57,922.19,5,5,11,16,21,10,0.33,0.33,0.72,1.04,1.37,0.65,173,11.26,2.89,95,6.18,5.26,65,4.23,7.69,3.44,0.22,3.63,5,0.33,102,54,45,20,53,0,0,NA,11,4,-7,0,10,46.8
"169","CODY.HODGSON","2011-2012","Regular","C","BUF/VAN",83,1145.22,19,15,7,22,41,34,1,0.79,0.37,1.15,2.15,1.78,259,13.57,7.34,203,10.64,9.36,154,8.07,12.34,14.81,0.78,7.29,54,2.83,37,80,26,34,29,329,381,46.34,5,15,10,10,13,27.82
"170","CODY.MCCORMICK","2011-2012","Regular","C","BUF",50,391.6,1,2,1,3,4,3,0.15,0.31,0.15,0.46,0.61,0.46,88,13.48,1.14,65,9.96,1.54,43,6.59,2.33,3.63,0.56,5.58,12,1.84,67,32,9,8,11,8,9,47.06,15,4,-11,0,4,37.86
"171","CODY.MCLEOD","2011-2012","Regular","L","COL",75,539.31,6,1,4,5,11,7,0.67,0.11,0.45,0.56,1.22,0.78,105,11.68,5.71,87,9.68,6.9,62,6.9,9.68,5.98,0.67,6.87,27,3,123,64,3,12,13,2,1,66.67,30,12,-18,4,4,28.69
"172","COLBY.ARMSTRONG","2011-2012","Regular","R","TOR",29,270.23,1,0,2,2,3,1,0.22,0,0.44,0.44,0.67,0.22,26,5.77,3.85,19,4.22,5.26,14,3.11,7.14,1.49,0.33,7.86,8,1.78,37,34,7,6,5,7,11,38.89,3,3,0,0,2,20.36
"173","COLIN.FRASER","2011-2012","Regular","C","L.A",67,652.13,2,1,5,6,8,3,0.18,0.09,0.46,0.55,0.74,0.28,99,9.11,2.02,74,6.81,2.7,54,4.97,3.7,5.93,0.55,8.01,20,1.84,149,71,12,16,25,175,195,47.3,22,12,-10,8,5,25.41
"174","COLIN.GREENING","2011-2012","Regular","C","OTT",82,1276.51,17,12,8,20,37,29,0.8,0.56,0.38,0.94,1.74,1.36,291,13.68,5.84,240,11.28,7.08,184,8.65,9.24,20.02,0.94,8.34,78,3.67,189,144,27,31,48,26,36,41.94,16,11,-5,17,11,25.72
"175","COLIN.WHITE","2011-2012","Regular","D","S.J",54,803.75,1,1,2,3,4,2,0.07,0.07,0.15,0.22,0.3,0.15,71,5.3,1.41,45,3.36,2.22,33,2.46,3.03,1.51,0.11,3.35,2,0.15,65,102,25,10,94,0,0,NA,9,2,-7,1,3,45.55
"176","COLIN.WILSON","2011-2012","Regular","C","NSH",68,1094.85,15,11,9,20,35,26,0.82,0.6,0.49,1.1,1.92,1.42,190,10.41,7.89,152,8.33,9.87,114,6.25,13.16,14.42,0.79,9.49,56,3.07,43,62,35,30,21,39,38,50.65,8,11,3,9,15,23.13
"177","COLTEN.TEUBERT","2011-2012","Regular","D","EDM",24,303.45,0,1,0,1,1,1,0,0.2,0,0.2,0.2,0.2,33,6.52,0,18,3.56,0,13,2.57,0,0.47,0.09,2.62,0,0,68,18,9,1,28,0,0,NA,10,2,-8,0,2,53.05
"178","COLTON.GILLIES","2011-2012","Regular","C","CBJ/MIN",75,756.56,2,3,3,6,8,5,0.16,0.24,0.24,0.48,0.63,0.4,95,7.53,2.11,71,5.63,2.82,48,3.81,4.17,4.26,0.34,5.99,15,1.19,161,98,14,31,46,7,10,41.18,15,9,-6,1,5,27.85
"179","COREY.PERRY","2011-2012","Regular","R","ANA",80,1698.69,37,19,4,23,60,56,1.31,0.67,0.14,0.81,2.12,1.98,467,16.5,7.92,382,13.49,9.69,278,9.82,13.31,34.41,1.22,9.01,133,4.7,69,130,50,35,45,19,29,39.58,40,36,-4,20,26,22.21
"180","COREY.POTTER","2011-2012","Regular","D","EDM",62,1233.66,4,9,8,17,21,13,0.19,0.44,0.39,0.83,1.02,0.63,216,10.51,1.85,142,6.91,2.82,98,4.77,4.08,4.98,0.24,3.51,7,0.34,90,46,40,31,79,0,0,NA,11,10,-1,6,15,48.9
"181","COREY.TROPP","2011-2012","Regular","R","BUF",34,342.65,3,2,3,5,8,5,0.53,0.35,0.53,0.88,1.4,0.88,50,8.76,6,41,7.18,7.32,32,5.6,9.38,4.23,0.74,10.31,20,3.5,47,74,7,6,20,0,5,0,8,3,-5,4,2,19.72
